CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,214,165,2021-07-29T15:45:14+0000
012002,ALBIZZATE,VARESE,3621,2718,2021-07-29T15:45:14+0000
012003,ANGERA,VARESE,3537,2772,2021-07-29T15:45:14+0000
012004,ARCISATE,VARESE,6707,5163,2021-07-29T15:45:14+0000
012005,ARSAGO SEPRIO,VARESE,3062,2149,2021-07-29T15:45:14+0000
012006,AZZATE,VARESE,3079,2353,2021-07-29T15:45:14+0000
012007,AZZIO,VARESE,478,373,2021-07-29T15:45:14+0000
012008,BARASSO,VARESE,1212,945,2021-07-29T15:45:14+0000
012009,BARDELLO,VARESE,1120,800,2021-07-29T15:45:14+0000
012010,BEDERO VALCUVIA,VARESE,403,307,2021-07-29T15:45:14+0000
012011,BESANO,VARESE,1598,1213,2021-07-29T15:45:14+0000
012012,BESNATE,VARESE,3722,2750,2021-07-29T15:45:14+0000
012013,BESOZZO,VARESE,5765,4306,2021-07-29T15:45:14+0000
012014,BIANDRONNO,VARESE,2267,1679,2021-07-29T15:45:14+0000
012015,BISUSCHIO,VARESE,2856,2172,2021-07-29T15:45:14+0000
012016,BODIO LOMNAGO,VARESE,1667,1263,2021-07-29T15:45:14+0000
012017,BREBBIA,VARESE,2160,1588,2021-07-29T15:45:14+0000
012018,BREGANO,VARESE,550,407,2021-07-29T15:45:14+0000
012019,BRENTA,VARESE,1128,849,2021-07-29T15:45:14+0000
012020,BREZZO DI BEDERO,VARESE,715,543,2021-07-29T15:45:14+0000
012021,BRINZIO,VARESE,602,465,2021-07-29T15:45:14+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,729,551,2021-07-29T15:45:14+0000
012023,BRUNELLO,VARESE,674,495,2021-07-29T15:45:14+0000
012024,BRUSIMPIANO,VARESE,629,459,2021-07-29T15:45:14+0000
012025,BUGUGGIATE,VARESE,2201,1637,2021-07-29T15:45:14+0000
