CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,147,61,2021-06-04T15:45:12+0000
012002,ALBIZZATE,VARESE,2333,1030,2021-06-04T15:45:12+0000
012003,ANGERA,VARESE,2469,1104,2021-06-04T15:45:12+0000
012004,ARCISATE,VARESE,4449,1828,2021-06-04T15:45:12+0000
012005,ARSAGO SEPRIO,VARESE,1851,834,2021-06-04T15:45:12+0000
012006,AZZATE,VARESE,2016,891,2021-06-04T15:45:12+0000
012007,AZZIO,VARESE,324,120,2021-06-04T15:45:12+0000
012008,BARASSO,VARESE,854,437,2021-06-04T15:45:12+0000
012009,BARDELLO,VARESE,688,300,2021-06-04T15:45:12+0000
012010,BEDERO VALCUVIA,VARESE,277,105,2021-06-04T15:45:12+0000
012011,BESANO,VARESE,1061,490,2021-06-04T15:45:12+0000
012012,BESNATE,VARESE,2359,1100,2021-06-04T15:45:12+0000
012013,BESOZZO,VARESE,3799,1661,2021-06-04T15:45:12+0000
012014,BIANDRONNO,VARESE,1423,619,2021-06-04T15:45:12+0000
012015,BISUSCHIO,VARESE,1840,727,2021-06-04T15:45:12+0000
012016,BODIO LOMNAGO,VARESE,1149,554,2021-06-04T15:45:12+0000
012017,BREBBIA,VARESE,1434,609,2021-06-04T15:45:12+0000
012018,BREGANO,VARESE,355,151,2021-06-04T15:45:12+0000
012019,BRENTA,VARESE,781,296,2021-06-04T15:45:12+0000
012020,BREZZO DI BEDERO,VARESE,460,162,2021-06-04T15:45:12+0000
012021,BRINZIO,VARESE,432,159,2021-06-04T15:45:12+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,485,177,2021-06-04T15:45:12+0000
012023,BRUNELLO,VARESE,438,174,2021-06-04T15:45:12+0000
012024,BRUSIMPIANO,VARESE,410,155,2021-06-04T15:45:12+0000
012025,BUGUGGIATE,VARESE,1487,685,2021-06-04T15:45:12+0000
012026,BUSTO ARSIZIO,VARESE,35350,17448,2021-06-04T15:45:12+0000
012027,CADEGLIANO-VICONAGO,VARESE,863,427,2021-06-04T15:45:12+0000
012029,CAIRATE,VARESE,3121,1451,2021-06-04T15:45:12+0000
012030,CANTELLO,VARESE,2077,963,2021-06-04T15:45:12+0000
012031,CARAVATE,VARESE,1089,430,2021-06-04T15:45:12+0000
012032,CARDANO AL CAMPO,VARESE,5781,2801,2021-06-04T15:45:12+0000
012033,CARNAGO,VARESE,2725,1222,2021-06-04T15:45:12+0000
012034,CARONNO PERTUSELLA,VARESE,6368,2717,2021-06-04T15:45:12+0000
012035,CARONNO VARESINO,VARESE,1989,862,2021-06-04T15:45:12+0000
012036,CASALE LITTA,VARESE,1083,448,2021-06-04T15:45:12+0000
012037,CASALZUIGNO,VARESE,604,260,2021-06-04T15:45:12+0000
012038,CASCIAGO,VARESE,1798,829,2021-06-04T15:45:12+0000
012039,CASORATE SEMPIONE,VARESE,2298,1083,2021-06-04T15:45:12+0000
012040,CASSANO MAGNAGO,VARESE,8908,4181,2021-06-04T15:45:12+0000
012041,CASSANO VALCUVIA,VARESE,244,91,2021-06-04T15:45:12+0000
012042,CASTELLANZA,VARESE,6306,3143,2021-06-04T15:45:12+0000
012043,CASTELLO CABIAGLIO,VARESE,233,97,2021-06-04T15:45:12+0000
012044,CASTELSEPRIO,VARESE,591,288,2021-06-04T15:45:12+0000
012045,CASTELVECCANA,VARESE,861,376,2021-06-04T15:45:12+0000
012046,CASTIGLIONE OLONA,VARESE,3336,1464,2021-06-04T15:45:12+0000
012047,CASTRONNO,VARESE,2230,1000,2021-06-04T15:45:12+0000
012048,CAVARIA CON PREMEZZO,VARESE,2243,1023,2021-06-04T15:45:12+0000
012049,CAZZAGO BRABBIA,VARESE,323,150,2021-06-04T15:45:12+0000
012050,CISLAGO,VARESE,4146,1712,2021-06-04T15:45:12+0000
012051,CITTIGLIO,VARESE,1731,698,2021-06-04T15:45:12+0000
012052,CLIVIO,VARESE,859,338,2021-06-04T15:45:12+0000
012053,COCQUIO-TREVISAGO,VARESE,2197,936,2021-06-04T15:45:12+0000
012054,COMABBIO,VARESE,486,199,2021-06-04T15:45:12+0000
012055,COMERIO,VARESE,1312,629,2021-06-04T15:45:12+0000
012056,CREMENAGA,VARESE,284,120,2021-06-04T15:45:12+0000
012057,CROSIO DELLA VALLE,VARESE,310,122,2021-06-04T15:45:12+0000
012058,CUASSO AL MONTE,VARESE,1411,636,2021-06-04T15:45:12+0000
012059,CUGLIATE-FABIASCO,VARESE,1253,460,2021-06-04T15:45:12+0000
012060,CUNARDO,VARESE,1184,523,2021-06-04T15:45:12+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,70,34,2021-06-04T15:45:12+0000
012062,CUVEGLIO,VARESE,1405,548,2021-06-04T15:45:12+0000
012063,CUVIO,VARESE,763,338,2021-06-04T15:45:12+0000
012064,DAVERIO,VARESE,1398,561,2021-06-04T15:45:12+0000
012065,DUMENZA,VARESE,559,214,2021-06-04T15:45:12+0000
012066,DUNO,VARESE,54,25,2021-06-04T15:45:12+0000
012067,FAGNANO OLONA,VARESE,5018,2344,2021-06-04T15:45:12+0000
012068,FERNO,VARESE,2571,1151,2021-06-04T15:45:12+0000
012069,FERRERA DI VARESE,VARESE,263,83,2021-06-04T15:45:12+0000
012070,GALLARATE,VARESE,21018,10529,2021-06-04T15:45:12+0000
012071,GALLIATE LOMBARDO,VARESE,440,178,2021-06-04T15:45:12+0000
012072,GAVIRATE,VARESE,4345,1984,2021-06-04T15:45:12+0000
012073,GAZZADA SCHIANNO,VARESE,2106,974,2021-06-04T15:45:12+0000
012074,GEMONIO,VARESE,1249,498,2021-06-04T15:45:12+0000
012075,GERENZANO,VARESE,4154,1819,2021-06-04T15:45:12+0000
012076,GERMIGNAGA,VARESE,1613,661,2021-06-04T15:45:12+0000
012077,GOLASECCA,VARESE,1058,458,2021-06-04T15:45:12+0000
012078,GORLA MAGGIORE,VARESE,2234,1002,2021-06-04T15:45:12+0000
