CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,278,247,2022-02-25T16:45:13+0000
012002,ALBIZZATE,VARESE,4062,3675,2022-02-25T16:45:13+0000
012003,ANGERA,VARESE,4310,3886,2022-02-25T16:45:13+0000
012004,ARCISATE,VARESE,8524,7680,2022-02-25T16:45:13+0000
012005,ARSAGO SEPRIO,VARESE,1846,1664,2022-02-25T16:45:13+0000
012006,AZZATE,VARESE,3810,3433,2022-02-25T16:45:13+0000
012007,AZZIO,VARESE,601,531,2022-02-25T16:45:13+0000
012008,BARASSO,VARESE,1469,1323,2022-02-25T16:45:13+0000
012009,BARDELLO,VARESE,1370,1218,2022-02-25T16:45:13+0000
012010,BEDERO VALCUVIA,VARESE,529,464,2022-02-25T16:45:13+0000
012011,BESANO,VARESE,2101,1896,2022-02-25T16:45:13+0000
012012,BESNATE,VARESE,2533,2341,2022-02-25T16:45:13+0000
012013,BESOZZO,VARESE,7310,6463,2022-02-25T16:45:13+0000
012014,BIANDRONNO,VARESE,2783,2501,2022-02-25T16:45:13+0000
012015,BISUSCHIO,VARESE,3634,3292,2022-02-25T16:45:13+0000
012016,BODIO LOMNAGO,VARESE,1995,1789,2022-02-25T16:45:13+0000
012017,BREBBIA,VARESE,2625,2326,2022-02-25T16:45:13+0000
012018,BREGANO,VARESE,707,617,2022-02-25T16:45:13+0000
012019,BRENTA,VARESE,1452,1251,2022-02-25T16:45:13+0000
012020,BREZZO DI BEDERO,VARESE,973,838,2022-02-25T16:45:13+0000
012021,BRINZIO,VARESE,690,621,2022-02-25T16:45:13+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,1000,838,2022-02-25T16:45:13+0000
012023,BRUNELLO,VARESE,782,714,2022-02-25T16:45:13+0000
012024,BRUSIMPIANO,VARESE,855,756,2022-02-25T16:45:13+0000
012025,BUGUGGIATE,VARESE,2646,2361,2022-02-25T16:45:13+0000
012026,BUSTO ARSIZIO,VARESE,24494,21738,2022-02-25T16:45:13+0000
