CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,194,96,2021-07-03T15:45:12+0000
012002,ALBIZZATE,VARESE,3334,1610,2021-07-03T15:45:12+0000
012003,ANGERA,VARESE,3321,1648,2021-07-03T15:45:12+0000
012004,ARCISATE,VARESE,6269,2859,2021-07-03T15:45:12+0000
012005,ARSAGO SEPRIO,VARESE,2808,1197,2021-07-03T15:45:12+0000
012006,AZZATE,VARESE,2865,1364,2021-07-03T15:45:12+0000
012007,AZZIO,VARESE,444,224,2021-07-03T15:45:12+0000
012008,BARASSO,VARESE,1120,657,2021-07-03T15:45:12+0000
012009,BARDELLO,VARESE,1021,475,2021-07-03T15:45:12+0000
012010,BEDERO VALCUVIA,VARESE,380,164,2021-07-03T15:45:12+0000
012011,BESANO,VARESE,1474,708,2021-07-03T15:45:12+0000
012012,BESNATE,VARESE,3420,1647,2021-07-03T15:45:12+0000
012013,BESOZZO,VARESE,5283,2657,2021-07-03T15:45:12+0000
012014,BIANDRONNO,VARESE,2056,999,2021-07-03T15:45:12+0000
012015,BISUSCHIO,VARESE,2665,1159,2021-07-03T15:45:12+0000
012016,BODIO LOMNAGO,VARESE,1523,821,2021-07-03T15:45:12+0000
012017,BREBBIA,VARESE,1987,960,2021-07-03T15:45:12+0000
012018,BREGANO,VARESE,504,237,2021-07-03T15:45:12+0000
012019,BRENTA,VARESE,1031,513,2021-07-03T15:45:12+0000
012020,BREZZO DI BEDERO,VARESE,656,289,2021-07-03T15:45:12+0000
012021,BRINZIO,VARESE,559,287,2021-07-03T15:45:12+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,672,320,2021-07-03T15:45:12+0000
012023,BRUNELLO,VARESE,615,289,2021-07-03T15:45:12+0000
012024,BRUSIMPIANO,VARESE,560,240,2021-07-03T15:45:12+0000
012025,BUGUGGIATE,VARESE,2031,1023,2021-07-03T15:45:12+0000
012026,BUSTO ARSIZIO,VARESE,50852,24462,2021-07-03T15:45:12+0000
012027,CADEGLIANO-VICONAGO,VARESE,1173,595,2021-07-03T15:45:12+0000
012029,CAIRATE,VARESE,4666,2125,2021-07-03T15:45:12+0000
012030,CANTELLO,VARESE,3014,1413,2021-07-03T15:45:12+0000
