CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,266,231,2022-01-10T16:45:13+0000
012002,ALBIZZATE,VARESE,4382,3893,2022-01-10T16:45:13+0000
012003,ANGERA,VARESE,4316,3865,2022-01-10T16:45:13+0000
012004,ARCISATE,VARESE,8343,7390,2022-01-10T16:45:13+0000
012005,ARSAGO SEPRIO,VARESE,3932,3448,2022-01-10T16:45:13+0000
012006,AZZATE,VARESE,3825,3374,2022-01-10T16:45:13+0000
012007,AZZIO,VARESE,577,508,2022-01-10T16:45:13+0000
012008,BARASSO,VARESE,1452,1284,2022-01-10T16:45:13+0000
012009,BARDELLO,VARESE,1345,1173,2022-01-10T16:45:13+0000
012010,BEDERO VALCUVIA,VARESE,515,436,2022-01-10T16:45:13+0000
012011,BESANO,VARESE,2041,1825,2022-01-10T16:45:13+0000
012012,BESNATE,VARESE,4591,4061,2022-01-10T16:45:13+0000
012013,BESOZZO,VARESE,7202,6289,2022-01-10T16:45:13+0000
012014,BIANDRONNO,VARESE,2756,2433,2022-01-10T16:45:13+0000
012015,BISUSCHIO,VARESE,3529,3137,2022-01-10T16:45:13+0000
012016,BODIO LOMNAGO,VARESE,1980,1741,2022-01-10T16:45:13+0000
012017,BREBBIA,VARESE,2592,2267,2022-01-10T16:45:13+0000
012018,BREGANO,VARESE,694,596,2022-01-10T16:45:13+0000
012019,BRENTA,VARESE,1407,1193,2022-01-10T16:45:13+0000
012020,BREZZO DI BEDERO,VARESE,949,806,2022-01-10T16:45:13+0000
012021,BRINZIO,VARESE,686,612,2022-01-10T16:45:13+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,965,795,2022-01-10T16:45:13+0000
012023,BRUNELLO,VARESE,798,729,2022-01-10T16:45:13+0000
012024,BRUSIMPIANO,VARESE,839,724,2022-01-10T16:45:13+0000
012025,BUGUGGIATE,VARESE,2636,2305,2022-01-10T16:45:13+0000
012026,BUSTO ARSIZIO,VARESE,68871,61412,2022-01-10T16:45:13+0000
012027,CADEGLIANO-VICONAGO,VARESE,1658,1427,2022-01-10T16:45:13+0000
012029,CAIRATE,VARESE,6375,5638,2022-01-10T16:45:13+0000
012030,CANTELLO,VARESE,3972,3508,2022-01-10T16:45:13+0000
