CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,278,241,2022-02-03T16:45:14+0000
012002,ALBIZZATE,VARESE,4462,3993,2022-02-03T16:45:14+0000
012003,ANGERA,VARESE,4413,3950,2022-02-03T16:45:14+0000
012004,ARCISATE,VARESE,8513,7580,2022-02-03T16:45:14+0000
012005,ARSAGO SEPRIO,VARESE,4010,3538,2022-02-03T16:45:14+0000
012006,AZZATE,VARESE,3884,3480,2022-02-03T16:45:14+0000
012007,AZZIO,VARESE,598,520,2022-02-03T16:45:14+0000
012008,BARASSO,VARESE,1477,1318,2022-02-03T16:45:14+0000
012009,BARDELLO,VARESE,1373,1205,2022-02-03T16:45:14+0000
012010,BEDERO VALCUVIA,VARESE,527,456,2022-02-03T16:45:14+0000
012011,BESANO,VARESE,2090,1866,2022-02-03T16:45:14+0000
012012,BESNATE,VARESE,4698,4171,2022-02-03T16:45:14+0000
012013,BESOZZO,VARESE,7339,6441,2022-02-03T16:45:14+0000
012014,BIANDRONNO,VARESE,2811,2501,2022-02-03T16:45:14+0000
012015,BISUSCHIO,VARESE,3627,3224,2022-02-03T16:45:14+0000
012016,BODIO LOMNAGO,VARESE,2024,1804,2022-02-03T16:45:14+0000
012017,BREBBIA,VARESE,2651,2330,2022-02-03T16:45:14+0000
012018,BREGANO,VARESE,712,616,2022-02-03T16:45:14+0000
012019,BRENTA,VARESE,1447,1225,2022-02-03T16:45:14+0000
012020,BREZZO DI BEDERO,VARESE,970,830,2022-02-03T16:45:14+0000
012021,BRINZIO,VARESE,691,623,2022-02-03T16:45:14+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,999,818,2022-02-03T16:45:14+0000
012023,BRUNELLO,VARESE,808,739,2022-02-03T16:45:14+0000
012024,BRUSIMPIANO,VARESE,854,746,2022-02-03T16:45:14+0000
012025,BUGUGGIATE,VARESE,2679,2371,2022-02-03T16:45:14+0000
012026,BUSTO ARSIZIO,VARESE,70424,62969,2022-02-03T16:45:14+0000
012027,CADEGLIANO-VICONAGO,VARESE,1712,1467,2022-02-03T16:45:14+0000
012029,CAIRATE,VARESE,6514,5786,2022-02-03T16:45:14+0000
