CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,270,231,2022-01-12T16:45:12+0000
012002,ALBIZZATE,VARESE,4388,3904,2022-01-12T16:45:12+0000
012003,ANGERA,VARESE,4329,3874,2022-01-12T16:45:12+0000
012004,ARCISATE,VARESE,8367,7403,2022-01-12T16:45:12+0000
012005,ARSAGO SEPRIO,VARESE,3936,3456,2022-01-12T16:45:12+0000
012006,AZZATE,VARESE,3828,3385,2022-01-12T16:45:12+0000
012007,AZZIO,VARESE,583,508,2022-01-12T16:45:12+0000
012008,BARASSO,VARESE,1453,1284,2022-01-12T16:45:12+0000
012009,BARDELLO,VARESE,1348,1173,2022-01-12T16:45:12+0000
012010,BEDERO VALCUVIA,VARESE,519,437,2022-01-12T16:45:12+0000
012011,BESANO,VARESE,2050,1831,2022-01-12T16:45:12+0000
012012,BESNATE,VARESE,4601,4071,2022-01-12T16:45:12+0000
012013,BESOZZO,VARESE,7229,6309,2022-01-12T16:45:12+0000
012014,BIANDRONNO,VARESE,2762,2437,2022-01-12T16:45:12+0000
012015,BISUSCHIO,VARESE,3539,3148,2022-01-12T16:45:12+0000
012016,BODIO LOMNAGO,VARESE,1986,1748,2022-01-12T16:45:12+0000
012017,BREBBIA,VARESE,2601,2275,2022-01-12T16:45:12+0000
012018,BREGANO,VARESE,696,597,2022-01-12T16:45:12+0000
012019,BRENTA,VARESE,1414,1198,2022-01-12T16:45:12+0000
012020,BREZZO DI BEDERO,VARESE,954,808,2022-01-12T16:45:12+0000
012021,BRINZIO,VARESE,689,613,2022-01-12T16:45:12+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,972,795,2022-01-12T16:45:12+0000
012023,BRUNELLO,VARESE,799,730,2022-01-12T16:45:12+0000
012024,BRUSIMPIANO,VARESE,845,725,2022-01-12T16:45:12+0000
012025,BUGUGGIATE,VARESE,2641,2311,2022-01-12T16:45:12+0000
012026,BUSTO ARSIZIO,VARESE,69055,61553,2022-01-12T16:45:12+0000
012027,CADEGLIANO-VICONAGO,VARESE,1675,1429,2022-01-12T16:45:12+0000
012029,CAIRATE,VARESE,6394,5653,2022-01-12T16:45:12+0000
012030,CANTELLO,VARESE,3993,3521,2022-01-12T16:45:12+0000
012031,CARAVATE,VARESE,2064,1776,2022-01-12T16:45:12+0000
012032,CARDANO AL CAMPO,VARESE,12085,10831,2022-01-12T16:45:12+0000
012033,CARNAGO,VARESE,5598,4904,2022-01-12T16:45:12+0000
012034,CARONNO PERTUSELLA,VARESE,14401,12979,2022-01-12T16:45:12+0000
012035,CARONNO VARESINO,VARESE,4025,3502,2022-01-12T16:45:12+0000
012036,CASALE LITTA,VARESE,2239,1979,2022-01-12T16:45:12+0000
012037,CASALZUIGNO,VARESE,1104,969,2022-01-12T16:45:12+0000
012038,CASCIAGO,VARESE,3157,2790,2022-01-12T16:45:12+0000
012039,CASORATE SEMPIONE,VARESE,4606,4114,2022-01-12T16:45:12+0000
012040,CASSANO MAGNAGO,VARESE,17887,15784,2022-01-12T16:45:12+0000
012041,CASSANO VALCUVIA,VARESE,462,401,2022-01-12T16:45:12+0000
012042,CASTELLANZA,VARESE,11987,10576,2022-01-12T16:45:12+0000
012043,CASTELLO CABIAGLIO,VARESE,389,335,2022-01-12T16:45:12+0000
012044,CASTELSEPRIO,VARESE,1129,995,2022-01-12T16:45:12+0000
012045,CASTELVECCANA,VARESE,1524,1339,2022-01-12T16:45:12+0000
012046,CASTIGLIONE OLONA,VARESE,6591,5767,2022-01-12T16:45:12+0000
012047,CASTRONNO,VARESE,4324,3807,2022-01-12T16:45:12+0000
012048,CAVARIA CON PREMEZZO,VARESE,4641,4115,2022-01-12T16:45:12+0000
012049,CAZZAGO BRABBIA,VARESE,634,559,2022-01-12T16:45:12+0000
012050,CISLAGO,VARESE,8557,7637,2022-01-12T16:45:12+0000
012051,CITTIGLIO,VARESE,3128,2634,2022-01-12T16:45:12+0000
012052,CLIVIO,VARESE,1623,1468,2022-01-12T16:45:12+0000
012053,COCQUIO-TREVISAGO,VARESE,3840,3355,2022-01-12T16:45:12+0000
012054,COMABBIO,VARESE,948,839,2022-01-12T16:45:12+0000
012055,COMERIO,VARESE,2367,2068,2022-01-12T16:45:12+0000
