CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,257,230,2021-12-07T16:45:14+0000
012002,ALBIZZATE,VARESE,4254,3815,2021-12-07T16:45:14+0000
012003,ANGERA,VARESE,4186,3806,2021-12-07T16:45:14+0000
012004,ARCISATE,VARESE,8104,7249,2021-12-07T16:45:14+0000
012005,ARSAGO SEPRIO,VARESE,3817,3371,2021-12-07T16:45:14+0000
012006,AZZATE,VARESE,3691,3305,2021-12-07T16:45:14+0000
012007,AZZIO,VARESE,562,497,2021-12-07T16:45:14+0000
012008,BARASSO,VARESE,1407,1267,2021-12-07T16:45:14+0000
012009,BARDELLO,VARESE,1306,1158,2021-12-07T16:45:14+0000
012010,BEDERO VALCUVIA,VARESE,492,429,2021-12-07T16:45:14+0000
012011,BESANO,VARESE,1997,1792,2021-12-07T16:45:14+0000
012012,BESNATE,VARESE,4444,3976,2021-12-07T16:45:14+0000
012013,BESOZZO,VARESE,7002,6188,2021-12-07T16:45:14+0000
012014,BIANDRONNO,VARESE,2674,2404,2021-12-07T16:45:14+0000
012015,BISUSCHIO,VARESE,3412,3086,2021-12-07T16:45:14+0000
012016,BODIO LOMNAGO,VARESE,1902,1706,2021-12-07T16:45:14+0000
012017,BREBBIA,VARESE,2520,2237,2021-12-07T16:45:14+0000
012018,BREGANO,VARESE,670,581,2021-12-07T16:45:14+0000
012019,BRENTA,VARESE,1367,1175,2021-12-07T16:45:14+0000
012020,BREZZO DI BEDERO,VARESE,912,787,2021-12-07T16:45:14+0000
012021,BRINZIO,VARESE,672,608,2021-12-07T16:45:14+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,937,774,2021-12-07T16:45:14+0000
012023,BRUNELLO,VARESE,777,708,2021-12-07T16:45:14+0000
012024,BRUSIMPIANO,VARESE,811,701,2021-12-07T16:45:14+0000
012025,BUGUGGIATE,VARESE,2543,2264,2021-12-07T16:45:14+0000
012026,BUSTO ARSIZIO,VARESE,66884,59869,2021-12-07T16:45:14+0000
012027,CADEGLIANO-VICONAGO,VARESE,1603,1399,2021-12-07T16:45:14+0000
012029,CAIRATE,VARESE,6186,5526,2021-12-07T16:45:14+0000
012030,CANTELLO,VARESE,3833,3444,2021-12-07T16:45:14+0000
012031,CARAVATE,VARESE,1993,1748,2021-12-07T16:45:14+0000
012032,CARDANO AL CAMPO,VARESE,11723,10523,2021-12-07T16:45:14+0000
012033,CARNAGO,VARESE,5393,4787,2021-12-07T16:45:14+0000
012034,CARONNO PERTUSELLA,VARESE,13929,12703,2021-12-07T16:45:14+0000
012035,CARONNO VARESINO,VARESE,3887,3424,2021-12-07T16:45:14+0000
012036,CASALE LITTA,VARESE,2145,1940,2021-12-07T16:45:14+0000
012037,CASALZUIGNO,VARESE,1073,954,2021-12-07T16:45:14+0000
012038,CASCIAGO,VARESE,3049,2740,2021-12-07T16:45:14+0000
012039,CASORATE SEMPIONE,VARESE,4458,4013,2021-12-07T16:45:14+0000
012040,CASSANO MAGNAGO,VARESE,17268,15383,2021-12-07T16:45:14+0000
012041,CASSANO VALCUVIA,VARESE,433,392,2021-12-07T16:45:14+0000
012042,CASTELLANZA,VARESE,11620,10333,2021-12-07T16:45:14+0000
012043,CASTELLO CABIAGLIO,VARESE,367,322,2021-12-07T16:45:14+0000
012044,CASTELSEPRIO,VARESE,1095,976,2021-12-07T16:45:14+0000
012045,CASTELVECCANA,VARESE,1481,1320,2021-12-07T16:45:14+0000
012046,CASTIGLIONE OLONA,VARESE,6389,5683,2021-12-07T16:45:14+0000
012047,CASTRONNO,VARESE,4181,3726,2021-12-07T16:45:14+0000
012048,CAVARIA CON PREMEZZO,VARESE,4492,4021,2021-12-07T16:45:14+0000
012049,CAZZAGO BRABBIA,VARESE,610,546,2021-12-07T16:45:14+0000
012050,CISLAGO,VARESE,8310,7485,2021-12-07T16:45:14+0000
012051,CITTIGLIO,VARESE,2996,2568,2021-12-07T16:45:14+0000
012052,CLIVIO,VARESE,1573,1418,2021-12-07T16:45:14+0000
012053,COCQUIO-TREVISAGO,VARESE,3714,3289,2021-12-07T16:45:14+0000
012054,COMABBIO,VARESE,923,825,2021-12-07T16:45:14+0000
012055,COMERIO,VARESE,2264,2024,2021-12-07T16:45:14+0000
012056,CREMENAGA,VARESE,526,477,2021-12-07T16:45:14+0000
012057,CROSIO DELLA VALLE,VARESE,504,449,2021-12-07T16:45:14+0000
012058,CUASSO AL MONTE,VARESE,2729,2463,2021-12-07T16:45:14+0000
012059,CUGLIATE-FABIASCO,VARESE,2326,2009,2021-12-07T16:45:14+0000
012060,CUNARDO,VARESE,2158,1877,2021-12-07T16:45:14+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,116,107,2021-12-07T16:45:14+0000
012062,CUVEGLIO,VARESE,2534,2246,2021-12-07T16:45:14+0000
012063,CUVIO,VARESE,1328,1167,2021-12-07T16:45:14+0000
012064,DAVERIO,VARESE,2538,2289,2021-12-07T16:45:14+0000
012065,DUMENZA,VARESE,1038,911,2021-12-07T16:45:14+0000
012066,DUNO,VARESE,106,97,2021-12-07T16:45:14+0000
012067,FAGNANO OLONA,VARESE,9867,8938,2021-12-07T16:45:14+0000
012068,FERNO,VARESE,5316,4695,2021-12-07T16:45:14+0000
012069,FERRERA DI VARESE,VARESE,518,456,2021-12-07T16:45:14+0000
012070,GALLARATE,VARESE,41201,37170,2021-12-07T16:45:14+0000
012071,GALLIATE LOMBARDO,VARESE,806,732,2021-12-07T16:45:14+0000
012072,GAVIRATE,VARESE,7570,6704,2021-12-07T16:45:14+0000
012073,GAZZADA SCHIANNO,VARESE,3739,3387,2021-12-07T16:45:14+0000
012074,GEMONIO,VARESE,2267,1968,2021-12-07T16:45:14+0000
012075,GERENZANO,VARESE,8723,7931,2021-12-07T16:45:14+0000
012076,GERMIGNAGA,VARESE,2804,2451,2021-12-07T16:45:14+0000
012077,GOLASECCA,VARESE,2049,1834,2021-12-07T16:45:14+0000
012078,GORLA MAGGIORE,VARESE,4085,3690,2021-12-07T16:45:14+0000
012079,GORLA MINORE,VARESE,6596,5914,2021-12-07T16:45:14+0000
012080,GORNATE-OLONA,VARESE,1743,1521,2021-12-07T16:45:14+0000
012081,GRANTOLA,VARESE,981,853,2021-12-07T16:45:14+0000
012082,INARZO,VARESE,869,769,2021-12-07T16:45:14+0000
012083,INDUNO OLONA,VARESE,8542,7732,2021-12-07T16:45:14+0000
012084,ISPRA,VARESE,3975,3625,2021-12-07T16:45:14+0000
012085,JERAGO CON ORAGO,VARESE,4231,3781,2021-12-07T16:45:14+0000
012086,LAVENA PONTE TRESA,VARESE,4168,3578,2021-12-07T16:45:14+0000
012087,LAVENO-MOMBELLO,VARESE,6904,6174,2021-12-07T16:45:14+0000
012088,LEGGIUNO,VARESE,2817,2503,2021-12-07T16:45:14+0000
012089,LONATE CEPPINO,VARESE,4039,3620,2021-12-07T16:45:14+0000
012090,LONATE POZZOLO,VARESE,9449,8473,2021-12-07T16:45:14+0000
012091,LOZZA,VARESE,975,865,2021-12-07T16:45:14+0000
012092,LUINO,VARESE,10787,9296,2021-12-07T16:45:14+0000
012093,LUVINATE,VARESE,1067,978,2021-12-07T16:45:14+0000
012095,MALGESSO,VARESE,976,873,2021-12-07T16:45:14+0000
012096,MALNATE,VARESE,13225,11736,2021-12-07T16:45:14+0000
012097,MARCHIROLO,VARESE,2614,2320,2021-12-07T16:45:14+0000
012098,MARNATE,VARESE,6268,5541,2021-12-07T16:45:14+0000
012099,MARZIO,VARESE,254,222,2021-12-07T16:45:14+0000
012100,MASCIAGO PRIMO,VARESE,195,170,2021-12-07T16:45:14+0000
