CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,205,143,2021-07-19T15:45:14+0000
012002,ALBIZZATE,VARESE,3500,2360,2021-07-19T15:45:14+0000
012003,ANGERA,VARESE,3457,2471,2021-07-19T15:45:14+0000
012004,ARCISATE,VARESE,6503,4300,2021-07-19T15:45:14+0000
012005,ARSAGO SEPRIO,VARESE,2957,1796,2021-07-19T15:45:14+0000
012006,AZZATE,VARESE,2976,2046,2021-07-19T15:45:14+0000
012007,AZZIO,VARESE,462,330,2021-07-19T15:45:14+0000
012008,BARASSO,VARESE,1174,870,2021-07-19T15:45:14+0000
012009,BARDELLO,VARESE,1078,705,2021-07-19T15:45:14+0000
012010,BEDERO VALCUVIA,VARESE,394,269,2021-07-19T15:45:14+0000
012011,BESANO,VARESE,1548,1029,2021-07-19T15:45:14+0000
012012,BESNATE,VARESE,3606,2347,2021-07-19T15:45:14+0000
012013,BESOZZO,VARESE,5573,3749,2021-07-19T15:45:14+0000
012014,BIANDRONNO,VARESE,2189,1462,2021-07-19T15:45:14+0000
012015,BISUSCHIO,VARESE,2766,1812,2021-07-19T15:45:14+0000
012016,BODIO LOMNAGO,VARESE,1595,1129,2021-07-19T15:45:14+0000
012017,BREBBIA,VARESE,2083,1383,2021-07-19T15:45:14+0000
012018,BREGANO,VARESE,529,360,2021-07-19T15:45:14+0000
012019,BRENTA,VARESE,1074,746,2021-07-19T15:45:14+0000
012020,BREZZO DI BEDERO,VARESE,693,447,2021-07-19T15:45:14+0000
012021,BRINZIO,VARESE,582,418,2021-07-19T15:45:14+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,706,477,2021-07-19T15:45:14+0000
012023,BRUNELLO,VARESE,656,442,2021-07-19T15:45:14+0000
012024,BRUSIMPIANO,VARESE,592,381,2021-07-19T15:45:14+0000
012025,BUGUGGIATE,VARESE,2133,1433,2021-07-19T15:45:14+0000
012026,BUSTO ARSIZIO,VARESE,53621,35397,2021-07-19T15:45:14+0000
012027,CADEGLIANO-VICONAGO,VARESE,1222,862,2021-07-19T15:45:14+0000
012029,CAIRATE,VARESE,4939,3089,2021-07-19T15:45:14+0000
012030,CANTELLO,VARESE,3140,2096,2021-07-19T15:45:14+0000
012031,CARAVATE,VARESE,1594,1104,2021-07-19T15:45:14+0000
012032,CARDANO AL CAMPO,VARESE,9262,5924,2021-07-19T15:45:14+0000
012033,CARNAGO,VARESE,4334,2767,2021-07-19T15:45:14+0000
012034,CARONNO PERTUSELLA,VARESE,11018,6659,2021-07-19T15:45:14+0000
012035,CARONNO VARESINO,VARESE,3033,2040,2021-07-19T15:45:14+0000
012036,CASALE LITTA,VARESE,1657,1104,2021-07-19T15:45:14+0000
012037,CASALZUIGNO,VARESE,844,581,2021-07-19T15:45:14+0000
012038,CASCIAGO,VARESE,2572,1787,2021-07-19T15:45:14+0000
012039,CASORATE SEMPIONE,VARESE,3573,2315,2021-07-19T15:45:14+0000
012040,CASSANO MAGNAGO,VARESE,13795,8956,2021-07-19T15:45:14+0000
012041,CASSANO VALCUVIA,VARESE,339,236,2021-07-19T15:45:14+0000
012042,CASTELLANZA,VARESE,9608,6229,2021-07-19T15:45:14+0000
012043,CASTELLO CABIAGLIO,VARESE,302,218,2021-07-19T15:45:14+0000
012044,CASTELSEPRIO,VARESE,890,593,2021-07-19T15:45:14+0000
012045,CASTELVECCANA,VARESE,1148,814,2021-07-19T15:45:14+0000
012046,CASTIGLIONE OLONA,VARESE,5136,3354,2021-07-19T15:45:14+0000
012047,CASTRONNO,VARESE,3383,2261,2021-07-19T15:45:14+0000
012048,CAVARIA CON PREMEZZO,VARESE,3557,2270,2021-07-19T15:45:14+0000
012049,CAZZAGO BRABBIA,VARESE,502,343,2021-07-19T15:45:14+0000
012050,CISLAGO,VARESE,6814,4184,2021-07-19T15:45:14+0000
012051,CITTIGLIO,VARESE,2384,1631,2021-07-19T15:45:14+0000
012052,CLIVIO,VARESE,1240,852,2021-07-19T15:45:14+0000
012053,COCQUIO-TREVISAGO,VARESE,2989,2158,2021-07-19T15:45:14+0000
012054,COMABBIO,VARESE,731,474,2021-07-19T15:45:14+0000
012055,COMERIO,VARESE,1896,1325,2021-07-19T15:45:14+0000
012056,CREMENAGA,VARESE,405,294,2021-07-19T15:45:14+0000
012057,CROSIO DELLA VALLE,VARESE,426,270,2021-07-19T15:45:14+0000
012058,CUASSO AL MONTE,VARESE,2183,1420,2021-07-19T15:45:14+0000
012059,CUGLIATE-FABIASCO,VARESE,1792,1201,2021-07-19T15:45:14+0000
012060,CUNARDO,VARESE,1671,1124,2021-07-19T15:45:14+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,92,63,2021-07-19T15:45:14+0000
012062,CUVEGLIO,VARESE,2011,1358,2021-07-19T15:45:14+0000
012063,CUVIO,VARESE,1076,749,2021-07-19T15:45:14+0000
012064,DAVERIO,VARESE,2083,1405,2021-07-19T15:45:14+0000
012065,DUMENZA,VARESE,790,537,2021-07-19T15:45:14+0000
012066,DUNO,VARESE,79,53,2021-07-19T15:45:14+0000
012067,FAGNANO OLONA,VARESE,7965,5118,2021-07-19T15:45:14+0000
012068,FERNO,VARESE,4100,2525,2021-07-19T15:45:14+0000
012069,FERRERA DI VARESE,VARESE,393,275,2021-07-19T15:45:14+0000
012070,GALLARATE,VARESE,32238,21406,2021-07-19T15:45:14+0000
012071,GALLIATE LOMBARDO,VARESE,665,443,2021-07-19T15:45:14+0000
012072,GAVIRATE,VARESE,6170,4302,2021-07-19T15:45:14+0000
012073,GAZZADA SCHIANNO,VARESE,3043,2124,2021-07-19T15:45:14+0000
012074,GEMONIO,VARESE,1727,1206,2021-07-19T15:45:14+0000
012075,GERENZANO,VARESE,7026,4279,2021-07-19T15:45:14+0000
012076,GERMIGNAGA,VARESE,2189,1518,2021-07-19T15:45:14+0000
012077,GOLASECCA,VARESE,1623,1035,2021-07-19T15:45:14+0000
012078,GORLA MAGGIORE,VARESE,3401,2191,2021-07-19T15:45:14+0000
012079,GORLA MINORE,VARESE,5277,3364,2021-07-19T15:45:14+0000
012080,GORNATE-OLONA,VARESE,1355,897,2021-07-19T15:45:14+0000
012081,GRANTOLA,VARESE,772,486,2021-07-19T15:45:14+0000
012082,INARZO,VARESE,694,468,2021-07-19T15:45:14+0000
012083,INDUNO OLONA,VARESE,6975,4595,2021-07-19T15:45:14+0000
012084,ISPRA,VARESE,3290,2361,2021-07-19T15:45:14+0000
012085,JERAGO CON ORAGO,VARESE,3458,2248,2021-07-19T15:45:14+0000
012086,LAVENA PONTE TRESA,VARESE,3168,2145,2021-07-19T15:45:14+0000
012087,LAVENO-MOMBELLO,VARESE,5703,4083,2021-07-19T15:45:14+0000
012088,LEGGIUNO,VARESE,2312,1640,2021-07-19T15:45:14+0000
012089,LONATE CEPPINO,VARESE,3168,1935,2021-07-19T15:45:14+0000
012090,LONATE POZZOLO,VARESE,7346,4758,2021-07-19T15:45:14+0000
012091,LOZZA,VARESE,786,535,2021-07-19T15:45:14+0000
012092,LUINO,VARESE,8487,5909,2021-07-19T15:45:14+0000
012093,LUVINATE,VARESE,938,668,2021-07-19T15:45:14+0000
012095,MALGESSO,VARESE,776,533,2021-07-19T15:45:14+0000
012096,MALNATE,VARESE,10582,7097,2021-07-19T15:45:14+0000
012097,MARCHIROLO,VARESE,2004,1358,2021-07-19T15:45:14+0000
012098,MARNATE,VARESE,5073,3149,2021-07-19T15:45:14+0000
012099,MARZIO,VARESE,200,146,2021-07-19T15:45:14+0000
012100,MASCIAGO PRIMO,VARESE,152,104,2021-07-19T15:45:14+0000
012101,MERCALLO,VARESE,1146,763,2021-07-19T15:45:14+0000
012102,MESENZANA,VARESE,879,582,2021-07-19T15:45:14+0000
012103,MONTEGRINO VALTRAVAGLIA,VARESE,802,542,2021-07-19T15:45:14+0000
012104,MONVALLE,VARESE,1194,793,2021-07-19T15:45:14+0000
012105,MORAZZONE,VARESE,2793,1880,2021-07-19T15:45:14+0000
012106,MORNAGO,VARESE,3226,2062,2021-07-19T15:45:14+0000
012107,OGGIONA CON SANTO STEFANO,VARESE,2759,1736,2021-07-19T15:45:14+0000
012108,OLGIATE OLONA,VARESE,8095,5306,2021-07-19T15:45:14+0000
012109,ORIGGIO,VARESE,5253,3116,2021-07-19T15:45:14+0000
012110,ORINO,VARESE,476,333,2021-07-19T15:45:14+0000
012113,PORTO CERESIO,VARESE,1798,1186,2021-07-19T15:45:14+0000
012114,PORTO VALTRAVAGLIA,VARESE,1436,987,2021-07-19T15:45:14+0000
012115,RANCIO VALCUVIA,VARESE,503,341,2021-07-19T15:45:14+0000
012116,RANCO,VARESE,734,496,2021-07-19T15:45:14+0000
012117,SALTRIO,VARESE,1789,1171,2021-07-19T15:45:14+0000
012118,SAMARATE,VARESE,10367,6769,2021-07-19T15:45:14+0000
012119,SARONNO,VARESE,26164,16948,2021-07-19T15:45:14+0000
012120,SESTO CALENDE,VARESE,6615,4544,2021-07-19T15:45:14+0000
012121,SOLBIATE ARNO,VARESE,2576,1629,2021-07-19T15:45:14+0000
012122,SOLBIATE OLONA,VARESE,3526,2267,2021-07-19T15:45:14+0000
012123,SOMMA LOMBARDO,VARESE,10879,7061,2021-07-19T15:45:14+0000
012124,SUMIRAGO,VARESE,3970,2641,2021-07-19T15:45:14+0000
012125,TAINO,VARESE,2170,1530,2021-07-19T15:45:14+0000
012126,TERNATE,VARESE,1687,1150,2021-07-19T15:45:14+0000
012127,TRADATE,VARESE,12313,7939,2021-07-19T15:45:14+0000
012128,TRAVEDONA-MONATE,VARESE,2489,1757,2021-07-19T15:45:14+0000
012129,TRONZANO LAGO MAGGIORE,VARESE,124,93,2021-07-19T15:45:14+0000
012130,UBOLDO,VARESE,6825,3914,2021-07-19T15:45:14+0000
012131,VALGANNA,VARESE,914,628,2021-07-19T15:45:14+0000
012132,VARANO BORGHI,VARESE,1511,1034,2021-07-19T15:45:14+0000
012133,VARESE,VARESE,52498,36846,2021-07-19T15:45:14+0000
012134,VEDANO OLONA,VARESE,4849,3207,2021-07-19T15:45:14+0000
012136,VENEGONO INFERIORE,VARESE,4110,2655,2021-07-19T15:45:14+0000
012137,VENEGONO SUPERIORE,VARESE,4725,2998,2021-07-19T15:45:14+0000
012138,VERGIATE,VARESE,5568,3799,2021-07-19T15:45:14+0000
012139,VIGGIU',VARESE,3709,3329,2021-07-19T15:45:14+0000
012140,VIZZOLA TICINO,VARESE,330,204,2021-07-19T15:45:14+0000
012141,SANGIANO,VARESE,868,595,2021-07-19T15:45:14+0000
012142,MACCAGNO CON PINO E VEDDASCA,VARESE,1389,959,2021-07-19T15:45:14+0000
012143,CADREZZATE CON OSMATE,VARESE,1469,994,2021-07-19T15:45:14+0000
013003,ALBAVILLA,COMO,4595,3313,2021-07-19T15:45:14+0000
013004,ALBESE CON CASSANO,COMO,3123,2329,2021-07-19T15:45:14+0000
013005,ALBIOLO,COMO,1742,1112,2021-07-19T15:45:14+0000
013006,ALSERIO,COMO,905,655,2021-07-19T15:45:14+0000
013007,ALZATE BRIANZA,COMO,3572,2552,2021-07-19T15:45:14+0000
013009,ANZANO DEL PARCO,COMO,1271,914,2021-07-19T15:45:14+0000
013010,APPIANO GENTILE,COMO,5428,3668,2021-07-19T15:45:14+0000
013011,ARGEGNO,COMO,391,268,2021-07-19T15:45:14+0000
013012,AROSIO,COMO,3658,2373,2021-07-19T15:45:14+0000
013013,ASSO,COMO,2351,1652,2021-07-19T15:45:14+0000
013015,BARNI,COMO,345,238,2021-07-19T15:45:14+0000
013021,BENE LARIO,COMO,208,116,2021-07-19T15:45:14+0000
013022,BEREGAZZO CON FIGLIARO,COMO,1804,1148,2021-07-19T15:45:14+0000
013023,BINAGO,COMO,3174,1954,2021-07-19T15:45:14+0000
013024,BIZZARONE,COMO,1013,631,2021-07-19T15:45:14+0000
013025,BLESSAGNO,COMO,170,111,2021-07-19T15:45:14+0000
013026,BLEVIO,COMO,750,531,2021-07-19T15:45:14+0000
013028,BREGNANO,COMO,4215,2615,2021-07-19T15:45:14+0000
013029,BRENNA,COMO,1555,1071,2021-07-19T15:45:14+0000
013030,BRIENNO,COMO,223,162,2021-07-19T15:45:14+0000
013032,BRUNATE,COMO,1097,772,2021-07-19T15:45:14+0000
013034,BULGAROGRASSO,COMO,2694,1696,2021-07-19T15:45:14+0000
013035,CABIATE,COMO,5107,3040,2021-07-19T15:45:14+0000
013036,CADORAGO,COMO,5209,3526,2021-07-19T15:45:14+0000
013037,CAGLIO,COMO,324,245,2021-07-19T15:45:14+0000
013040,CAMPIONE D'ITALIA,COMO,275,226,2021-07-19T15:45:14+0000
013041,CANTU',COMO,27030,18123,2021-07-19T15:45:14+0000
013042,CANZO,COMO,3580,2557,2021-07-19T15:45:14+0000
013043,CAPIAGO INTIMIANO,COMO,3955,2731,2021-07-19T15:45:14+0000
013044,CARATE URIO,COMO,808,565,2021-07-19T15:45:14+0000
013045,CARBONATE,COMO,1947,1223,2021-07-19T15:45:14+0000
013046,CARIMATE,COMO,3056,1790,2021-07-19T15:45:14+0000
013047,CARLAZZO,COMO,1866,1020,2021-07-19T15:45:14+0000
013048,CARUGO,COMO,4349,2701,2021-07-19T15:45:14+0000
013052,CASLINO D'ERBA,COMO,1094,735,2021-07-19T15:45:14+0000
013053,CASNATE CON BERNATE,COMO,3481,2400,2021-07-19T15:45:14+0000
013055,CASSINA RIZZARDI,COMO,2133,1433,2021-07-19T15:45:14+0000
013058,CASTELMARTE,COMO,897,642,2021-07-19T15:45:14+0000
013059,CASTELNUOVO BOZZENTE,COMO,562,344,2021-07-19T15:45:14+0000
013062,CAVARGNA,COMO,101,62,2021-07-19T15:45:14+0000
013063,CERANO D'INTELVI,COMO,395,252,2021-07-19T15:45:14+0000
013064,CERMENATE,COMO,6067,3686,2021-07-19T15:45:14+0000
013065,CERNOBBIO,COMO,4467,3223,2021-07-19T15:45:14+0000
013068,CIRIMIDO,COMO,1423,937,2021-07-19T15:45:14+0000
013071,CLAINO CON OSTENO,COMO,332,189,2021-07-19T15:45:14+0000
013074,COLONNO,COMO,294,196,2021-07-19T15:45:14+0000
013075,COMO,COMO,56107,40640,2021-07-19T15:45:14+0000
013077,CORRIDO,COMO,498,268,2021-07-19T15:45:14+0000
013083,CREMIA,COMO,433,267,2021-07-19T15:45:14+0000
013084,CUCCIAGO,COMO,2468,1681,2021-07-19T15:45:14+0000
013085,CUSINO,COMO,143,85,2021-07-19T15:45:14+0000
013087,DIZZASCO,COMO,541,413,2021-07-19T15:45:14+0000
013089,DOMASO,COMO,991,656,2021-07-19T15:45:14+0000
013090,DONGO,COMO,2304,1548,2021-07-19T15:45:14+0000
013092,DOSSO DEL LIRO,COMO,136,85,2021-07-19T15:45:14+0000
013095,ERBA,COMO,11546,8398,2021-07-19T15:45:14+0000
013097,EUPILIO,COMO,1819,1315,2021-07-19T15:45:14+0000
013098,FAGGETO LARIO,COMO,807,528,2021-07-19T15:45:14+0000
013099,FALOPPIO,COMO,2990,1860,2021-07-19T15:45:14+0000
013100,FENEGRO',COMO,2015,1258,2021-07-19T15:45:14+0000
013101,FIGINO SERENZA,COMO,3520,2139,2021-07-19T15:45:14+0000
013102,FINO MORNASCO,COMO,6468,4333,2021-07-19T15:45:14+0000
013106,GARZENO,COMO,518,315,2021-07-19T15:45:14+0000
013107,GERA LARIO,COMO,656,411,2021-07-19T15:45:14+0000
013110,GRANDATE,COMO,1961,1383,2021-07-19T15:45:14+0000
013111,GRANDOLA ED UNITI,COMO,823,566,2021-07-19T15:45:14+0000
013113,GRIANTE,COMO,426,287,2021-07-19T15:45:14+0000
013114,GUANZATE,COMO,3896,2523,2021-07-19T15:45:14+0000
013118,INVERIGO,COMO,6318,4322,2021-07-19T15:45:14+0000
013119,LAGLIO,COMO,592,441,2021-07-19T15:45:14+0000
013120,LAINO,COMO,321,190,2021-07-19T15:45:14+0000
013121,LAMBRUGO,COMO,1754,1288,2021-07-19T15:45:14+0000
013123,LASNIGO,COMO,294,203,2021-07-19T15:45:14+0000
013126,LEZZENO,COMO,1221,851,2021-07-19T15:45:14+0000
013128,LIMIDO COMASCO,COMO,2180,1383,2021-07-19T15:45:14+0000
013129,LIPOMO,COMO,4128,2942,2021-07-19T15:45:14+0000
013130,LIVO,COMO,97,53,2021-07-19T15:45:14+0000
013131,LOCATE VARESINO,COMO,2743,1705,2021-07-19T15:45:14+0000
013133,LOMAZZO,COMO,6555,4288,2021-07-19T15:45:14+0000
013134,LONGONE AL SEGRINO,COMO,1372,1014,2021-07-19T15:45:14+0000
013135,LUISAGO,COMO,1870,1225,2021-07-19T15:45:14+0000
013136,LURAGO D'ERBA,COMO,3670,2677,2021-07-19T15:45:14+0000
013137,LURAGO MARINONE,COMO,1606,1052,2021-07-19T15:45:14+0000
013138,LURATE CACCIVIO,COMO,6413,4296,2021-07-19T15:45:14+0000
013139,MAGREGLIO,COMO,440,323,2021-07-19T15:45:14+0000
013143,MARIANO COMENSE,COMO,16952,10318,2021-07-19T15:45:14+0000
013144,MASLIANICO,COMO,2074,1475,2021-07-19T15:45:14+0000
013145,MENAGGIO,COMO,2165,1452,2021-07-19T15:45:14+0000
013147,MERONE,COMO,2878,1994,2021-07-19T15:45:14+0000
