CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,200,140,2021-07-17T15:45:11+0000
012002,ALBIZZATE,VARESE,3472,2252,2021-07-17T15:45:11+0000
012003,ANGERA,VARESE,3425,2390,2021-07-17T15:45:11+0000
012004,ARCISATE,VARESE,6456,4162,2021-07-17T15:45:11+0000
012005,ARSAGO SEPRIO,VARESE,2934,1740,2021-07-17T15:45:11+0000
012006,AZZATE,VARESE,2956,1938,2021-07-17T15:45:11+0000
012007,AZZIO,VARESE,455,323,2021-07-17T15:45:11+0000
012008,BARASSO,VARESE,1152,848,2021-07-17T15:45:11+0000
012009,BARDELLO,VARESE,1066,678,2021-07-17T15:45:11+0000
012010,BEDERO VALCUVIA,VARESE,385,266,2021-07-17T15:45:11+0000
012011,BESANO,VARESE,1535,981,2021-07-17T15:45:11+0000
012012,BESNATE,VARESE,3576,2301,2021-07-17T15:45:11+0000
012013,BESOZZO,VARESE,5484,3585,2021-07-17T15:45:11+0000
012014,BIANDRONNO,VARESE,2159,1410,2021-07-17T15:45:11+0000
012015,BISUSCHIO,VARESE,2750,1750,2021-07-17T15:45:11+0000
012016,BODIO LOMNAGO,VARESE,1585,1091,2021-07-17T15:45:11+0000
012017,BREBBIA,VARESE,2060,1306,2021-07-17T15:45:11+0000
012018,BREGANO,VARESE,523,347,2021-07-17T15:45:11+0000
012019,BRENTA,VARESE,1062,732,2021-07-17T15:45:11+0000
012020,BREZZO DI BEDERO,VARESE,680,443,2021-07-17T15:45:11+0000
012021,BRINZIO,VARESE,575,415,2021-07-17T15:45:11+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,694,468,2021-07-17T15:45:11+0000
012023,BRUNELLO,VARESE,651,424,2021-07-17T15:45:11+0000
012024,BRUSIMPIANO,VARESE,584,370,2021-07-17T15:45:11+0000
012025,BUGUGGIATE,VARESE,2112,1384,2021-07-17T15:45:11+0000
012026,BUSTO ARSIZIO,VARESE,53185,34416,2021-07-17T15:45:11+0000
012027,CADEGLIANO-VICONAGO,VARESE,1208,844,2021-07-17T15:45:11+0000
012029,CAIRATE,VARESE,4894,2995,2021-07-17T15:45:11+0000
012030,CANTELLO,VARESE,3121,2015,2021-07-17T15:45:11+0000
012031,CARAVATE,VARESE,1558,1085,2021-07-17T15:45:11+0000
012032,CARDANO AL CAMPO,VARESE,9169,5759,2021-07-17T15:45:11+0000
012033,CARNAGO,VARESE,4290,2666,2021-07-17T15:45:11+0000
012034,CARONNO PERTUSELLA,VARESE,10941,6275,2021-07-17T15:45:11+0000
012035,CARONNO VARESINO,VARESE,2997,1976,2021-07-17T15:45:11+0000
012036,CASALE LITTA,VARESE,1638,1033,2021-07-17T15:45:11+0000
012037,CASALZUIGNO,VARESE,826,575,2021-07-17T15:45:11+0000
012038,CASCIAGO,VARESE,2536,1748,2021-07-17T15:45:11+0000
012039,CASORATE SEMPIONE,VARESE,3529,2249,2021-07-17T15:45:11+0000
012040,CASSANO MAGNAGO,VARESE,13622,8650,2021-07-17T15:45:11+0000
012041,CASSANO VALCUVIA,VARESE,333,229,2021-07-17T15:45:11+0000
012042,CASTELLANZA,VARESE,9528,6021,2021-07-17T15:45:11+0000
012043,CASTELLO CABIAGLIO,VARESE,297,215,2021-07-17T15:45:11+0000
012044,CASTELSEPRIO,VARESE,879,566,2021-07-17T15:45:11+0000
012045,CASTELVECCANA,VARESE,1130,802,2021-07-17T15:45:11+0000
012046,CASTIGLIONE OLONA,VARESE,5086,3194,2021-07-17T15:45:11+0000
012047,CASTRONNO,VARESE,3340,2148,2021-07-17T15:45:11+0000
012048,CAVARIA CON PREMEZZO,VARESE,3518,2186,2021-07-17T15:45:11+0000
012049,CAZZAGO BRABBIA,VARESE,492,327,2021-07-17T15:45:11+0000
012050,CISLAGO,VARESE,6749,4012,2021-07-17T15:45:11+0000
012051,CITTIGLIO,VARESE,2333,1613,2021-07-17T15:45:11+0000
012052,CLIVIO,VARESE,1231,817,2021-07-17T15:45:11+0000
012053,COCQUIO-TREVISAGO,VARESE,2956,2124,2021-07-17T15:45:11+0000
012054,COMABBIO,VARESE,724,452,2021-07-17T15:45:11+0000
012055,COMERIO,VARESE,1879,1276,2021-07-17T15:45:11+0000
