CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,220,173,2021-08-12T15:45:12+0000
012002,ALBIZZATE,VARESE,3768,3056,2021-08-12T15:45:12+0000
012003,ANGERA,VARESE,3615,3054,2021-08-12T15:45:12+0000
012004,ARCISATE,VARESE,7076,5721,2021-08-12T15:45:12+0000
012005,ARSAGO SEPRIO,VARESE,3239,2495,2021-08-12T15:45:12+0000
012006,AZZATE,VARESE,3209,2610,2021-08-12T15:45:12+0000
012007,AZZIO,VARESE,494,403,2021-08-12T15:45:12+0000
012008,BARASSO,VARESE,1262,1028,2021-08-12T15:45:12+0000
012009,BARDELLO,VARESE,1172,918,2021-08-12T15:45:12+0000
012010,BEDERO VALCUVIA,VARESE,407,334,2021-08-12T15:45:12+0000
012011,BESANO,VARESE,1676,1345,2021-08-12T15:45:12+0000
012012,BESNATE,VARESE,3886,3124,2021-08-12T15:45:12+0000
012013,BESOZZO,VARESE,6058,4791,2021-08-12T15:45:12+0000
012014,BIANDRONNO,VARESE,2366,1881,2021-08-12T15:45:12+0000
012015,BISUSCHIO,VARESE,2987,2441,2021-08-12T15:45:12+0000
012016,BODIO LOMNAGO,VARESE,1732,1383,2021-08-12T15:45:12+0000
012017,BREBBIA,VARESE,2242,1798,2021-08-12T15:45:12+0000
012018,BREGANO,VARESE,587,462,2021-08-12T15:45:12+0000
012019,BRENTA,VARESE,1159,904,2021-08-12T15:45:12+0000
012020,BREZZO DI BEDERO,VARESE,749,578,2021-08-12T15:45:12+0000
012021,BRINZIO,VARESE,620,510,2021-08-12T15:45:12+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,759,580,2021-08-12T15:45:12+0000
012023,BRUNELLO,VARESE,699,560,2021-08-12T15:45:12+0000
012024,BRUSIMPIANO,VARESE,645,493,2021-08-12T15:45:12+0000
012025,BUGUGGIATE,VARESE,2295,1814,2021-08-12T15:45:12+0000
012026,BUSTO ARSIZIO,VARESE,57848,46048,2021-08-12T15:45:12+0000
012027,CADEGLIANO-VICONAGO,VARESE,1328,1036,2021-08-12T15:45:12+0000
012029,CAIRATE,VARESE,5360,4228,2021-08-12T15:45:12+0000
012030,CANTELLO,VARESE,3374,2743,2021-08-12T15:45:12+0000
012031,CARAVATE,VARESE,1715,1358,2021-08-12T15:45:12+0000
012032,CARDANO AL CAMPO,VARESE,10039,7962,2021-08-12T15:45:12+0000
012033,CARNAGO,VARESE,4666,3771,2021-08-12T15:45:12+0000
012034,CARONNO PERTUSELLA,VARESE,11574,9588,2021-08-12T15:45:12+0000
012035,CARONNO VARESINO,VARESE,3358,2613,2021-08-12T15:45:12+0000
012036,CASALE LITTA,VARESE,1835,1431,2021-08-12T15:45:12+0000
012037,CASALZUIGNO,VARESE,910,717,2021-08-12T15:45:12+0000
012038,CASCIAGO,VARESE,2748,2231,2021-08-12T15:45:12+0000
012039,CASORATE SEMPIONE,VARESE,3878,3031,2021-08-12T15:45:12+0000
012040,CASSANO MAGNAGO,VARESE,14949,11829,2021-08-12T15:45:12+0000
012041,CASSANO VALCUVIA,VARESE,360,296,2021-08-12T15:45:12+0000
012042,CASTELLANZA,VARESE,10144,8179,2021-08-12T15:45:12+0000
012043,CASTELLO CABIAGLIO,VARESE,319,265,2021-08-12T15:45:12+0000
012044,CASTELSEPRIO,VARESE,968,776,2021-08-12T15:45:12+0000
012045,CASTELVECCANA,VARESE,1250,998,2021-08-12T15:45:12+0000
012046,CASTIGLIONE OLONA,VARESE,5580,4389,2021-08-12T15:45:12+0000
012047,CASTRONNO,VARESE,3721,2874,2021-08-12T15:45:12+0000
012048,CAVARIA CON PREMEZZO,VARESE,3885,3075,2021-08-12T15:45:12+0000
012049,CAZZAGO BRABBIA,VARESE,541,435,2021-08-12T15:45:12+0000
012050,CISLAGO,VARESE,7177,5855,2021-08-12T15:45:12+0000
012051,CITTIGLIO,VARESE,2528,1997,2021-08-12T15:45:12+0000
012052,CLIVIO,VARESE,1335,1120,2021-08-12T15:45:12+0000
012053,COCQUIO-TREVISAGO,VARESE,3221,2621,2021-08-12T15:45:12+0000
012054,COMABBIO,VARESE,810,633,2021-08-12T15:45:12+0000
012055,COMERIO,VARESE,2044,1678,2021-08-12T15:45:12+0000
012056,CREMENAGA,VARESE,437,359,2021-08-12T15:45:12+0000
012057,CROSIO DELLA VALLE,VARESE,451,356,2021-08-12T15:45:12+0000
012058,CUASSO AL MONTE,VARESE,2339,1931,2021-08-12T15:45:12+0000
012059,CUGLIATE-FABIASCO,VARESE,1923,1504,2021-08-12T15:45:12+0000
012060,CUNARDO,VARESE,1814,1407,2021-08-12T15:45:12+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,99,80,2021-08-12T15:45:12+0000
012062,CUVEGLIO,VARESE,2152,1709,2021-08-12T15:45:12+0000
012063,CUVIO,VARESE,1130,902,2021-08-12T15:45:12+0000
012064,DAVERIO,VARESE,2271,1809,2021-08-12T15:45:12+0000
012065,DUMENZA,VARESE,872,686,2021-08-12T15:45:12+0000
012066,DUNO,VARESE,87,67,2021-08-12T15:45:12+0000
012067,FAGNANO OLONA,VARESE,8636,6870,2021-08-12T15:45:12+0000
012068,FERNO,VARESE,4488,3472,2021-08-12T15:45:12+0000
012069,FERRERA DI VARESE,VARESE,422,342,2021-08-12T15:45:12+0000
012070,GALLARATE,VARESE,35159,27919,2021-08-12T15:45:12+0000
012071,GALLIATE LOMBARDO,VARESE,714,584,2021-08-12T15:45:12+0000
012072,GAVIRATE,VARESE,6704,5376,2021-08-12T15:45:12+0000
012073,GAZZADA SCHIANNO,VARESE,3293,2673,2021-08-12T15:45:12+0000
012074,GEMONIO,VARESE,1860,1477,2021-08-12T15:45:12+0000
012075,GERENZANO,VARESE,7434,6012,2021-08-12T15:45:12+0000
012076,GERMIGNAGA,VARESE,2347,1850,2021-08-12T15:45:12+0000
012077,GOLASECCA,VARESE,1756,1405,2021-08-12T15:45:12+0000
012078,GORLA MAGGIORE,VARESE,3617,2955,2021-08-12T15:45:12+0000
012079,GORLA MINORE,VARESE,5692,4515,2021-08-12T15:45:12+0000
012080,GORNATE-OLONA,VARESE,1509,1171,2021-08-12T15:45:12+0000
012081,GRANTOLA,VARESE,827,630,2021-08-12T15:45:12+0000
012082,INARZO,VARESE,769,591,2021-08-12T15:45:12+0000
012083,INDUNO OLONA,VARESE,7487,6095,2021-08-12T15:45:12+0000
012084,ISPRA,VARESE,3448,2912,2021-08-12T15:45:12+0000
012085,JERAGO CON ORAGO,VARESE,3764,2994,2021-08-12T15:45:12+0000
012086,LAVENA PONTE TRESA,VARESE,3439,2671,2021-08-12T15:45:12+0000
