CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,251,221,2021-10-20T15:45:10+0000
012002,ALBIZZATE,VARESE,4158,3717,2021-10-20T15:45:10+0000
012003,ANGERA,VARESE,4132,3694,2021-10-20T15:45:10+0000
012004,ARCISATE,VARESE,7963,6998,2021-10-20T15:45:10+0000
012005,ARSAGO SEPRIO,VARESE,3739,3228,2021-10-20T15:45:10+0000
012006,AZZATE,VARESE,3616,3182,2021-10-20T15:45:10+0000
012007,AZZIO,VARESE,555,487,2021-10-20T15:45:10+0000
012008,BARASSO,VARESE,1386,1236,2021-10-20T15:45:10+0000
012009,BARDELLO,VARESE,1283,1128,2021-10-20T15:45:10+0000
012010,BEDERO VALCUVIA,VARESE,480,415,2021-10-20T15:45:10+0000
012011,BESANO,VARESE,1956,1730,2021-10-20T15:45:10+0000
012012,BESNATE,VARESE,4362,3841,2021-10-20T15:45:10+0000
012013,BESOZZO,VARESE,6881,5970,2021-10-20T15:45:10+0000
012014,BIANDRONNO,VARESE,2644,2339,2021-10-20T15:45:10+0000
012015,BISUSCHIO,VARESE,3364,2991,2021-10-20T15:45:10+0000
012016,BODIO LOMNAGO,VARESE,1876,1662,2021-10-20T15:45:10+0000
012017,BREBBIA,VARESE,2472,2166,2021-10-20T15:45:10+0000
012018,BREGANO,VARESE,659,568,2021-10-20T15:45:10+0000
012019,BRENTA,VARESE,1346,1130,2021-10-20T15:45:10+0000
012020,BREZZO DI BEDERO,VARESE,893,764,2021-10-20T15:45:10+0000
012021,BRINZIO,VARESE,665,593,2021-10-20T15:45:10+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,905,743,2021-10-20T15:45:10+0000
012023,BRUNELLO,VARESE,765,691,2021-10-20T15:45:10+0000
012024,BRUSIMPIANO,VARESE,778,662,2021-10-20T15:45:10+0000
012025,BUGUGGIATE,VARESE,2508,2195,2021-10-20T15:45:10+0000
012026,BUSTO ARSIZIO,VARESE,65778,57909,2021-10-20T15:45:10+0000
012027,CADEGLIANO-VICONAGO,VARESE,1561,1343,2021-10-20T15:45:10+0000
012029,CAIRATE,VARESE,6086,5354,2021-10-20T15:45:10+0000
012030,CANTELLO,VARESE,3745,3318,2021-10-20T15:45:10+0000
012031,CARAVATE,VARESE,1958,1694,2021-10-20T15:45:10+0000
012032,CARDANO AL CAMPO,VARESE,11495,10181,2021-10-20T15:45:10+0000
012033,CARNAGO,VARESE,5317,4678,2021-10-20T15:45:10+0000
012034,CARONNO PERTUSELLA,VARESE,13701,12225,2021-10-20T15:45:10+0000
012035,CARONNO VARESINO,VARESE,3815,3319,2021-10-20T15:45:10+0000
012036,CASALE LITTA,VARESE,2096,1855,2021-10-20T15:45:10+0000
012037,CASALZUIGNO,VARESE,1051,927,2021-10-20T15:45:10+0000
012038,CASCIAGO,VARESE,3014,2671,2021-10-20T15:45:10+0000
012039,CASORATE SEMPIONE,VARESE,4387,3881,2021-10-20T15:45:10+0000
012040,CASSANO MAGNAGO,VARESE,16963,14906,2021-10-20T15:45:10+0000
012041,CASSANO VALCUVIA,VARESE,430,381,2021-10-20T15:45:10+0000
012042,CASTELLANZA,VARESE,11446,10034,2021-10-20T15:45:10+0000
012043,CASTELLO CABIAGLIO,VARESE,359,312,2021-10-20T15:45:10+0000
012044,CASTELSEPRIO,VARESE,1079,954,2021-10-20T15:45:10+0000
012045,CASTELVECCANA,VARESE,1458,1274,2021-10-20T15:45:10+0000
012046,CASTIGLIONE OLONA,VARESE,6304,5511,2021-10-20T15:45:10+0000
012047,CASTRONNO,VARESE,4112,3574,2021-10-20T15:45:10+0000
012048,CAVARIA CON PREMEZZO,VARESE,4405,3894,2021-10-20T15:45:10+0000
012049,CAZZAGO BRABBIA,VARESE,603,535,2021-10-20T15:45:10+0000
012050,CISLAGO,VARESE,8183,7258,2021-10-20T15:45:10+0000
012051,CITTIGLIO,VARESE,2926,2484,2021-10-20T15:45:10+0000
012052,CLIVIO,VARESE,1529,1376,2021-10-20T15:45:10+0000
012053,COCQUIO-TREVISAGO,VARESE,3647,3190,2021-10-20T15:45:10+0000
012054,COMABBIO,VARESE,905,798,2021-10-20T15:45:10+0000
012055,COMERIO,VARESE,2229,1981,2021-10-20T15:45:10+0000
012056,CREMENAGA,VARESE,512,462,2021-10-20T15:45:10+0000
012057,CROSIO DELLA VALLE,VARESE,498,434,2021-10-20T15:45:10+0000
012058,CUASSO AL MONTE,VARESE,2661,2366,2021-10-20T15:45:10+0000
012059,CUGLIATE-FABIASCO,VARESE,2265,1929,2021-10-20T15:45:10+0000
012060,CUNARDO,VARESE,2104,1818,2021-10-20T15:45:10+0000
012061,CURIGLIA CON MONTEVIASCO,VARESE,113,100,2021-10-20T15:45:10+0000
012062,CUVEGLIO,VARESE,2495,2188,2021-10-20T15:45:10+0000
012063,CUVIO,VARESE,1300,1121,2021-10-20T15:45:10+0000
012064,DAVERIO,VARESE,2500,2239,2021-10-20T15:45:10+0000
012065,DUMENZA,VARESE,1010,876,2021-10-20T15:45:10+0000
012066,DUNO,VARESE,104,95,2021-10-20T15:45:10+0000
012067,FAGNANO OLONA,VARESE,9748,8693,2021-10-20T15:45:10+0000
012068,FERNO,VARESE,5206,4507,2021-10-20T15:45:10+0000
012069,FERRERA DI VARESE,VARESE,506,445,2021-10-20T15:45:10+0000
012070,GALLARATE,VARESE,40424,35912,2021-10-20T15:45:10+0000
012071,GALLIATE LOMBARDO,VARESE,793,715,2021-10-20T15:45:10+0000
012072,GAVIRATE,VARESE,7455,6508,2021-10-20T15:45:10+0000
012073,GAZZADA SCHIANNO,VARESE,3672,3293,2021-10-20T15:45:10+0000
012074,GEMONIO,VARESE,2213,1889,2021-10-20T15:45:10+0000
012075,GERENZANO,VARESE,8608,7705,2021-10-20T15:45:10+0000
012076,GERMIGNAGA,VARESE,2758,2362,2021-10-20T15:45:10+0000
012077,GOLASECCA,VARESE,2006,1767,2021-10-20T15:45:10+0000
012078,GORLA MAGGIORE,VARESE,4025,3605,2021-10-20T15:45:10+0000
012079,GORLA MINORE,VARESE,6490,5699,2021-10-20T15:45:10+0000
012080,GORNATE-OLONA,VARESE,1714,1477,2021-10-20T15:45:10+0000
012081,GRANTOLA,VARESE,961,824,2021-10-20T15:45:10+0000
012082,INARZO,VARESE,850,743,2021-10-20T15:45:10+0000
012083,INDUNO OLONA,VARESE,8390,7445,2021-10-20T15:45:10+0000
