CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,225,180,2021-08-27T15:45:10+0000
012002,ALBIZZATE,VARESE,3871,3198,2021-08-27T15:45:10+0000
012003,ANGERA,VARESE,3733,3180,2021-08-27T15:45:10+0000
012004,ARCISATE,VARESE,7215,5890,2021-08-27T15:45:10+0000
012005,ARSAGO SEPRIO,VARESE,3361,2644,2021-08-27T15:45:10+0000
012006,AZZATE,VARESE,3316,2716,2021-08-27T15:45:10+0000
012007,AZZIO,VARESE,504,416,2021-08-27T15:45:10+0000
012008,BARASSO,VARESE,1302,1063,2021-08-27T15:45:10+0000
012009,BARDELLO,VARESE,1203,963,2021-08-27T15:45:10+0000
012010,BEDERO VALCUVIA,VARESE,420,346,2021-08-27T15:45:10+0000
012011,BESANO,VARESE,1731,1402,2021-08-27T15:45:10+0000
012012,BESNATE,VARESE,3998,3285,2021-08-27T15:45:10+0000
012013,BESOZZO,VARESE,6280,5028,2021-08-27T15:45:10+0000
012014,BIANDRONNO,VARESE,2432,1977,2021-08-27T15:45:10+0000
012015,BISUSCHIO,VARESE,3073,2539,2021-08-27T15:45:10+0000
012016,BODIO LOMNAGO,VARESE,1777,1443,2021-08-27T15:45:10+0000
012017,BREBBIA,VARESE,2306,1877,2021-08-27T15:45:10+0000
012018,BREGANO,VARESE,612,478,2021-08-27T15:45:10+0000
012019,BRENTA,VARESE,1193,942,2021-08-27T15:45:10+0000
012020,BREZZO DI BEDERO,VARESE,774,604,2021-08-27T15:45:10+0000
012021,BRINZIO,VARESE,629,532,2021-08-27T15:45:10+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,781,611,2021-08-27T15:45:10+0000
012023,BRUNELLO,VARESE,716,588,2021-08-27T15:45:10+0000
012024,BRUSIMPIANO,VARESE,659,517,2021-08-27T15:45:10+0000
012025,BUGUGGIATE,VARESE,2351,1912,2021-08-27T15:45:10+0000
012026,BUSTO ARSIZIO,VARESE,59951,48290,2021-08-27T15:45:10+0000
012027,CADEGLIANO-VICONAGO,VARESE,1358,1080,2021-08-27T15:45:10+0000
012029,CAIRATE,VARESE,5520,4449,2021-08-27T15:45:10+0000
012030,CANTELLO,VARESE,3456,2852,2021-08-27T15:45:10+0000
012031,CARAVATE,VARESE,1765,1409,2021-08-27T15:45:10+0000
012032,CARDANO AL CAMPO,VARESE,10470,8370,2021-08-27T15:45:10+0000
012033,CARNAGO,VARESE,4825,3958,2021-08-27T15:45:10+0000
012034,CARONNO PERTUSELLA,VARESE,11781,10031,2021-08-27T15:45:10+0000
012035,CARONNO VARESINO,VARESE,3465,2723,2021-08-27T15:45:10+0000
012036,CASALE LITTA,VARESE,1919,1506,2021-08-27T15:45:10+0000
