CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,102,47,2021-05-11T15:45:11+0000
012002,ALBIZZATE,VARESE,1619,560,2021-05-11T15:45:11+0000
012003,ANGERA,VARESE,1749,643,2021-05-11T15:45:11+0000
012004,ARCISATE,VARESE,2911,964,2021-05-11T15:45:11+0000
012005,ARSAGO SEPRIO,VARESE,1260,377,2021-05-11T15:45:11+0000
012006,AZZATE,VARESE,1371,484,2021-05-11T15:45:11+0000
012007,AZZIO,VARESE,197,56,2021-05-11T15:45:11+0000
012008,BARASSO,VARESE,597,292,2021-05-11T15:45:11+0000
012009,BARDELLO,VARESE,462,182,2021-05-11T15:45:11+0000
012010,BEDERO VALCUVIA,VARESE,185,51,2021-05-11T15:45:11+0000
012011,BESANO,VARESE,721,314,2021-05-11T15:45:11+0000
012012,BESNATE,VARESE,1632,467,2021-05-11T15:45:11+0000
012013,BESOZZO,VARESE,2538,929,2021-05-11T15:45:11+0000
012014,BIANDRONNO,VARESE,962,339,2021-05-11T15:45:11+0000
012015,BISUSCHIO,VARESE,1165,372,2021-05-11T15:45:11+0000
012016,BODIO LOMNAGO,VARESE,843,377,2021-05-11T15:45:11+0000
012017,BREBBIA,VARESE,945,341,2021-05-11T15:45:11+0000
012018,BREGANO,VARESE,234,83,2021-05-11T15:45:11+0000
012019,BRENTA,VARESE,481,169,2021-05-11T15:45:11+0000
012020,BREZZO DI BEDERO,VARESE,295,92,2021-05-11T15:45:11+0000
012021,BRINZIO,VARESE,286,90,2021-05-11T15:45:11+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,304,74,2021-05-11T15:45:11+0000
012023,BRUNELLO,VARESE,292,98,2021-05-11T15:45:11+0000
012024,BRUSIMPIANO,VARESE,261,92,2021-05-11T15:45:11+0000
012025,BUGUGGIATE,VARESE,1058,393,2021-05-11T15:45:11+0000
012026,BUSTO ARSIZIO,VARESE,24781,9173,2021-05-11T15:45:11+0000
012027,CADEGLIANO-VICONAGO,VARESE,580,309,2021-05-11T15:45:11+0000
012029,CAIRATE,VARESE,2190,725,2021-05-11T15:45:11+0000
012030,CANTELLO,VARESE,1389,627,2021-05-11T15:45:11+0000
012031,CARAVATE,VARESE,687,224,2021-05-11T15:45:11+0000
012032,CARDANO AL CAMPO,VARESE,4009,1386,2021-05-11T15:45:11+0000
012033,CARNAGO,VARESE,1828,647,2021-05-11T15:45:11+0000
012034,CARONNO PERTUSELLA,VARESE,4237,1628,2021-05-11T15:45:11+0000
012035,CARONNO VARESINO,VARESE,1354,475,2021-05-11T15:45:11+0000
012036,CASALE LITTA,VARESE,729,246,2021-05-11T15:45:11+0000
012037,CASALZUIGNO,VARESE,394,164,2021-05-11T15:45:11+0000
012038,CASCIAGO,VARESE,1266,496,2021-05-11T15:45:11+0000
012039,CASORATE SEMPIONE,VARESE,1578,531,2021-05-11T15:45:11+0000
012040,CASSANO MAGNAGO,VARESE,6265,2099,2021-05-11T15:45:11+0000
012041,CASSANO VALCUVIA,VARESE,163,49,2021-05-11T15:45:11+0000
012042,CASTELLANZA,VARESE,4709,1755,2021-05-11T15:45:11+0000
012043,CASTELLO CABIAGLIO,VARESE,161,53,2021-05-11T15:45:11+0000
012044,CASTELSEPRIO,VARESE,419,151,2021-05-11T15:45:11+0000
012045,CASTELVECCANA,VARESE,582,195,2021-05-11T15:45:11+0000
