CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2,date
012001,AGRA,VARESE,215,172,2021-08-05T15:45:17+0000
012002,ALBIZZATE,VARESE,3716,2844,2021-08-05T15:45:17+0000
012003,ANGERA,VARESE,3577,2896,2021-08-05T15:45:17+0000
012004,ARCISATE,VARESE,6941,5427,2021-08-05T15:45:17+0000
012005,ARSAGO SEPRIO,VARESE,3157,2299,2021-08-05T15:45:17+0000
012006,AZZATE,VARESE,3158,2466,2021-08-05T15:45:17+0000
012007,AZZIO,VARESE,483,387,2021-08-05T15:45:17+0000
012008,BARASSO,VARESE,1240,993,2021-08-05T15:45:17+0000
012009,BARDELLO,VARESE,1149,845,2021-08-05T15:45:17+0000
012010,BEDERO VALCUVIA,VARESE,405,323,2021-08-05T15:45:17+0000
012011,BESANO,VARESE,1633,1278,2021-08-05T15:45:17+0000
012012,BESNATE,VARESE,3802,2893,2021-08-05T15:45:17+0000
012013,BESOZZO,VARESE,5945,4521,2021-08-05T15:45:17+0000
012014,BIANDRONNO,VARESE,2329,1769,2021-08-05T15:45:17+0000
012015,BISUSCHIO,VARESE,2934,2299,2021-08-05T15:45:17+0000
012016,BODIO LOMNAGO,VARESE,1712,1315,2021-08-05T15:45:17+0000
012017,BREBBIA,VARESE,2201,1693,2021-08-05T15:45:17+0000
012018,BREGANO,VARESE,573,425,2021-08-05T15:45:17+0000
012019,BRENTA,VARESE,1139,883,2021-08-05T15:45:17+0000
012020,BREZZO DI BEDERO,VARESE,723,559,2021-08-05T15:45:17+0000
012021,BRINZIO,VARESE,611,492,2021-08-05T15:45:17+0000
012022,BRISSAGO-VALTRAVAGLIA,VARESE,738,569,2021-08-05T15:45:17+0000
012023,BRUNELLO,VARESE,685,527,2021-08-05T15:45:17+0000
012024,BRUSIMPIANO,VARESE,636,473,2021-08-05T15:45:17+0000
012025,BUGUGGIATE,VARESE,2262,1711,2021-08-05T15:45:17+0000
012026,BUSTO ARSIZIO,VARESE,56678,42821,2021-08-05T15:45:17+0000
012027,CADEGLIANO-VICONAGO,VARESE,1301,1002,2021-08-05T15:45:17+0000
012029,CAIRATE,VARESE,5250,3926,2021-08-05T15:45:17+0000
012030,CANTELLO,VARESE,3313,2556,2021-08-05T15:45:17+0000
012031,CARAVATE,VARESE,1685,1312,2021-08-05T15:45:17+0000
012032,CARDANO AL CAMPO,VARESE,9827,7369,2021-08-05T15:45:17+0000
012033,CARNAGO,VARESE,4593,3453,2021-08-05T15:45:17+0000
012034,CARONNO PERTUSELLA,VARESE,11426,8987,2021-08-05T15:45:17+0000
012035,CARONNO VARESINO,VARESE,3278,2438,2021-08-05T15:45:17+0000
012036,CASALE LITTA,VARESE,1799,1350,2021-08-05T15:45:17+0000
012037,CASALZUIGNO,VARESE,895,685,2021-08-05T15:45:17+0000
012038,CASCIAGO,VARESE,2712,2111,2021-08-05T15:45:17+0000
012039,CASORATE SEMPIONE,VARESE,3797,2810,2021-08-05T15:45:17+0000
012040,CASSANO MAGNAGO,VARESE,14656,11038,2021-08-05T15:45:17+0000
012041,CASSANO VALCUVIA,VARESE,353,285,2021-08-05T15:45:17+0000
012042,CASTELLANZA,VARESE,9996,7669,2021-08-05T15:45:17+0000
012043,CASTELLO CABIAGLIO,VARESE,316,257,2021-08-05T15:45:17+0000
012044,CASTELSEPRIO,VARESE,946,720,2021-08-05T15:45:17+0000
012045,CASTELVECCANA,VARESE,1218,962,2021-08-05T15:45:17+0000
012046,CASTIGLIONE OLONA,VARESE,5501,4099,2021-08-05T15:45:17+0000
012047,CASTRONNO,VARESE,3640,2717,2021-08-05T15:45:17+0000
012048,CAVARIA CON PREMEZZO,VARESE,3804,2825,2021-08-05T15:45:17+0000
012049,CAZZAGO BRABBIA,VARESE,532,405,2021-08-05T15:45:17+0000
012050,CISLAGO,VARESE,7077,5444,2021-08-05T15:45:17+0000
012051,CITTIGLIO,VARESE,2494,1937,2021-08-05T15:45:17+0000
012052,CLIVIO,VARESE,1307,1056,2021-08-05T15:45:17+0000
012053,COCQUIO-TREVISAGO,VARESE,3160,2520,2021-08-05T15:45:17+0000
012054,COMABBIO,VARESE,793,587,2021-08-05T15:45:17+0000
012055,COMERIO,VARESE,2013,1586,2021-08-05T15:45:17+0000
012056,CREMENAGA,VARESE,432,340,2021-08-05T15:45:17+0000
012057,CROSIO DELLA VALLE,VARESE,443,331,2021-08-05T15:45:17+0000
012058,CUASSO AL MONTE,VARESE,2293,1827,2021-08-05T15:45:17+0000
012059,CUGLIATE-FABIASCO,VARESE,1897,1435,2021-08-05T15:45:17+0000
