"1030490720","943342930544199401","NORD","LOMBARDIA","CERRO MAGGIORE","15.237","80.779,93","-","80.779,93"
"1030490740","389142930509577502","NORD","LOMBARDIA","CESANO BOSCONE","23.970","127.078,49","-","127.078,49"
"1030490750","682442928121580101","NORD","LOMBARDIA","CESANO MADERNO","39.150","207.556,23","7.244,12","214.800,35"
"1030490760","925542930462223801","NORD","LOMBARDIA","CESATE","14.453","76.623,51","-","76.623,51"
"1030490770","235042930459852101","NORD","LOMBARDIA","CINISELLO BALSAMO","75.581","400.697,51","19.928,17","420.625,69"
"1030490780","122242930516823202","NORD","LOMBARDIA","CISLIANO","4.865","25.792,11","-","25.792,11"
"1030490800","158342930516054701","NORD","LOMBARDIA","COGLIATE","8.530","45.222,34","-","45.222,34"
"1030490810","698542930517150901","NORD","LOMBARDIA","COLOGNO MONZESE","47.682","252.789,18","4.320,17","257.109,35"
"1030490820","358642929321259402","NORD","LOMBARDIA","COLTURANO","2.083","11.043,16","-","11.043,16"
"1030490840","224042928592854201","NORD","LOMBARDIA","CONCOREZZO","15.706","83.266,37","-","83.266,37"
"1030490850","627242930521030802","NORD","LOMBARDIA","CORBETTA","18.420","97.654,81","-","97.654,81"
"1030490860","443142930531245401","NORD","LOMBARDIA","CORMANO","20.178","106.974,96","-","106.974,96"
"1030490870","191442930462855702","NORD","LOMBARDIA","CORNAREDO","20.544","108.915,33","-","108.915,33"
"1030490880","967842930463013002","NORD","LOMBARDIA","CORNATE D'ADDA","10.799","57.251,59","-","57.251,59"
"1030490920","429342929417543301","NORD","LOMBARDIA","CORREZZANA","3.033","16.079,64","-","16.079,64"
"1030490930","851342930532811802","NORD","LOMBARDIA","CORSICO","34.715","184.043,80","-","184.043,80"
"1030490960","473142930532079502","NORD","LOMBARDIA","CUGGIONO","8.271","43.849,24","-","43.849,24"
"1030490970","709742929321275401","NORD","LOMBARDIA","CUSAGO","4.110","21.789,43","-","21.789,43"
"1030490980","634442928570877701","NORD","LOMBARDIA","CUSANO MILANINO","18.827","99.812,55","-","99.812,55"
"1030490981","787142929346398801","NORD","LOMBARDIA","DAIRAGO","6.441","34.147,37","-","34.147,37"
"1030490990","194642930462519702","NORD","LOMBARDIA","DESIO","41.942","222.358,20","-","222.358,20"
"1030491000","485442930518017002","NORD","LOMBARDIA","DRESANO","3.043","16.132,66","-","16.132,66"
"1030491020","921742930463066401","NORD","LOMBARDIA","GAGGIANO","9.164","48.583,53","-","48.583,53"
"1030491040","721942929155598201","NORD","LOMBARDIA","GARBAGNATE MILANESE","27.385","145.183,33","-","145.183,33"
"1030491050","581342930517552302","NORD","LOMBARDIA","GESSATE","8.767","46.478,81","-","46.478,81"
"1030491060","801342930543387302","NORD","LOMBARDIA","GIUSSANO","26.066","138.190,57","-","138.190,57"
"1030491070","948242930452569402","NORD","LOMBARDIA","GORGONZOLA","20.741","109.959,74","-","109.959,74"
"1030491090","992542930525733701","NORD","LOMBARDIA","GREZZAGO","3.011","15.963,01","-","15.963,01"
