"3100580430","715242930541662702","CENTRO","UMBRIA","PRECI","700","3.711,09","1.562,47","5.273,56"
"3100580440","951842930480654401","CENTRO","UMBRIA","SAN GIUSTINO","11.227","59.520,66","6.876,96","66.397,62"
"3100580450","599742930537896002","CENTRO","UMBRIA","SANT'ANATOLIA DI NARCO","563","2.984,78","1.201,01","4.185,79"
"3100580460","175442930523935601","CENTRO","UMBRIA","SCHEGGIA E PASCELUPO","1.333","7.066,98","2.686,56","9.753,55"
"3100580470","643742930524019802","CENTRO","UMBRIA","SCHEGGINO","463","2.454,62","454,31","2.908,94"
"3100580480","176542930469300802","CENTRO","UMBRIA","SELLANO","1.027","5.444,71","2.013,84","7.458,54"
"3100580490","336342930479111802","CENTRO","UMBRIA","SIGILLO","2.366","12.543,50","3.397,05","15.940,55"
"3100580500","323342930528370002","CENTRO","UMBRIA","SPELLO","8.565","45.407,90","7.102,43","52.510,32"
"3100580510","677942930525818002","CENTRO","UMBRIA","SPOLETO","37.855","200.690,71","43.446,50","244.137,20"
"3100580520","998342930480337001","CENTRO","UMBRIA","TODI","16.434","87.125,90","21.098,36","108.224,27"
"3100580530","999142930447758201","CENTRO","UMBRIA","TORGIANO","6.607","35.027,43","4.271,78","39.299,21"
"3100580540","171742930547131501","CENTRO","UMBRIA","TREVI","8.349","44.262,76","12.618,96","56.881,72"
"3100580550","771542930475690702","CENTRO","UMBRIA","TUORO SUL TRASIMENO","3.786","20.071,72","7.792,15","27.863,87"
"3100580560","277442930454145502","CENTRO","UMBRIA","UMBERTIDE","16.645","88.244,53","19.436,37","107.680,90"
"3100580570","523042930539813501","CENTRO","UMBRIA","VALFABBRICA","3.361","17.818,56","7.427,71","25.246,27"
"3100580580","667042930450950202","CENTRO","UMBRIA","VALLO DI NERA","353","1.871,45","638,72","2.510,17"
"3100580590","618442930479187302","CENTRO","UMBRIA","VALTOPINA","1.351","7.162,41","2.631,21","9.793,62"
"3100800010","906042928191142702","CENTRO","UMBRIA","ACQUASPARTA","4.670","24.758,30","8.794,54","33.552,85"
"3100800020","326942930462396301","CENTRO","UMBRIA","ALLERONA","1.763","9.346,66","2.998,67","12.345,33"
"3100800030","297142930460015402","CENTRO","UMBRIA","ALVIANO","1.438","7.623,65","2.985,33","10.608,98"
"3100800040","569442930534471901","CENTRO","UMBRIA","AMELIA","11.819","62.659,19","16.099,10","78.758,29"
"3100800050","388842930464829801","CENTRO","UMBRIA","ARRONE","2.715","14.393,75","4.814,40","19.208,15"
"3100800060","849542930508937701","CENTRO","UMBRIA","ATTIGLIANO","1.978","10.486,49","4.229,20","14.715,69"
"3100800061","847242930461347501","CENTRO","UMBRIA","AVIGLIANO UMBRO","2.473","13.110,77","4.348,70","17.459,46"
"3100800070","223942930510424802","CENTRO","UMBRIA","BASCHI","2.673","14.171,08","4.721,98","18.893,06"
"3100800080","517942930509245701","CENTRO","UMBRIA","CALVI DELL'UMBRIA","1.784","9.457,99","3.647,40","13.105,39"
"3100800090","492942929501728001","CENTRO","UMBRIA","CASTEL GIORGIO","2.105","11.159,79","3.221,51","14.381,31"
"3100800100","384442930531919902","CENTRO","UMBRIA","CASTEL VISCARDO","2.861","15.167,77","3.859,02","19.026,79"
"3100800110","949242930517862002","CENTRO","UMBRIA","FABRO","2.752","14.589,90","4.519,99","19.109,90"
"3100800120","259242930521374202","CENTRO","UMBRIA","FERENTILLO","1.859","9.855,61","3.151,89","13.007,50"
"3100800130","754642930411668402","CENTRO","UMBRIA","FICULLE","1.618","8.577,93","2.937,20","11.515,13"
"3100800140","327142928822976102","CENTRO","UMBRIA","GIOVE","1.897","10.057,07","4.233,36","14.290,43"
"3100800150","792942930475742502","CENTRO","UMBRIA","GUARDEA","1.780","9.436,78","3.575,78","13.012,56"
"3100800160","308342930546970002","CENTRO","UMBRIA","LUGNANO IN TEVERINA","1.434","7.602,44","3.154,99","10.757,43"
