"1030860720","511242929721432102","NORD","LOMBARDIA","JERAGO CON ORAGO","5.256","27.865,02","-","27.865,02"
"1030860730","564542930474770502","NORD","LOMBARDIA","LAVENA PONTE TRESA","5.895","31.252,72","28.256,09","59.508,81"
"1030860740","366942930543596502","NORD","LOMBARDIA","LAVENO-MOMBELLO","8.685","46.044,08","-","46.044,08"
"1030860750","577642930542833502","NORD","LOMBARDIA","LEGGIUNO","3.766","19.965,69","1.340,52","21.306,21"
"1030860760","846242930519827402","NORD","LOMBARDIA","LONATE CEPPINO","5.029","26.661,57","983,91","27.645,48"
"1030860770","393242929766133401","NORD","LOMBARDIA","LONATE POZZOLO","11.726","62.166,14","2.522,76","64.688,90"
"1030860780","254042930520816602","NORD","LOMBARDIA","LOZZA","1.250","6.626,96","-","6.626,96"
"1030860790","699842929800132601","NORD","LOMBARDIA","LUINO","14.306","75.844,18","35.861,73","111.705,90"
"1030860791","364542930546529701","NORD","LOMBARDIA","LUVINATE","1.330","7.051,08","-","7.051,08"
"1030860801","278142930474671401","NORD","LOMBARDIA","MACCAGNO CON PINO E VEDDASCA","2.600","13.784,07","7.292,10","21.076,17"
"1030860810","758242930476974502","NORD","LOMBARDIA","MALGESSO","1.276","6.764,80","535,10","7.299,89"
"1030860820","783742930458253801","NORD","LOMBARDIA","MALNATE","16.730","88.695,17","20.257,58","108.952,75"
"1030860821","543242930542042201","NORD","LOMBARDIA","MARCHIROLO","3.491","18.507,76","15.819,26","34.327,02"
"1030860830","308942929843657702","NORD","LOMBARDIA","MARNATE","7.936","42.073,21","-","42.073,21"
"1030860840","687342930521812002","NORD","LOMBARDIA","MARZIO","345","1.829,04","852,96","2.682,00"
"1030860850","853442930200179101","NORD","LOMBARDIA","MASCIAGO PRIMO","299","1.585,17","598,09","2.183,25"
"1030860860","945942930526366102","NORD","LOMBARDIA","MERCALLO","1.815","9.622,34","-","9.622,34"
"1030860861","951942930531831401","NORD","LOMBARDIA","MESENZANA","1.573","8.339,36","5.453,98","13.793,34"
"1030860870","124342930527986701","NORD","LOMBARDIA","MONTEGRINO VALTRAVAGLIA","1.489","7.894,03","4.478,17","12.372,20"
"1030860880","172442930519165302","NORD","LOMBARDIA","MONVALLE","1.954","10.359,26","1.244,85","11.604,10"
"1030860890","582442930543160701","NORD","LOMBARDIA","MORAZZONE","4.276","22.669,49","-","22.669,49"
"1030860900","113342930540408502","NORD","LOMBARDIA","MORNAGO","5.011","26.566,14","-","26.566,14"
"1030860910","944242930472298301","NORD","LOMBARDIA","OGGIONA CON SANTO STEFANO","4.332","22.966,38","-","22.966,38"
