"1010811210","376842929303779501","NORD","PIEMONTE","ISOLABELLA","383","2.030,50","465,23","2.495,73"
"1010811220","569242930544909101","NORD","PIEMONTE","ISSIGLIO","387","2.051,71","547,64","2.599,35"
"1010811230","769042929721548401","NORD","PIEMONTE","IVREA","23.442","124.279,26","-","124.279,26"
"1010811240","145042930473345201","NORD","PIEMONTE","LA CASSA","1.803","9.558,72","357,41","9.916,13"
"1010811250","463342930545461902","NORD","PIEMONTE","LA LOGGIA","8.846","46.897,64","-","46.897,64"
"1010811260","144342930546083402","NORD","PIEMONTE","LANZO TORINESE","5.015","26.587,34","-","26.587,34"
"1010811270","939942930476165701","NORD","PIEMONTE","LAURIANO","1.436","7.613,05","-","7.613,05"
"1010811280","937142930544141601","NORD","PIEMONTE","LEINI","16.456","87.242,54","7.800,99","95.043,52"
"1010811290","691942930544112801","NORD","PIEMONTE","LEMIE","207","1.097,42","272,41","1.369,84"
"1010811300","744842929800342902","NORD","PIEMONTE","LESSOLO","1.820","9.648,85","-","9.648,85"
"1010811310","571642930517592301","NORD","PIEMONTE","LEVONE","442","2.343,29","-","2.343,29"
"1010811320","301842930544711402","NORD","PIEMONTE","LOCANA","1.438","7.623,65","-","7.623,65"
"1010811330","315542930519478501","NORD","PIEMONTE","LOMBARDORE","1.735","9.198,21","793,03","9.991,25"
"1010811340","357942929642451502","NORD","PIEMONTE","LOMBRIASCO","1.045","5.540,13","463,32","6.003,45"
"1010811350","481842928748805202","NORD","PIEMONTE","LORANZÈ","1.166","6.181,62","-","6.181,62"
"1010811370","733742930546339002","NORD","PIEMONTE","LUSERNA SAN GIOVANNI","7.248","38.425,74","5.933,11","44.358,85"
"1010811380","495842930477300401","NORD","PIEMONTE","LUSERNETTA","496","2.629,58","526,75","3.156,32"
"1010811390","871842930477164102","NORD","PIEMONTE","LUSIGLIÈ","569","3.016,59","457,06","3.473,65"
"1010811400","116242930137942201","NORD","PIEMONTE","MACELLO","1.169","6.197,53","430,70","6.628,23"
"1010811410","746042930476625101","NORD","PIEMONTE","MAGLIONE","417","2.210,75","-","2.210,75"
"1010811415","506551396115394201","NORD","PIEMONTE","MAPPANO","7.339","38.908,18","7.208,53","46.116,71"
"1010811420","194642930546396201","NORD","PIEMONTE","MARENTINO","1.306","6.923,84","-","6.923,84"
"1010811430","872942930518030701","NORD","PIEMONTE","MASSELLO","54","588,29","11,71","600,00"
"1010811440","507742930453695202","NORD","PIEMONTE","MATHI","3.846","20.389,82","-","20.389,82"
"1010811450","429442930526423701","NORD","PIEMONTE","MATTIE","669","3.546,75","887,08","4.433,83"
"1010811460","675742930526577702","NORD","PIEMONTE","MAZZÈ","4.142","21.959,08","554,83","22.513,91"
"1010811470","173342930526722801","NORD","PIEMONTE","MEANA DI SUSA","788","4.177,63","261,99","4.439,62"
"1010811480","473742930453944302","NORD","PIEMONTE","MERCENASCO","1.231","6.526,23","-","6.526,23"
"1010811500","737142930543350701","NORD","PIEMONTE","MEZZENILE","797","4.225,35","969,30","5.194,65"
"1010811510","569242930448533202","NORD","PIEMONTE","MOMBELLO DI TORINO","390","2.067,61","-","2.067,61"
"1010811520","887842930524419802","NORD","PIEMONTE","MOMPANTERO","649","3.440,72","513,17","3.953,88"
"1010811530","136642930529001601","NORD","PIEMONTE","MONASTERO DI LANZO","346","1.834,34","335,63","2.169,97"
"1010811540","559042929514327501","NORD","PIEMONTE","MONCALIERI","57.527","304.983,08","-","304.983,08"
"1010811550","119042929528989701","NORD","PIEMONTE","MONCENISIO","35","531,88","68,12","600,00"
"1010811560","686742930471518302","NORD","PIEMONTE","MONTALDO TORINESE","720","3.817,13","-","3.817,13"
"1010811570","456042930456447502","NORD","PIEMONTE","MONTALENGHE","996","5.280,36","374,67","5.655,03"
"1010811580","202642930475655402","NORD","PIEMONTE","MONTALTO DORA","3.401","18.030,62","-","18.030,62"
"1010811590","993042930544697301","NORD","PIEMONTE","MONTANARO","5.180","27.462,10","1.706,01","29.168,12"
"1010811600","888942930456231601","NORD","PIEMONTE","MONTEU DA PO","854","4.527,54","1.043,87","5.571,40"
"1010811610","118742930527891202","NORD","PIEMONTE","MORIONDO TORINESE","843","4.469,22","-","4.469,22"
"1010811620","657342930541170002","NORD","PIEMONTE","NICHELINO","47.494","251.792,48","36.308,96","288.101,45"
"1010811630","114442930473232502","NORD","PIEMONTE","NOASCA","116","614,98","-","614,98"
"1010811640","474942930522669201","NORD","PIEMONTE","NOLE","6.817","36.140,76","-","36.140,76"
"1010811641","186342930457277601","NORD","PIEMONTE","NOMAGLIO","286","1.516,25","10,22","1.526,47"
"1010811650","375842930456000201","NORD","PIEMONTE","NONE","8.022","42.529,15","5.429,98","47.959,13"
"1010811660","708342930456371102","NORD","PIEMONTE","NOVALESA","538","2.852,24","101,73","2.953,97"
"1010811670","655042930472188302","NORD","PIEMONTE","OGLIANICO","1.489","7.894,03","-","7.894,03"
"1010811680","709342930463189902","NORD","PIEMONTE","ORBASSANO","23.352","123.802,12","1.601,92","125.404,04"
"1010811690","344042930455560502","NORD","PIEMONTE","ORIO CANAVESE","774","4.103,41","-","4.103,41"
"1010811700","659942930519363301","NORD","PIEMONTE","OSASCO","1.153","6.112,70","-","6.112,70"
"1010811710","967242930472745001","NORD","PIEMONTE","OSASIO","917","4.861,53","-","4.861,53"
"1010811711","679342930519642702","NORD","PIEMONTE","OULX","3.371","17.871,57","-","17.871,57"
"1010811720","878642930472689301","NORD","PIEMONTE","OZEGNA","1.227","6.505,02","96,78","6.601,80"
"1010811730","312242930543752601","NORD","PIEMONTE","PALAZZO CANAVESE","837","4.437,41","-","4.437,41"
"1010811740","684342930519896201","NORD","PIEMONTE","PANCALIERI","2.091","11.085,57","1.846,19","12.931,76"
"1010811750","937842930461638902","NORD","PIEMONTE","PARELLA","430","2.279,67","-","2.279,67"
"1010811760","273542930453669902","NORD","PIEMONTE","PAVAROLO","1.135","6.017,28","-","6.017,28"
"1010811770","405242930542378301","NORD","PIEMONTE","PAVONE CANAVESE","3.848","20.400,42","-","20.400,42"
"1010811790","669342930526060301","NORD","PIEMONTE","PECETTO TORINESE","4.045","21.444,83","-","21.444,83"
"1010811800","615642930453924201","NORD","PIEMONTE","PEROSA ARGENTINA","3.171","16.811,26","1.262,40","18.073,66"
"1010811810","376342930526305002","NORD","PIEMONTE","PEROSA CANAVESE","520","2.756,81","-","2.756,81"
"1010811820","847142930526473901","NORD","PIEMONTE","PERRERO","645","3.419,51","447,00","3.866,51"
"1010811830","876142930526299101","NORD","PIEMONTE","PERTUSIO","758","4.018,59","-","4.018,59"
"1010811840","814042930528019102","NORD","PIEMONTE","PESSINETTO","617","3.271,07","500,09","3.771,16"
"1010811850","519242930535055702","NORD","PIEMONTE","PIANEZZA","15.391","81.596,37","-","81.596,37"
"1010811860","674342930457227401","NORD","PIEMONTE","PINASCA","2.937","15.570,69","-","15.570,69"
"1010811870","804642930480351502","NORD","PIEMONTE","PINEROLO","36.119","191.487,19","-","191.487,19"
"1010811880","913142930480500101","NORD","PIEMONTE","PINO TORINESE","8.402","44.543,74","-","44.543,74"
"1010811890","339842930550330402","NORD","PIEMONTE","PIOBESI TORINESE","3.806","20.177,75","260,39","20.438,14"
"1010811900","418042930544336502","NORD","PIEMONTE","PIOSSASCO","18.366","97.368,53","-","97.368,53"
"1010811910","267442930449858502","NORD","PIEMONTE","PISCINA","3.370","17.866,27","2.400,74","20.267,01"
"1010811920","403342930479456202","NORD","PIEMONTE","PIVERONE","1.365","7.236,63","-","7.236,63"
"1010811930","979442930525011102","NORD","PIEMONTE","POIRINO","10.412","55.199,89","5.493,64","60.693,52"
