"3090630090","926142929531151402","CENTRO","TOSCANA","MONSUMMANO TERME","21.151","112.133,38","37.013,75","149.147,13"
"3090630100","785542930528001701","CENTRO","TOSCANA","MONTALE","10.754","57.013,02","6.311,63","63.324,65"
"3090630110","579342930530210801","CENTRO","TOSCANA","MONTECATINI-TERME","20.673","109.599,23","21.598,75","131.197,98"
"3090630120","529342930527717402","CENTRO","TOSCANA","PESCIA","19.674","104.302,97","20.603,70","124.906,67"
"3090630130","147342930463839802","CENTRO","TOSCANA","PIEVE A NIEVOLE","9.236","48.965,25","11.169,34","60.134,59"
"3090630140","835242930450010401","CENTRO","TOSCANA","PISTOIA","90.358","479.038,73","22.973,75","502.012,48"
"3090630160","283842930477529801","CENTRO","TOSCANA","PONTE BUGGIANESE","8.856","46.950,65","15.406,98","62.357,63"
"3090630161","145542930449651701","CENTRO","TOSCANA","QUARRATA","26.693","141.514,65","43.238,69","184.753,34"
"3090630170","493042930456094501","CENTRO","TOSCANA","SAMBUCA PISTOIESE","1.568","8.312,85","3.199,74","11.512,59"
"3090630185","331448406803467401","CENTRO","TOSCANA","SAN MARCELLO PITEGLIO","7.938","42.083,82","6.296,96","48.380,78"
"3090630190","685642930480066702","CENTRO","TOSCANA","SERRAVALLE PISTOIESE","11.679","61.916,97","11.013,92","72.930,89"
"3090630210","615842930464614501","CENTRO","TOSCANA","UZZANO","5.669","30.054,57","5.809,22","35.863,79"
"3090750010","851442928197867501","CENTRO","TOSCANA","ABBADIA SAN SALVATORE","6.275","33.267,31","7.739,34","41.006,65"
"3090750020","307242930515916901","CENTRO","TOSCANA","ASCIANO","7.038","37.312,41","3.986,94","41.299,35"
"3090750030","451642930515849801","CENTRO","TOSCANA","BUONCONVENTO","3.102","16.445,45","2.189,61","18.635,07"
"3090750040","621442930509631801","CENTRO","TOSCANA","CASOLE D'ELSA","3.829","20.299,69","3.228,77","23.528,46"
"3090750050","823642930519878201","CENTRO","TOSCANA","CASTELLINA IN CHIANTI","2.814","14.918,60","-","14.918,60"
"3090750060","844942928645857101","CENTRO","TOSCANA","CASTELNUOVO BERARDENGA","9.112","48.307,85","-","48.307,85"
"3090750070","653142930459478902","CENTRO","TOSCANA","CASTIGLIONE D'ORCIA","2.265","12.008,04","-","12.008,04"
"3090750080","187742930522129302","CENTRO","TOSCANA","CETONA","2.602","13.794,67","2.377,59","16.172,26"
"3090750090","566842928663876202","CENTRO","TOSCANA","CHIANCIANO TERME","7.079","37.529,77","8.622,46","46.152,23"
"3090750100","368642929385436301","CENTRO","TOSCANA","CHIUSDINO","1.849","9.802,59","2.164,56","11.967,15"
"3090750110","347242930518420401","CENTRO","TOSCANA","CHIUSI","8.429","44.686,88","6.637,38","51.324,26"
"3090750120","949242930460437801","CENTRO","TOSCANA","COLLE DI VAL D'ELSA","21.737","115.240,10","11.452,98","126.693,08"
"3090750130","607042930523355301","CENTRO","TOSCANA","GAIOLE IN CHIANTI","2.705","14.340,73","1.667,19","16.007,92"
"3090750141","464848406418469501","CENTRO","TOSCANA","MONTALCINO","5.843","30.977,04","1.918,82","32.895,86"
"3090750150","808542928633733802","CENTRO","TOSCANA","MONTEPULCIANO","13.824","73.288,82","5.490,31","78.779,13"
"3090750160","199842929126793302","CENTRO","TOSCANA","MONTERIGGIONI","10.033","53.190,59","-","53.190,59"
"3090750170","468742929127193901","CENTRO","TOSCANA","MONTERONI D'ARBIA","9.070","48.085,19","5.598,42","53.683,61"
"3090750180","753142930528832802","CENTRO","TOSCANA","MONTICIANO","1.526","8.090,19","2.224,52","10.314,71"
"3090750190","386342930522489501","CENTRO","TOSCANA","MURLO","2.413","12.792,67","1.695,63","14.488,30"
"3090750200","434242930550216202","CENTRO","TOSCANA","PIANCASTAGNAIO","4.129","21.890,16","3.346,82","25.236,98"
"3090750210","535042930544297801","CENTRO","TOSCANA","PIENZA","2.074","10.995,44","934,08","11.929,52"
"3090750220","272242930476204301","CENTRO","TOSCANA","POGGIBONSI","28.948","153.469,68","1.798,91","155.268,59"
"3090750230","269942930529106301","CENTRO","TOSCANA","RADDA IN CHIANTI","1.548","8.206,82","-","8.206,82"
"3090750240","793742930529081301","CENTRO","TOSCANA","RADICOFANI","1.062","5.630,26","2.032,17","7.662,43"
"3090750250","317042930448374701","CENTRO","TOSCANA","RADICONDOLI","922","4.888,04","970,39","5.858,44"
"3090750260","182442930456071301","CENTRO","TOSCANA","RAPOLANO TERME","5.379","28.517,11","2.750,99","31.268,11"
"3090750270","652542930546548902","CENTRO","TOSCANA","SAN CASCIANO DEI BAGNI","1.578","8.365,87","853,75","9.219,62"
"3090750280","165542930549612201","CENTRO","TOSCANA","SAN GIMIGNANO","7.760","41.140,14","349,26","41.489,40"
"3090750300","597242930449725302","CENTRO","TOSCANA","SAN QUIRICO D'ORCIA","2.614","13.858,29","1.209,41","15.067,70"
"3090750310","469842930547519201","CENTRO","TOSCANA","SARTEANO","4.664","24.726,49","5.784,96","30.511,46"
"3090750320","918542930542991502","CENTRO","TOSCANA","SIENA","53.937","285.950,46","-","285.950,46"
"3090750330","791942929346145902","CENTRO","TOSCANA","SINALUNGA","12.514","66.343,77","12.588,45","78.932,22"
"3090750340","327442930468325001","CENTRO","TOSCANA","SOVICILLE","10.028","53.164,08","-","53.164,08"
"3090750350","699842930526989702","CENTRO","TOSCANA","TORRITA DI SIENA","7.267","38.526,47","9.420,79","47.947,25"
