"5200730260","133442929373095001","SUD E ISOLE","SARDEGNA","CODRONGIANOS","1.307","6.929,14","3.362,14","10.291,28"
"5200730270","783142930524033101","SUD E ISOLE","SARDEGNA","COSSOINE","830","4.400,30","2.619,76","7.020,06"
"5200730271","369742930529632401","SUD E ISOLE","SARDEGNA","ERULA","732","3.880,74","2.993,05","6.873,80"
"5200730280","468042930518820101","SUD E ISOLE","SARDEGNA","ESPORLATU","382","2.025,20","1.316,11","3.341,31"
"5200730290","877042930520595202","SUD E ISOLE","SARDEGNA","FLORINAS","1.507","7.989,46","4.544,15","12.533,60"
"5200730300","446342930516040102","SUD E ISOLE","SARDEGNA","GIAVE","512","2.714,40","1.536,61","4.251,01"
"5200730301","338742930455466002","SUD E ISOLE","SARDEGNA","GOLFO ARANCI","2.480","13.147,88","3.305,77","16.453,65"
"5200730310","754842929194568002","SUD E ISOLE","SARDEGNA","ILLORAI","830","4.400,30","2.513,72","6.914,02"
"5200730320","525542930519128501","SUD E ISOLE","SARDEGNA","ITTIREDDU","486","2.576,56","1.985,99","4.562,55"
"5200730330","648942929567799701","SUD E ISOLE","SARDEGNA","ITTIRI","8.464","44.872,44","26.776,72","71.649,15"
"5200730340","561542928897699201","SUD E ISOLE","SARDEGNA","LAERRU","879","4.660,07","3.312,82","7.972,90"
"5200730350","162242930545636301","SUD E ISOLE","SARDEGNA","LA MADDALENA","11.192","59.335,11","16.322,34","75.657,44"
"5200730351","648342930527411001","SUD E ISOLE","SARDEGNA","LOIRI PORTO SAN PAOLO","3.524","18.682,71","5.890,56","24.573,27"
"5200730360","254142930454477502","SUD E ISOLE","SARDEGNA","LUOGOSANTO","1.849","9.802,59","6.471,74","16.274,33"
"5200730370","923642929649319001","SUD E ISOLE","SARDEGNA","LURAS","2.489","13.195,59","8.709,65","21.905,25"
"5200730380","733842929800091802","SUD E ISOLE","SARDEGNA","MARA","579","3.069,61","2.035,01","5.104,61"
"5200730390","569042930522915601","SUD E ISOLE","SARDEGNA","MARTIS","491","2.603,07","1.716,98","4.320,05"
"5200730400","641342930545059402","SUD E ISOLE","SARDEGNA","MONTELEONE ROCCA DORIA","99","524,85","405,10","929,95"
"5200730410","279442930473480502","SUD E ISOLE","SARDEGNA","MONTI","2.392","12.681,34","6.946,34","19.627,68"
"5200730420","481842930453811401","SUD E ISOLE","SARDEGNA","MORES","1.900","10.072,97","7.723,45","17.796,42"
"5200730430","606442930266044402","SUD E ISOLE","SARDEGNA","MUROS","857","4.543,44","2.779,98","7.323,42"
"5200730440","228842930530653801","SUD E ISOLE","SARDEGNA","NUGHEDU SAN NICOLÒ","794","4.209,44","2.648,76","6.858,20"
"5200730450","419042930534507802","SUD E ISOLE","SARDEGNA","NULE","1.351","7.162,41","6.534,71","13.697,12"
"5200730460","217142930464930701","SUD E ISOLE","SARDEGNA","NULVI","2.715","14.393,75","10.292,54","24.686,28"
"5200730470","213342930472590701","SUD E ISOLE","SARDEGNA","OLBIA","60.731","321.969,29","124.766,04","446.735,32"
"5200730480","988442930454093302","SUD E ISOLE","SARDEGNA","OLMEDO","4.177","22.144,63","12.390,56","34.535,19"
"5200730490","423342930541522601","SUD E ISOLE","SARDEGNA","OSCHIRI","3.195","16.938,50","8.512,20","25.450,70"
"5200730500","653842930473075901","SUD E ISOLE","SARDEGNA","OSILO","2.978","15.788,06","9.233,02","25.021,07"
"5200730510","125742930453762001","SUD E ISOLE","SARDEGNA","OSSI","5.707","30.256,03","18.087,50","48.343,52"
"5200730520","677742930447987101","SUD E ISOLE","SARDEGNA","OZIERI","10.454","55.422,55","27.288,91","82.711,46"
"5200730530","462042930475984002","SUD E ISOLE","SARDEGNA","PADRIA","632","3.350,59","2.063,81","5.414,39"
"5200730531","377842930527632401","SUD E ISOLE","SARDEGNA","PALAU","4.196","22.245,36","8.115,24","30.360,60"
"5200730532","861642930478205701","SUD E ISOLE","SARDEGNA","PADRU","2.091","11.085,57","8.148,61","19.234,18"
"5200730540","811642930476767801","SUD E ISOLE","SARDEGNA","PATTADA","2.990","15.851,68","9.962,75","25.814,43"
"5200730550","257542930531992402","SUD E ISOLE","SARDEGNA","PERFUGAS","2.353","12.474,58","8.338,16","20.812,74"
"5200730560","857742930525646702","SUD E ISOLE","SARDEGNA","PLOAGHE","4.481","23.756,31","10.581,50","34.337,81"
"5200730570","513042930464313501","SUD E ISOLE","SARDEGNA","PORTO TORRES","22.126","117.302,41","61.610,14","178.912,55"
"5200730580","743442930541434601","SUD E ISOLE","SARDEGNA","POZZOMAGGIORE","2.569","13.619,72","8.573,45","22.193,17"
"5200730590","524742930524888502","SUD E ISOLE","SARDEGNA","PUTIFIGARI","720","3.817,13","1.929,75","5.746,88"
"5200730600","126842930458679802","SUD E ISOLE","SARDEGNA","ROMANA","537","2.846,94","1.904,34","4.751,28"
"5200730602","621942930527380301","SUD E ISOLE","SARDEGNA","SANT'ANTONIO DI GALLURA","1.499","7.947,04","5.441,44","13.388,48"
"5200730603","711542930534089201","SUD E ISOLE","SARDEGNA","SANTA MARIA COGHINAS","1.374","7.284,35","4.614,00","11.898,35"
"5200730610","941442930479692801","SUD E ISOLE","SARDEGNA","SANTA TERESA GALLURA","5.377","28.506,51","15.464,40","43.970,91"
"5200730620","745042930478192601","SUD E ISOLE","SARDEGNA","SASSARI","126.870","669.920,97","151.602,82","821.523,79"
"5200730630","756642930480195101","SUD E ISOLE","SARDEGNA","SEDINI","1.332","7.061,68","4.500,40","11.562,09"
"5200730640","266542930469002501","SUD E ISOLE","SARDEGNA","SEMESTENE","144","763,43","589,36","1.352,78"
"5200730650","706542930549790602","SUD E ISOLE","SARDEGNA","SENNORI","7.169","38.006,91","25.517,54","63.524,45"
"5200730660","752442930525788701","SUD E ISOLE","SARDEGNA","SILIGO","855","4.532,84","2.379,33","6.912,16"
"5200730670","363542930480759601","SUD E ISOLE","SARDEGNA","SORSO","14.775","78.330,61","49.241,70","127.572,30"
"5200730671","904742930459111701","SUD E ISOLE","SARDEGNA","TELTI","2.319","12.294,33","7.078,27","19.372,60"
"5200730672","516142930459157302","SUD E ISOLE","SARDEGNA","STINTINO","1.616","8.567,33","1.948,26","10.515,59"
"5200730680","844842930546514402","SUD E ISOLE","SARDEGNA","TEMPIO PAUSANIA","13.902","73.702,34","32.540,23","106.242,57"
"5200730681","527742930539602001","SUD E ISOLE","SARDEGNA","TERGU","612","3.244,56","2.247,51","5.492,07"
"5200730690","176442930548703702","SUD E ISOLE","SARDEGNA","THIESI","2.896","15.353,33","6.063,05","21.416,38"
"5200730700","422442930532646302","SUD E ISOLE","SARDEGNA","TISSI","2.406","12.755,56","5.885,74","18.641,31"
"5200730710","914742930547647501","SUD E ISOLE","SARDEGNA","TORRALBA","950","5.036,49","2.747,77","7.784,26"
"5200730711","421842930464510002","SUD E ISOLE","SARDEGNA","TRINITÀ D'AGULTU E VIGNOLA","2.251","11.933,82","6.629,96","18.563,78"
"5200730720","479142930544767301","SUD E ISOLE","SARDEGNA","TULA","1.519","8.053,08","5.898,74","13.951,81"
"5200730730","225742930542785202","SUD E ISOLE","SARDEGNA","URI","2.944","15.607,80","9.585,66","25.193,46"
"5200730740","174842930478757801","SUD E ISOLE","SARDEGNA","USINI","4.338","22.998,18","13.941,19","36.939,37"
"5200730741","948442930547843002","SUD E ISOLE","SARDEGNA","VALLEDORIA","4.345","23.035,30","14.187,88","37.223,17"
"5200730742","374842930550442702","SUD E ISOLE","SARDEGNA","VIDDALBA","1.672","8.864,22","5.924,70","14.788,92"
"5200730750","337042930478901701","SUD E ISOLE","SARDEGNA","VILLANOVA MONTELEONE","2.252","11.939,12","8.298,07","20.237,19"
"5200950010","742742930510071001","SUD E ISOLE","SARDEGNA","ABBASANTA","2.678","14.197,59","5.927,21","20.124,80"
"5200950020","299442930462151402","SUD E ISOLE","SARDEGNA","AIDOMAGGIORE","431","2.284,97","1.595,07","3.880,05"
"5200950030","475342930533480402","SUD E ISOLE","SARDEGNA","ALBAGIARA","248","1.314,79","681,76","1.996,55"
"5200950040","758742930509973401","SUD E ISOLE","SARDEGNA","ALES","1.384","7.337,36","3.955,90","11.293,27"
"5200950050","151842930463750102","SUD E ISOLE","SARDEGNA","ALLAI","364","1.929,77","1.069,91","2.999,68"
"5200950060","639442928988290801","SUD E ISOLE","SARDEGNA","ARBOREA","3.872","20.527,66","10.310,20","30.837,85"
"5200950070","886242930534854202","SUD E ISOLE","SARDEGNA","ARDAULI","845","4.479,82","2.500,62","6.980,44"
"5200950080","995942930477593501","SUD E ISOLE","SARDEGNA","ASSOLO","371","1.966,88","1.478,03","3.444,91"
"5200950090","717642929528798602","SUD E ISOLE","SARDEGNA","ASUNI","328","1.738,91","1.402,97","3.141,88"
"5200950100","129942930517119002","SUD E ISOLE","SARDEGNA","BARADILI","82","434,73","285,50","720,23"
"5200950110","987842930521523001","SUD E ISOLE","SARDEGNA","BARATILI SAN PIETRO","1.280","6.786,00","4.714,76","11.500,76"
"5200950120","205842930534884102","SUD E ISOLE","SARDEGNA","BARESSA","618","3.276,37","1.931,42","5.207,78"
"5200950130","443642928242815302","SUD E ISOLE","SARDEGNA","BAULADU","669","3.546,75","2.198,02","5.744,76"
"5200950140","992642930459466402","SUD E ISOLE","SARDEGNA","BIDONÌ","138","731,62","666,52","1.398,14"
"5200950150","887942930461968101","SUD E ISOLE","SARDEGNA","BONARCADO","1.568","8.312,85","6.658,47","14.971,32"
"5200950160","128242930533241301","SUD E ISOLE","SARDEGNA","BORONEDDU","158","837,65","604,00","1.441,65"
"5200950170","125042930531186701","SUD E ISOLE","SARDEGNA","BUSACHI","1.256","6.658,76","4.202,71","10.861,47"
"5200950180","788342930516599802","SUD E ISOLE","SARDEGNA","CABRAS","9.152","48.519,91","30.620,65","79.140,57"
"5200950190","899142930520949702","SUD E ISOLE","SARDEGNA","CUGLIERI","2.581","13.683,34","6.702,27","20.385,61"
"5200950191","476142930527268702","SUD E ISOLE","SARDEGNA","CURCURIS","298","1.579,87","1.146,11","2.725,97"
"5200950200","337142930476072102","SUD E ISOLE","SARDEGNA","FORDONGIANUS","867","4.596,46","2.917,37","7.513,83"
"5200950210","762142930519940701","SUD E ISOLE","SARDEGNA","GHILARZA","4.434","23.507,14","11.483,90","34.991,03"
"5200950220","341442930519841401","SUD E ISOLE","SARDEGNA","GONNOSCODINA","460","2.438,72","1.431,28","3.869,99"
"5200950230","781742930545603602","SUD E ISOLE","SARDEGNA","GONNOSNÒ","740","3.923,16","2.468,39","6.391,54"
"5200950240","272242928845210701","SUD E ISOLE","SARDEGNA","GONNOSTRAMATZA","866","4.591,15","3.549,50","8.140,65"
"5200950250","347142930542876001","SUD E ISOLE","SARDEGNA","MARRUBIU","4.771","25.293,76","15.862,08","41.155,84"
"5200950260","805742930458053401","SUD E ISOLE","SARDEGNA","MASULLAS","1.046","5.545,44","3.857,49","9.402,92"
"5200950270","949642930473528401","SUD E ISOLE","SARDEGNA","MILIS","1.494","7.920,54","5.454,97","13.375,51"
"5200950280","467142930542033202","SUD E ISOLE","SARDEGNA","MOGORELLA","442","2.343,29","1.831,01","4.174,30"
"5200950290","436542930542212901","SUD E ISOLE","SARDEGNA","MOGORO","4.091","21.688,70","15.400,85","37.089,55"
"5200950300","701642930527873402","SUD E ISOLE","SARDEGNA","MORGONGIORI","696","3.689,89","2.443,95","6.133,84"
