"4170640730","321342930549425202","SUD E ISOLE","BASILICATA","SAN CHIRICO RAPARO","1.001","5.306,87","3.231,37","8.538,24"
"4170640740","911342930475753101","SUD E ISOLE","BASILICATA","SAN COSTANTINO ALBANESE","664","3.520,24","1.960,86","5.481,10"
"4170640750","761442930456868501","SUD E ISOLE","BASILICATA","SAN FELE","2.859","15.157,17","9.384,93","24.542,10"
"4170640760","365542930528183702","SUD E ISOLE","BASILICATA","SAN MARTINO D'AGRI","734","3.891,35","2.528,52","6.419,87"
"4170640761","352342930460748201","SUD E ISOLE","BASILICATA","SAN PAOLO ALBANESE","248","1.314,79","417,81","1.732,60"
"4170640770","786442930469601302","SUD E ISOLE","BASILICATA","SAN SEVERINO LUCANO","1.501","7.957,65","4.638,25","12.595,90"
"4170640780","652142930447137102","SUD E ISOLE","BASILICATA","SANT'ANGELO LE FRATTE","1.394","7.390,38","5.694,03","13.084,41"
"4170640790","409242930538171502","SUD E ISOLE","BASILICATA","SANT'ARCANGELO","6.285","33.320,33","25.069,93","58.390,26"
"4170640800","213042930480513401","SUD E ISOLE","BASILICATA","SARCONI","1.418","7.517,62","5.267,22","12.784,84"
"4170640810","868542930547589402","SUD E ISOLE","BASILICATA","SASSO DI CASTALDA","831","4.405,60","3.079,72","7.485,32"
"4170640820","954142930453395402","SUD E ISOLE","BASILICATA","SATRIANO DI LUCANIA","2.317","12.283,72","8.058,06","20.341,78"
"4170640830","692042930455091602","SUD E ISOLE","BASILICATA","SAVOIA DI LUCANIA","1.080","5.725,69","3.766,69","9.492,38"
"4170640840","834442930525675402","SUD E ISOLE","BASILICATA","SENISE","6.914","36.655,01","25.478,25","62.133,26"
"4170640850","976642930525848502","SUD E ISOLE","BASILICATA","SPINOSO","1.408","7.464,60","4.326,51","11.791,11"
"4170640860","336642930547172801","SUD E ISOLE","BASILICATA","TEANA","569","3.016,59","2.198,85","5.215,44"
"4170640870","148542930479380901","SUD E ISOLE","BASILICATA","TERRANOVA DI POLLINO","1.131","5.996,07","3.237,45","9.233,52"
"4170640880","375842930469730202","SUD E ISOLE","BASILICATA","TITO","7.332","38.871,07","23.492,05","62.363,12"
"4170640890","441342930538665302","SUD E ISOLE","BASILICATA","TOLVE","3.160","16.752,94","9.851,74","26.604,69"
"4170640900","309142930464369601","SUD E ISOLE","BASILICATA","TRAMUTOLA","3.014","15.978,91","8.039,72","24.018,63"
"4170640910","425342930452771101","SUD E ISOLE","BASILICATA","TRECCHINA","2.256","11.960,33","7.304,62","19.264,95"
"4170640920","536242930479479502","SUD E ISOLE","BASILICATA","TRIVIGNO","639","3.387,70","2.076,32","5.464,02"
