OBJECTID,PROVINCIA,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
195,CREMONA,20200325,138,3244,LOMBARDIA,1
196,CREMONA,20200326,161,3405,LOMBARDIA,2
197,CREMONA,20200327,210,3615,LOMBARDIA,3
198,CREMONA,20200328,91,3706,LOMBARDIA,4
199,CREMONA,20200329,34,3740,LOMBARDIA,5
200,CREMONA,20200330,108,3848,LOMBARDIA,6
201,CREMONA,20200331,106,3954,LOMBARDIA,7
202,CREMONA,20200401,143,4097,LOMBARDIA,8
203,CREMONA,20200402,62,4159,LOMBARDIA,9
204,CREMONA,20200403,124,4283,LOMBARDIA,10
205,CREMONA,20200404,69,4352,LOMBARDIA,11
206,CREMONA,20200405,37,4389,LOMBARDIA,12
207,CREMONA,20200406,87,4476,LOMBARDIA,13
208,CREMONA,20200407,125,4601,LOMBARDIA,14
209,CREMONA,20200408,122,4723,LOMBARDIA,15
210,CREMONA,20200409,149,4872,LOMBARDIA,16
211,CREMONA,20200410,84,4956,LOMBARDIA,17
212,CREMONA,20200411,54,5010,LOMBARDIA,18
213,CREMONA,20200412,61,5071,LOMBARDIA,19
214,CREMONA,20200413,16,5087,LOMBARDIA,20
215,CREMONA,20200414,85,5172,LOMBARDIA,21
216,CREMONA,20200415,21,5193,LOMBARDIA,22
217,CREMONA,20200416,119,5312,LOMBARDIA,23
218,IGNOTA,20200222,1,1,LOMBARDIA,24
219,IGNOTA,20200223,1,2,LOMBARDIA,25
220,IGNOTA,20200225,2,4,LOMBARDIA,26
221,IGNOTA,20200226,2,6,LOMBARDIA,27
222,IGNOTA,20200227,1,7,LOMBARDIA,28
223,IGNOTA,20200228,5,12,LOMBARDIA,29
224,IGNOTA,20200229,7,19,LOMBARDIA,30
225,IGNOTA,20200301,4,23,LOMBARDIA,31
226,IGNOTA,20200302,13,36,LOMBARDIA,32
227,IGNOTA,20200303,14,50,LOMBARDIA,33
228,IGNOTA,20200304,9,59,LOMBARDIA,34
229,IGNOTA,20200305,21,80,LOMBARDIA,35
230,IGNOTA,20200306,9,89,LOMBARDIA,36
231,IGNOTA,20200307,12,101,LOMBARDIA,37
232,IGNOTA,20200308,12,113,LOMBARDIA,38
233,IGNOTA,20200309,27,140,LOMBARDIA,39
234,IGNOTA,20200310,50,190,LOMBARDIA,40
235,IGNOTA,20200311,26,216,LOMBARDIA,41
236,IGNOTA,20200312,37,253,LOMBARDIA,42
237,IGNOTA,20200313,24,277,LOMBARDIA,43
238,IGNOTA,20200314,26,303,LOMBARDIA,44
239,IGNOTA,20200315,27,330,LOMBARDIA,45
240,IGNOTA,20200316,36,366,LOMBARDIA,46
241,IGNOTA,20200317,50,416,LOMBARDIA,47
242,IGNOTA,20200318,25,441,LOMBARDIA,48
243,IGNOTA,20200319,41,482,LOMBARDIA,49
244,IGNOTA,20200320,46,528,LOMBARDIA,50
295,LECCO,20200319,76,744,LOMBARDIA,51
296,LECCO,20200320,88,832,LOMBARDIA,52
297,LECCO,20200321,62,894,LOMBARDIA,53
