OBJECTID,PROVINCIA,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
388,IGNOTA,20200320,46,527,LOMBARDIA,1
389,IGNOTA,20200321,17,544,LOMBARDIA,2
390,IGNOTA,20200322,19,563,LOMBARDIA,3
391,IGNOTA,20200323,43,606,LOMBARDIA,4
392,IGNOTA,20200324,44,650,LOMBARDIA,5
393,IGNOTA,20200325,33,683,LOMBARDIA,6
394,IGNOTA,20200326,57,740,LOMBARDIA,7
395,IGNOTA,20200327,36,776,LOMBARDIA,8
396,IGNOTA,20200328,19,795,LOMBARDIA,9
397,IGNOTA,20200329,14,809,LOMBARDIA,10
398,IGNOTA,20200330,39,848,LOMBARDIA,11
399,IGNOTA,20200331,29,877,LOMBARDIA,12
400,IGNOTA,20200401,45,922,LOMBARDIA,13
401,IGNOTA,20200402,39,961,LOMBARDIA,14
402,IGNOTA,20200403,44,1005,LOMBARDIA,15
403,IGNOTA,20200404,22,1027,LOMBARDIA,16
404,IGNOTA,20200405,13,1040,LOMBARDIA,17
405,IGNOTA,20200406,38,1078,LOMBARDIA,18
406,IGNOTA,20200407,34,1112,LOMBARDIA,19
407,IGNOTA,20200408,33,1145,LOMBARDIA,20
408,IGNOTA,20200409,30,1175,LOMBARDIA,21
409,IGNOTA,20200410,33,1208,LOMBARDIA,22
410,IGNOTA,20200411,22,1230,LOMBARDIA,23
411,IGNOTA,20200412,8,1238,LOMBARDIA,24
412,IGNOTA,20200413,15,1253,LOMBARDIA,25
413,IGNOTA,20200414,31,1284,LOMBARDIA,26
414,IGNOTA,20200415,25,1309,LOMBARDIA,27
415,IGNOTA,20200416,25,1334,LOMBARDIA,28
416,IGNOTA,20200417,21,1355,LOMBARDIA,29
417,IGNOTA,20200418,22,1377,LOMBARDIA,30
418,IGNOTA,20200419,8,1385,LOMBARDIA,31
419,IGNOTA,20200420,26,1411,LOMBARDIA,32
420,IGNOTA,20200421,27,1438,LOMBARDIA,33
421,IGNOTA,20200422,32,1470,LOMBARDIA,34
422,IGNOTA,20200423,43,1513,LOMBARDIA,35
423,IGNOTA,20200424,32,1545,LOMBARDIA,36
424,IGNOTA,20200425,18,1563,LOMBARDIA,37
425,IGNOTA,20200426,6,1569,LOMBARDIA,38
426,IGNOTA,20200427,18,1587,LOMBARDIA,39
427,IGNOTA,20200428,17,1604,LOMBARDIA,40
428,IGNOTA,20200429,25,1629,LOMBARDIA,41
429,IGNOTA,20200430,31,1660,LOMBARDIA,42
430,IGNOTA,20200501,10,1670,LOMBARDIA,43
431,IGNOTA,20200502,4,1674,LOMBARDIA,44
432,IGNOTA,20200503,2,1676,LOMBARDIA,45
433,IGNOTA,20200504,23,1699,LOMBARDIA,46
434,IGNOTA,20200505,13,1712,LOMBARDIA,47
435,IGNOTA,20200506,14,1726,LOMBARDIA,48
436,IGNOTA,20200507,10,1736,LOMBARDIA,49
437,IGNOTA,20200508,18,1754,LOMBARDIA,50
488,LECCO,20200402,54,1650,LOMBARDIA,51
489,LECCO,20200403,39,1689,LOMBARDIA,52
490,LECCO,20200404,22,1711,LOMBARDIA,53
491,LECCO,20200405,19,1730,LOMBARDIA,54
492,LECCO,20200406,39,1769,LOMBARDIA,55
493,LECCO,20200407,52,1821,LOMBARDIA,56
494,LECCO,20200408,22,1843,LOMBARDIA,57
495,LECCO,20200409,37,1880,LOMBARDIA,58
496,LECCO,20200410,52,1932,LOMBARDIA,59
497,LECCO,20200411,26,1958,LOMBARDIA,60
498,LECCO,20200412,10,1968,LOMBARDIA,61
499,LECCO,20200413,8,1976,LOMBARDIA,62
500,LECCO,20200414,13,1989,LOMBARDIA,63
501,LECCO,20200415,34,2023,LOMBARDIA,64
502,LECCO,20200416,12,2035,LOMBARDIA,65
503,LECCO,20200417,34,2069,LOMBARDIA,66
504,LECCO,20200418,15,2084,LOMBARDIA,67
505,LECCO,20200419,8,2092,LOMBARDIA,68
506,LECCO,20200420,17,2109,LOMBARDIA,69
507,LECCO,20200421,30,2139,LOMBARDIA,70
508,LECCO,20200422,12,2151,LOMBARDIA,71
509,LECCO,20200423,54,2205,LOMBARDIA,72
510,LECCO,20200424,27,2232,LOMBARDIA,73
511,LECCO,20200425,8,2240,LOMBARDIA,74
512,LECCO,20200426,9,2249,LOMBARDIA,75
513,LECCO,20200427,19,2268,LOMBARDIA,76
514,LECCO,20200428,10,2278,LOMBARDIA,77
515,LECCO,20200429,34,2312,LOMBARDIA,78
516,LECCO,20200430,30,2342,LOMBARDIA,79
517,LECCO,20200501,17,2359,LOMBARDIA,80
518,LECCO,20200502,5,2364,LOMBARDIA,81
519,LECCO,20200503,10,2374,LOMBARDIA,82
520,LECCO,20200504,20,2394,LOMBARDIA,83
521,LECCO,20200505,25,2419,LOMBARDIA,84
522,LECCO,20200506,45,2464,LOMBARDIA,85
523,LECCO,20200507,13,2477,LOMBARDIA,86
524,LECCO,20200508,32,2509,LOMBARDIA,87
525,LECCO,20200509,34,2543,LOMBARDIA,88
526,LECCO,20200510,15,2558,LOMBARDIA,89
527,LECCO,20200511,27,2585,LOMBARDIA,90
528,LECCO,20200512,13,2598,LOMBARDIA,91
529,LECCO,20200513,19,2617,LOMBARDIA,92
530,LECCO,20200514,16,2633,LOMBARDIA,93
531,LECCO,20200515,9,2642,LOMBARDIA,94
532,LECCO,20200516,13,2655,LOMBARDIA,95
533,LECCO,20200517,28,2683,LOMBARDIA,96
534,LECCO,20200518,4,2687,LOMBARDIA,97
535,LECCO,20200519,10,2697,LOMBARDIA,98
536,LECCO,20200520,8,2705,LOMBARDIA,99
537,LECCO,20200521,8,2713,LOMBARDIA,100
688,MANTOVA,20200424,18,3089,LOMBARDIA,101
689,MANTOVA,20200425,28,3117,LOMBARDIA,102
690,MANTOVA,20200426,4,3121,LOMBARDIA,103
691,MANTOVA,20200427,25,3146,LOMBARDIA,104
692,MANTOVA,20200428,14,3160,LOMBARDIA,105
693,MANTOVA,20200429,23,3183,LOMBARDIA,106
694,MANTOVA,20200430,13,3196,LOMBARDIA,107
695,MANTOVA,20200501,3,3199,LOMBARDIA,108
696,MANTOVA,20200502,4,3203,LOMBARDIA,109
697,MANTOVA,20200503,1,3204,LOMBARDIA,110
698,MANTOVA,20200504,10,3214,LOMBARDIA,111
699,MANTOVA,20200505,4,3218,LOMBARDIA,112
700,MANTOVA,20200506,15,3233,LOMBARDIA,113
701,MANTOVA,20200507,9,3242,LOMBARDIA,114
702,MANTOVA,20200508,8,3250,LOMBARDIA,115
703,MANTOVA,20200509,2,3252,LOMBARDIA,116
704,MANTOVA,20200510,2,3254,LOMBARDIA,117
705,MANTOVA,20200511,11,3265,LOMBARDIA,118
706,MANTOVA,20200512,6,3271,LOMBARDIA,119
707,MANTOVA,20200513,11,3282,LOMBARDIA,120
708,MANTOVA,20200514,2,3284,LOMBARDIA,121
709,MANTOVA,20200515,4,3288,LOMBARDIA,122
710,MANTOVA,20200516,6,3294,LOMBARDIA,123
711,MANTOVA,20200518,4,3298,LOMBARDIA,124
712,MANTOVA,20200519,6,3304,LOMBARDIA,125
713,MANTOVA,20200520,8,3312,LOMBARDIA,126
714,MANTOVA,20200522,3,3315,LOMBARDIA,127
715,MILANO,20200221,1,1,LOMBARDIA,128
716,MILANO,20200223,1,2,LOMBARDIA,129
717,MILANO,20200224,6,8,LOMBARDIA,130
718,MILANO,20200225,7,15,LOMBARDIA,131
719,MILANO,20200226,7,22,LOMBARDIA,132
720,MILANO,20200227,11,33,LOMBARDIA,133
721,MILANO,20200228,10,43,LOMBARDIA,134
722,MILANO,20200229,13,56,LOMBARDIA,135
723,MILANO,20200301,20,76,LOMBARDIA,136
724,MILANO,20200302,35,111,LOMBARDIA,137
725,MILANO,20200303,44,155,LOMBARDIA,138
726,MILANO,20200304,63,218,LOMBARDIA,139
727,MILANO,20200305,111,329,LOMBARDIA,140
728,MILANO,20200306,91,420,LOMBARDIA,141
729,MILANO,20200307,83,503,LOMBARDIA,142
730,MILANO,20200308,104,607,LOMBARDIA,143
731,MILANO,20200309,123,730,LOMBARDIA,144
732,MILANO,20200310,214,944,LOMBARDIA,145
733,MILANO,20200311,179,1123,LOMBARDIA,146
734,MILANO,20200312,151,1274,LOMBARDIA,147
735,MILANO,20200313,211,1485,LOMBARDIA,148
736,MILANO,20200314,218,1703,LOMBARDIA,149
737,MILANO,20200315,211,1914,LOMBARDIA,150
738,MILANO,20200316,418,2332,LOMBARDIA,151
739,MILANO,20200317,388,2720,LOMBARDIA,152
740,MILANO,20200318,489,3209,LOMBARDIA,153
741,MILANO,20200319,495,3704,LOMBARDIA,154
742,MILANO,20200320,478,4182,LOMBARDIA,155
743,MILANO,20200321,316,4498,LOMBARDIA,156
744,MILANO,20200322,329,4827,LOMBARDIA,157
745,MILANO,20200323,489,5316,LOMBARDIA,158
746,MILANO,20200324,555,5871,LOMBARDIA,159
747,MILANO,20200325,512,6383,LOMBARDIA,160
748,MILANO,20200326,491,6874,LOMBARDIA,161
749,MILANO,20200327,479,7353,LOMBARDIA,162
750,MILANO,20200328,438,7791,LOMBARDIA,163
751,MILANO,20200329,203,7994,LOMBARDIA,164
752,MILANO,20200330,582,8576,LOMBARDIA,165
753,MILANO,20200331,517,9093,LOMBARDIA,166
754,MILANO,20200401,605,9698,LOMBARDIA,167
755,MILANO,20200402,566,10264,LOMBARDIA,168
756,MILANO,20200403,476,10740,LOMBARDIA,169
757,MILANO,20200404,289,11029,LOMBARDIA,170
758,MILANO,20200405,157,11186,LOMBARDIA,171
759,MILANO,20200406,499,11685,LOMBARDIA,172
760,MILANO,20200407,423,12108,LOMBARDIA,173
761,MILANO,20200408,431,12539,LOMBARDIA,174
762,MILANO,20200409,728,13267,LOMBARDIA,175
763,MILANO,20200410,783,14050,LOMBARDIA,176
764,MILANO,20200411,344,14394,LOMBARDIA,177
765,MILANO,20200412,154,14548,LOMBARDIA,178
766,MILANO,20200413,263,14811,LOMBARDIA,179
767,MILANO,20200414,384,15195,LOMBARDIA,180
768,MILANO,20200415,423,15618,LOMBARDIA,181
769,MILANO,20200416,363,15981,LOMBARDIA,182
770,MILANO,20200417,421,16402,LOMBARDIA,183
771,MILANO,20200418,223,16625,LOMBARDIA,184
772,MILANO,20200419,209,16834,LOMBARDIA,185
773,MILANO,20200420,430,17264,LOMBARDIA,186
774,MILANO,20200421,349,17613,LOMBARDIA,187
775,MILANO,20200422,313,17926,LOMBARDIA,188
776,MILANO,20200423,449,18375,LOMBARDIA,189
777,MILANO,20200424,376,18751,LOMBARDIA,190
778,MILANO,20200425,177,18928,LOMBARDIA,191
779,MILANO,20200426,90,19018,LOMBARDIA,192
780,MILANO,20200427,318,19336,LOMBARDIA,193
781,MILANO,20200428,347,19683,LOMBARDIA,194
782,MILANO,20200429,401,20084,LOMBARDIA,195
783,MILANO,20200430,331,20415,LOMBARDIA,196
784,MILANO,20200501,76,20491,LOMBARDIA,197
785,MILANO,20200502,61,20552,LOMBARDIA,198
786,MILANO,20200503,36,20588,LOMBARDIA,199
787,MILANO,20200504,217,20805,LOMBARDIA,200
638,MANTOVA,20200305,13,47,LOMBARDIA,201
588,LODI,20200409,93,2466,LOMBARDIA,202
639,MANTOVA,20200306,18,65,LOMBARDIA,203
640,MANTOVA,20200307,12,77,LOMBARDIA,204
641,MANTOVA,20200308,17,94,LOMBARDIA,205
642,MANTOVA,20200309,11,105,LOMBARDIA,206
589,LODI,20200410,81,2547,LOMBARDIA,207
643,MANTOVA,20200310,20,125,LOMBARDIA,208
590,LODI,20200411,18,2565,LOMBARDIA,209
644,MANTOVA,20200311,30,155,LOMBARDIA,210
591,LODI,20200412,9,2574,LOMBARDIA,211
645,MANTOVA,20200312,51,206,LOMBARDIA,212
592,LODI,20200413,8,2582,LOMBARDIA,213
646,MANTOVA,20200313,87,293,LOMBARDIA,214
593,LODI,20200414,17,2599,LOMBARDIA,215
647,MANTOVA,20200314,53,346,LOMBARDIA,216
594,LODI,20200415,53,2652,LOMBARDIA,217
648,MANTOVA,20200315,39,385,LOMBARDIA,218
595,LODI,20200416,50,2702,LOMBARDIA,219
649,MANTOVA,20200316,93,478,LOMBARDIA,220
596,LODI,20200417,25,2727,LOMBARDIA,221
650,MANTOVA,20200317,102,580,LOMBARDIA,222
597,LODI,20200418,19,2746,LOMBARDIA,223
651,MANTOVA,20200318,122,702,LOMBARDIA,224
598,LODI,20200419,2,2748,LOMBARDIA,225
652,MANTOVA,20200319,117,819,LOMBARDIA,226
599,LODI,20200420,16,2764,LOMBARDIA,227
653,MANTOVA,20200320,64,883,LOMBARDIA,228
600,LODI,20200421,36,2800,LOMBARDIA,229
654,MANTOVA,20200321,104,987,LOMBARDIA,230
601,LODI,20200422,47,2847,LOMBARDIA,231
655,MANTOVA,20200322,42,1029,LOMBARDIA,232
602,LODI,20200423,33,2880,LOMBARDIA,233
656,MANTOVA,20200323,128,1157,LOMBARDIA,234
603,LODI,20200424,39,2919,LOMBARDIA,235
657,MANTOVA,20200324,90,1247,LOMBARDIA,236
604,LODI,20200425,14,2933,LOMBARDIA,237
658,MANTOVA,20200325,94,1341,LOMBARDIA,238
605,LODI,20200426,10,2943,LOMBARDIA,239
659,MANTOVA,20200326,107,1448,LOMBARDIA,240
606,LODI,20200427,14,2957,LOMBARDIA,241
660,MANTOVA,20200327,109,1557,LOMBARDIA,242
607,LODI,20200428,22,2979,LOMBARDIA,243
661,MANTOVA,20200328,68,1625,LOMBARDIA,244
608,LODI,20200429,9,2988,LOMBARDIA,245
662,MANTOVA,20200329,38,1663,LOMBARDIA,246
609,LODI,20200430,49,3037,LOMBARDIA,247
663,MANTOVA,20200330,81,1744,LOMBARDIA,248
610,LODI,20200501,3,3040,LOMBARDIA,249
664,MANTOVA,20200331,69,1813,LOMBARDIA,250
611,LODI,20200502,22,3062,LOMBARDIA,251
665,MANTOVA,20200401,81,1894,LOMBARDIA,252
666,MANTOVA,20200402,69,1963,LOMBARDIA,253
612,LODI,20200503,17,3079,LOMBARDIA,254
667,MANTOVA,20200403,94,2057,LOMBARDIA,255
613,LODI,20200504,51,3130,LOMBARDIA,256
668,MANTOVA,20200404,32,2089,LOMBARDIA,257
669,MANTOVA,20200405,74,2163,LOMBARDIA,258
614,LODI,20200505,39,3169,LOMBARDIA,259
670,MANTOVA,20200406,83,2246,LOMBARDIA,260
615,LODI,20200506,51,3220,LOMBARDIA,261
616,LODI,20200507,15,3235,LOMBARDIA,262
671,MANTOVA,20200407,60,2306,LOMBARDIA,263
617,LODI,20200508,33,3268,LOMBARDIA,264
672,MANTOVA,20200408,91,2397,LOMBARDIA,265
673,MANTOVA,20200409,98,2495,LOMBARDIA,266
618,LODI,20200509,4,3272,LOMBARDIA,267
674,MANTOVA,20200410,79,2574,LOMBARDIA,268
619,LODI,20200510,7,3279,LOMBARDIA,269
675,MANTOVA,20200411,50,2624,LOMBARDIA,270
620,LODI,20200511,9,3288,LOMBARDIA,271
676,MANTOVA,20200412,8,2632,LOMBARDIA,272
621,LODI,20200512,7,3295,LOMBARDIA,273
677,MANTOVA,20200413,19,2651,LOMBARDIA,274
622,LODI,20200513,17,3312,LOMBARDIA,275
678,MANTOVA,20200414,33,2684,LOMBARDIA,276
623,LODI,20200514,17,3329,LOMBARDIA,277
679,MANTOVA,20200415,43,2727,LOMBARDIA,278
624,LODI,20200515,18,3347,LOMBARDIA,279
680,MANTOVA,20200416,51,2778,LOMBARDIA,280
625,LODI,20200516,15,3362,LOMBARDIA,281
681,MANTOVA,20200417,101,2879,LOMBARDIA,282
626,LODI,20200517,1,3363,LOMBARDIA,283
682,MANTOVA,20200418,29,2908,LOMBARDIA,284
627,LODI,20200518,7,3370,LOMBARDIA,285
683,MANTOVA,20200419,12,2920,LOMBARDIA,286
628,LODI,20200519,3,3373,LOMBARDIA,287
684,MANTOVA,20200420,56,2976,LOMBARDIA,288
629,LODI,20200520,10,3383,LOMBARDIA,289
685,MANTOVA,20200421,22,2998,LOMBARDIA,290
630,LODI,20200521,5,3388,LOMBARDIA,291
686,MANTOVA,20200422,46,3044,LOMBARDIA,292
631,LODI,20200522,14,3402,LOMBARDIA,293
687,MANTOVA,20200423,27,3071,LOMBARDIA,294
632,MANTOVA,20200224,1,1,LOMBARDIA,295
633,MANTOVA,20200228,3,4,LOMBARDIA,296
634,MANTOVA,20200229,6,10,LOMBARDIA,297
635,MANTOVA,20200302,6,16,LOMBARDIA,298
636,MANTOVA,20200303,6,22,LOMBARDIA,299
637,MANTOVA,20200304,12,34,LOMBARDIA,300
438,IGNOTA,20200509,8,1762,LOMBARDIA,301
439,IGNOTA,20200510,1,1763,LOMBARDIA,302
440,IGNOTA,20200511,13,1776,LOMBARDIA,303
441,IGNOTA,20200512,11,1787,LOMBARDIA,304
442,IGNOTA,20200513,8,1795,LOMBARDIA,305
443,IGNOTA,20200514,13,1808,LOMBARDIA,306
444,IGNOTA,20200515,10,1818,LOMBARDIA,307
445,IGNOTA,20200516,5,1823,LOMBARDIA,308
446,IGNOTA,20200517,1,1824,LOMBARDIA,309
447,IGNOTA,20200518,9,1833,LOMBARDIA,310
448,IGNOTA,20200519,10,1843,LOMBARDIA,311
449,IGNOTA,20200520,5,1848,LOMBARDIA,312
450,IGNOTA,20200522,23,1871,LOMBARDIA,313
451,LECCO,20200224,1,1,LOMBARDIA,314
452,LECCO,20200225,1,2,LOMBARDIA,315
453,LECCO,20200227,1,3,LOMBARDIA,316
454,LECCO,20200228,1,4,LOMBARDIA,317
455,LECCO,20200229,1,5,LOMBARDIA,318
456,LECCO,20200301,4,9,LOMBARDIA,319
457,LECCO,20200302,2,11,LOMBARDIA,320
458,LECCO,20200303,5,16,LOMBARDIA,321
459,LECCO,20200304,10,26,LOMBARDIA,322
460,LECCO,20200305,17,43,LOMBARDIA,323
461,LECCO,20200306,26,69,LOMBARDIA,324
462,LECCO,20200307,33,102,LOMBARDIA,325
463,LECCO,20200308,15,117,LOMBARDIA,326
464,LECCO,20200309,35,152,LOMBARDIA,327
465,LECCO,20200310,26,178,LOMBARDIA,328
466,LECCO,20200311,35,213,LOMBARDIA,329
467,LECCO,20200312,68,281,LOMBARDIA,330
468,LECCO,20200313,61,342,LOMBARDIA,331
469,LECCO,20200314,63,405,LOMBARDIA,332
470,LECCO,20200315,42,447,LOMBARDIA,333
471,LECCO,20200316,57,504,LOMBARDIA,334
472,LECCO,20200317,97,601,LOMBARDIA,335
473,LECCO,20200318,66,667,LOMBARDIA,336
474,LECCO,20200319,76,743,LOMBARDIA,337
475,LECCO,20200320,88,831,LOMBARDIA,338
476,LECCO,20200321,62,893,LOMBARDIA,339
477,LECCO,20200322,42,935,LOMBARDIA,340
478,LECCO,20200323,104,1039,LOMBARDIA,341
479,LECCO,20200324,107,1146,LOMBARDIA,342
480,LECCO,20200325,63,1209,LOMBARDIA,343
481,LECCO,20200326,101,1310,LOMBARDIA,344
482,LECCO,20200327,73,1383,LOMBARDIA,345
483,LECCO,20200328,46,1429,LOMBARDIA,346
484,LECCO,20200329,32,1461,LOMBARDIA,347
485,LECCO,20200330,47,1508,LOMBARDIA,348
486,LECCO,20200331,43,1551,LOMBARDIA,349
487,LECCO,20200401,45,1596,LOMBARDIA,350
538,LECCO,20200522,5,2718,LOMBARDIA,351
539,LODI,20200220,2,2,LOMBARDIA,352
540,LODI,20200221,24,26,LOMBARDIA,353
541,LODI,20200222,19,45,LOMBARDIA,354
542,LODI,20200223,13,58,LOMBARDIA,355
543,LODI,20200224,10,68,LOMBARDIA,356
544,LODI,20200225,26,94,LOMBARDIA,357
545,LODI,20200226,17,111,LOMBARDIA,358
546,LODI,20200227,32,143,LOMBARDIA,359
547,LODI,20200228,37,180,LOMBARDIA,360
548,LODI,20200229,78,258,LOMBARDIA,361
549,LODI,20200301,78,336,LOMBARDIA,362
550,LODI,20200302,92,428,LOMBARDIA,363
551,LODI,20200303,55,483,LOMBARDIA,364
552,LODI,20200304,86,569,LOMBARDIA,365
553,LODI,20200305,80,649,LOMBARDIA,366
554,LODI,20200306,51,700,LOMBARDIA,367
555,LODI,20200307,22,722,LOMBARDIA,368
556,LODI,20200308,73,795,LOMBARDIA,369
557,LODI,20200309,66,861,LOMBARDIA,370
558,LODI,20200310,54,915,LOMBARDIA,371
559,LODI,20200311,55,970,LOMBARDIA,372
560,LODI,20200312,89,1059,LOMBARDIA,373
561,LODI,20200313,51,1110,LOMBARDIA,374
562,LODI,20200314,21,1131,LOMBARDIA,375
563,LODI,20200315,38,1169,LOMBARDIA,376
564,LODI,20200316,150,1319,LOMBARDIA,377
565,LODI,20200317,95,1414,LOMBARDIA,378
566,LODI,20200318,79,1493,LOMBARDIA,379
567,LODI,20200319,69,1562,LOMBARDIA,380
568,LODI,20200320,76,1638,LOMBARDIA,381
569,LODI,20200321,25,1663,LOMBARDIA,382
570,LODI,20200322,19,1682,LOMBARDIA,383
571,LODI,20200323,74,1756,LOMBARDIA,384
572,LODI,20200324,41,1797,LOMBARDIA,385
573,LODI,20200325,54,1851,LOMBARDIA,386
574,LODI,20200326,59,1910,LOMBARDIA,387
575,LODI,20200327,53,1963,LOMBARDIA,388
576,LODI,20200328,33,1996,LOMBARDIA,389
577,LODI,20200329,10,2006,LOMBARDIA,390
578,LODI,20200330,48,2054,LOMBARDIA,391
579,LODI,20200331,44,2098,LOMBARDIA,392
580,LODI,20200401,31,2129,LOMBARDIA,393
581,LODI,20200402,36,2165,LOMBARDIA,394
582,LODI,20200403,34,2199,LOMBARDIA,395
583,LODI,20200404,30,2229,LOMBARDIA,396
584,LODI,20200405,6,2235,LOMBARDIA,397
585,LODI,20200406,58,2293,LOMBARDIA,398
586,LODI,20200407,38,2331,LOMBARDIA,399
587,LODI,20200408,42,2373,LOMBARDIA,400
788,MILANO,20200505,249,21054,LOMBARDIA,401
789,MILANO,20200506,153,21207,LOMBARDIA,402
790,MILANO,20200507,224,21431,LOMBARDIA,403
791,MILANO,20200508,173,21604,LOMBARDIA,404
792,MILANO,20200509,44,21648,LOMBARDIA,405
793,MILANO,20200510,28,21676,LOMBARDIA,406
794,MILANO,20200511,137,21813,LOMBARDIA,407
795,MILANO,20200512,129,21942,LOMBARDIA,408
796,MILANO,20200513,114,22056,LOMBARDIA,409
797,MILANO,20200514,98,22154,LOMBARDIA,410
798,MILANO,20200515,93,22247,LOMBARDIA,411
799,MILANO,20200516,50,22297,LOMBARDIA,412
800,MILANO,20200517,17,22314,LOMBARDIA,413
801,MILANO,20200518,102,22416,LOMBARDIA,414
802,MILANO,20200519,71,22487,LOMBARDIA,415
803,MILANO,20200520,81,22568,LOMBARDIA,416
804,MILANO,20200521,27,22595,LOMBARDIA,417
805,MILANO,20200522,27,22622,LOMBARDIA,418
806,MONZA E DELLA BRIANZA,20200221,1,1,LOMBARDIA,419
807,MONZA E DELLA BRIANZA,20200223,2,3,LOMBARDIA,420
808,MONZA E DELLA BRIANZA,20200224,1,4,LOMBARDIA,421
809,MONZA E DELLA BRIANZA,20200226,1,5,LOMBARDIA,422
810,MONZA E DELLA BRIANZA,20200227,1,6,LOMBARDIA,423
811,MONZA E DELLA BRIANZA,20200228,2,8,LOMBARDIA,424
812,MONZA E DELLA BRIANZA,20200229,3,11,LOMBARDIA,425
813,MONZA E DELLA BRIANZA,20200301,2,13,LOMBARDIA,426
814,MONZA E DELLA BRIANZA,20200302,7,20,LOMBARDIA,427
815,MONZA E DELLA BRIANZA,20200303,12,32,LOMBARDIA,428
816,MONZA E DELLA BRIANZA,20200304,14,46,LOMBARDIA,429
817,MONZA E DELLA BRIANZA,20200305,15,61,LOMBARDIA,430
818,MONZA E DELLA BRIANZA,20200306,34,95,LOMBARDIA,431
819,MONZA E DELLA BRIANZA,20200307,20,115,LOMBARDIA,432
820,MONZA E DELLA BRIANZA,20200308,19,134,LOMBARDIA,433
821,MONZA E DELLA BRIANZA,20200309,40,174,LOMBARDIA,434
822,MONZA E DELLA BRIANZA,20200310,36,210,LOMBARDIA,435
823,MONZA E DELLA BRIANZA,20200311,59,269,LOMBARDIA,436
824,MONZA E DELLA BRIANZA,20200312,92,361,LOMBARDIA,437
825,MONZA E DELLA BRIANZA,20200313,86,447,LOMBARDIA,438
826,MONZA E DELLA BRIANZA,20200314,58,505,LOMBARDIA,439
827,MONZA E DELLA BRIANZA,20200315,74,579,LOMBARDIA,440
828,MONZA E DELLA BRIANZA,20200316,146,725,LOMBARDIA,441
829,MONZA E DELLA BRIANZA,20200317,122,847,LOMBARDIA,442
830,MONZA E DELLA BRIANZA,20200318,135,982,LOMBARDIA,443
831,MONZA E DELLA BRIANZA,20200319,93,1075,LOMBARDIA,444
