OBJECTID,PROVINCIA,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
546,VARESE,20200228,1,5,LOMBARDIA,1
547,VARESE,20200301,5,10,LOMBARDIA,2
548,VARESE,20200302,5,15,LOMBARDIA,3
549,VARESE,20200303,5,20,LOMBARDIA,4
550,VARESE,20200304,4,24,LOMBARDIA,5
551,VARESE,20200305,8,32,LOMBARDIA,6
552,VARESE,20200306,11,43,LOMBARDIA,7
553,VARESE,20200307,11,54,LOMBARDIA,8
554,VARESE,20200308,10,64,LOMBARDIA,9
555,VARESE,20200309,17,81,LOMBARDIA,10
556,VARESE,20200310,19,100,LOMBARDIA,11
557,VARESE,20200311,29,129,LOMBARDIA,12
558,VARESE,20200312,26,155,LOMBARDIA,13
559,VARESE,20200313,19,174,LOMBARDIA,14
560,VARESE,20200314,25,199,LOMBARDIA,15
561,VARESE,20200315,26,225,LOMBARDIA,16
562,VARESE,20200316,41,266,LOMBARDIA,17
563,VARESE,20200317,42,308,LOMBARDIA,18
564,VARESE,20200318,55,363,LOMBARDIA,19
565,VARESE,20200319,53,416,LOMBARDIA,20
566,VARESE,20200320,40,456,LOMBARDIA,21
567,VARESE,20200321,49,505,LOMBARDIA,22
568,VARESE,20200322,29,534,LOMBARDIA,23
569,VARESE,20200323,55,589,LOMBARDIA,24
570,VARESE,20200324,64,653,LOMBARDIA,25
571,VARESE,20200325,60,713,LOMBARDIA,26
572,VARESE,20200326,54,767,LOMBARDIA,27
573,VARESE,20200327,59,826,LOMBARDIA,28
574,VARESE,20200328,43,869,LOMBARDIA,29
575,VARESE,20200329,27,896,LOMBARDIA,30
576,VARESE,20200330,47,943,LOMBARDIA,31
577,VARESE,20200331,62,1005,LOMBARDIA,32
578,VARESE,20200401,98,1103,LOMBARDIA,33
579,VARESE,20200402,46,1149,LOMBARDIA,34
580,VARESE,20200403,69,1218,LOMBARDIA,35
581,VARESE,20200404,89,1307,LOMBARDIA,36
582,VARESE,20200405,42,1349,LOMBARDIA,37
583,VARESE,20200406,75,1424,LOMBARDIA,38
584,VARESE,20200407,43,1467,LOMBARDIA,39
585,VARESE,20200408,24,1491,LOMBARDIA,40
1,BERGAMO,20200221,1,1,LOMBARDIA,41
2,BERGAMO,20200222,4,5,LOMBARDIA,42
3,BERGAMO,20200223,6,11,LOMBARDIA,43
4,BERGAMO,20200224,13,24,LOMBARDIA,44
5,BERGAMO,20200225,45,69,LOMBARDIA,45
6,BERGAMO,20200226,52,121,LOMBARDIA,46
7,BERGAMO,20200227,25,146,LOMBARDIA,47
8,BERGAMO,20200228,46,192,LOMBARDIA,48
9,BERGAMO,20200229,106,298,LOMBARDIA,49
10,BERGAMO,20200301,94,392,LOMBARDIA,50
496,PAVIA,20200329,71,2127,LOMBARDIA,51
497,PAVIA,20200330,114,2241,LOMBARDIA,52
498,PAVIA,20200331,78,2319,LOMBARDIA,53
499,PAVIA,20200401,108,2427,LOMBARDIA,54
500,PAVIA,20200402,70,2497,LOMBARDIA,55
501,PAVIA,20200403,130,2627,LOMBARDIA,56
502,PAVIA,20200404,63,2690,LOMBARDIA,57
503,PAVIA,20200405,22,2712,LOMBARDIA,58
504,PAVIA,20200406,86,2798,LOMBARDIA,59
505,PAVIA,20200407,65,2863,LOMBARDIA,60
506,PAVIA,20200408,26,2889,LOMBARDIA,61
507,SONDRIO,20200222,1,1,LOMBARDIA,62
508,SONDRIO,20200224,2,3,LOMBARDIA,63
509,SONDRIO,20200302,1,4,LOMBARDIA,64
510,SONDRIO,20200304,2,6,LOMBARDIA,65
511,SONDRIO,20200305,1,7,LOMBARDIA,66
512,SONDRIO,20200308,2,9,LOMBARDIA,67
513,SONDRIO,20200309,1,10,LOMBARDIA,68
514,SONDRIO,20200310,16,26,LOMBARDIA,69
515,SONDRIO,20200311,12,38,LOMBARDIA,70
516,SONDRIO,20200312,13,51,LOMBARDIA,71
517,SONDRIO,20200313,16,67,LOMBARDIA,72
518,SONDRIO,20200314,16,83,LOMBARDIA,73
519,SONDRIO,20200315,10,93,LOMBARDIA,74
520,SONDRIO,20200316,22,115,LOMBARDIA,75
521,SONDRIO,20200317,15,130,LOMBARDIA,76
522,SONDRIO,20200318,42,172,LOMBARDIA,77
523,SONDRIO,20200319,12,184,LOMBARDIA,78
524,SONDRIO,20200320,39,223,LOMBARDIA,79
525,SONDRIO,20200321,18,241,LOMBARDIA,80
526,SONDRIO,20200322,28,269,LOMBARDIA,81
527,SONDRIO,20200323,19,288,LOMBARDIA,82
528,SONDRIO,20200324,38,326,LOMBARDIA,83
529,SONDRIO,20200325,27,353,LOMBARDIA,84
530,SONDRIO,20200326,32,385,LOMBARDIA,85
531,SONDRIO,20200327,27,412,LOMBARDIA,86
532,SONDRIO,20200328,34,446,LOMBARDIA,87
396,MILANO,20200324,560,7253,LOMBARDIA,88
533,SONDRIO,20200329,24,470,LOMBARDIA,89
534,SONDRIO,20200330,16,486,LOMBARDIA,90
535,SONDRIO,20200331,25,511,LOMBARDIA,91
536,SONDRIO,20200401,28,539,LOMBARDIA,92
537,SONDRIO,20200402,31,570,LOMBARDIA,93
538,SONDRIO,20200403,29,599,LOMBARDIA,94
539,SONDRIO,20200404,15,614,LOMBARDIA,95
540,SONDRIO,20200405,4,618,LOMBARDIA,96
541,SONDRIO,20200406,17,635,LOMBARDIA,97
542,SONDRIO,20200407,15,650,LOMBARDIA,98
543,SONDRIO,20200408,4,654,LOMBARDIA,99
544,VARESE,20200225,2,2,LOMBARDIA,100
545,VARESE,20200226,2,4,LOMBARDIA,101
397,MILANO,20200325,503,7756,LOMBARDIA,102
398,MILANO,20200326,458,8214,LOMBARDIA,103
399,MILANO,20200327,468,8682,LOMBARDIA,104
400,MILANO,20200328,310,8992,LOMBARDIA,105
401,MILANO,20200329,165,9157,LOMBARDIA,106
402,MILANO,20200330,486,9643,LOMBARDIA,107
403,MILANO,20200331,488,10131,LOMBARDIA,108
404,MILANO,20200401,421,10552,LOMBARDIA,109
405,MILANO,20200402,405,10957,LOMBARDIA,110
406,MILANO,20200403,399,11356,LOMBARDIA,111
407,MILANO,20200404,217,11573,LOMBARDIA,112
408,MILANO,20200405,104,11677,LOMBARDIA,113
409,MILANO,20200406,389,12066,LOMBARDIA,114
410,MILANO,20200407,216,12282,LOMBARDIA,115
411,MILANO,20200408,196,12478,LOMBARDIA,116
412,MONZA E DELLA BRIANZA,20200221,1,1,LOMBARDIA,117
413,MONZA E DELLA BRIANZA,20200223,1,2,LOMBARDIA,118
414,MONZA E DELLA BRIANZA,20200225,2,4,LOMBARDIA,119
415,MONZA E DELLA BRIANZA,20200226,1,5,LOMBARDIA,120
416,MONZA E DELLA BRIANZA,20200227,2,7,LOMBARDIA,121
417,MONZA E DELLA BRIANZA,20200228,2,9,LOMBARDIA,122
418,MONZA E DELLA BRIANZA,20200229,4,13,LOMBARDIA,123
419,MONZA E DELLA BRIANZA,20200301,4,17,LOMBARDIA,124
420,MONZA E DELLA BRIANZA,20200302,6,23,LOMBARDIA,125
