OBJECTID,PROVINCIA,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
193,COMO,20200330,48,1131,LOMBARDIA,1
194,COMO,20200331,59,1190,LOMBARDIA,2
195,COMO,20200401,82,1272,LOMBARDIA,3
196,COMO,20200402,48,1320,LOMBARDIA,4
197,COMO,20200403,89,1409,LOMBARDIA,5
198,COMO,20200404,79,1488,LOMBARDIA,6
199,COMO,20200405,32,1520,LOMBARDIA,7
200,COMO,20200406,69,1589,LOMBARDIA,8
201,COMO,20200407,77,1666,LOMBARDIA,9
202,COMO,20200408,131,1797,LOMBARDIA,10
203,COMO,20200409,131,1928,LOMBARDIA,11
204,COMO,20200410,112,2040,LOMBARDIA,12
205,COMO,20200411,107,2147,LOMBARDIA,13
206,COMO,20200412,16,2163,LOMBARDIA,14
207,COMO,20200413,30,2193,LOMBARDIA,15
208,COMO,20200414,72,2265,LOMBARDIA,16
209,COMO,20200415,119,2384,LOMBARDIA,17
210,COMO,20200416,86,2470,LOMBARDIA,18
211,COMO,20200417,90,2560,LOMBARDIA,19
212,COMO,20200418,52,2612,LOMBARDIA,20
213,COMO,20200419,12,2624,LOMBARDIA,21
214,COMO,20200420,118,2742,LOMBARDIA,22
215,COMO,20200421,59,2801,LOMBARDIA,23
216,COMO,20200422,114,2915,LOMBARDIA,24
217,COMO,20200423,142,3057,LOMBARDIA,25
218,COMO,20200424,85,3142,LOMBARDIA,26
219,COMO,20200425,17,3159,LOMBARDIA,27
220,COMO,20200426,11,3170,LOMBARDIA,28
221,COMO,20200427,58,3228,LOMBARDIA,29
222,COMO,20200428,40,3268,LOMBARDIA,30
223,COMO,20200429,42,3310,LOMBARDIA,31
224,COMO,20200430,40,3350,LOMBARDIA,32
225,COMO,20200501,23,3373,LOMBARDIA,33
226,COMO,20200502,14,3387,LOMBARDIA,34
227,COMO,20200503,2,3389,LOMBARDIA,35
228,COMO,20200504,28,3417,LOMBARDIA,36
229,COMO,20200505,35,3452,LOMBARDIA,37
230,COMO,20200506,27,3479,LOMBARDIA,38
231,COMO,20200507,24,3503,LOMBARDIA,39
232,COMO,20200508,23,3526,LOMBARDIA,40
233,COMO,20200509,13,3539,LOMBARDIA,41
234,COMO,20200510,3,3542,LOMBARDIA,42
235,COMO,20200511,5,3547,LOMBARDIA,43
236,CREMONA,20200221,3,3,LOMBARDIA,44
237,CREMONA,20200222,8,11,LOMBARDIA,45
238,CREMONA,20200223,18,29,LOMBARDIA,46
239,CREMONA,20200224,25,54,LOMBARDIA,47
240,CREMONA,20200225,21,75,LOMBARDIA,48
241,CREMONA,20200226,26,101,LOMBARDIA,49
242,CREMONA,20200227,30,131,LOMBARDIA,50
293,CREMONA,20200418,32,5552,LOMBARDIA,51
294,CREMONA,20200419,6,5558,LOMBARDIA,52
295,CREMONA,20200420,105,5663,LOMBARDIA,53
296,CREMONA,20200421,79,5742,LOMBARDIA,54
297,CREMONA,20200422,52,5794,LOMBARDIA,55
298,CREMONA,20200423,46,5840,LOMBARDIA,56
299,CREMONA,20200424,47,5887,LOMBARDIA,57
300,CREMONA,20200425,15,5902,LOMBARDIA,58
301,CREMONA,20200426,13,5915,LOMBARDIA,59
