OBJECTID,PROVINCIA,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
1,BERGAMO,20200220,1,1,LOMBARDIA,1
2,BERGAMO,20200221,1,2,LOMBARDIA,2
3,BERGAMO,20200222,3,5,LOMBARDIA,3
4,BERGAMO,20200223,2,7,LOMBARDIA,4
5,BERGAMO,20200224,10,17,LOMBARDIA,5
6,BERGAMO,20200225,23,40,LOMBARDIA,6
7,BERGAMO,20200226,36,76,LOMBARDIA,7
8,BERGAMO,20200227,41,117,LOMBARDIA,8
9,BERGAMO,20200228,76,193,LOMBARDIA,9
10,BERGAMO,20200229,74,267,LOMBARDIA,10
11,BERGAMO,20200301,75,342,LOMBARDIA,11
12,BERGAMO,20200302,91,433,LOMBARDIA,12
13,BERGAMO,20200303,138,571,LOMBARDIA,13
14,BERGAMO,20200304,195,766,LOMBARDIA,14
15,BERGAMO,20200305,211,977,LOMBARDIA,15
16,BERGAMO,20200306,246,1223,LOMBARDIA,16
17,BERGAMO,20200307,234,1457,LOMBARDIA,17
18,BERGAMO,20200308,161,1618,LOMBARDIA,18
19,BERGAMO,20200309,355,1973,LOMBARDIA,19
20,BERGAMO,20200310,410,2383,LOMBARDIA,20
21,BERGAMO,20200311,389,2772,LOMBARDIA,21
22,BERGAMO,20200312,365,3137,LOMBARDIA,22
23,BERGAMO,20200313,454,3591,LOMBARDIA,23
24,BERGAMO,20200314,309,3900,LOMBARDIA,24
25,BERGAMO,20200315,258,4158,LOMBARDIA,25
26,BERGAMO,20200316,417,4575,LOMBARDIA,26
27,BERGAMO,20200317,454,5029,LOMBARDIA,27
28,BERGAMO,20200318,460,5489,LOMBARDIA,28
29,BERGAMO,20200319,432,5921,LOMBARDIA,29
30,BERGAMO,20200320,423,6344,LOMBARDIA,30
31,BERGAMO,20200321,273,6617,LOMBARDIA,31
32,BERGAMO,20200322,225,6842,LOMBARDIA,32
33,BERGAMO,20200323,370,7212,LOMBARDIA,33
34,BERGAMO,20200324,332,7544,LOMBARDIA,34
35,BERGAMO,20200325,386,7930,LOMBARDIA,35
36,BERGAMO,20200326,299,8229,LOMBARDIA,36
37,BERGAMO,20200327,272,8501,LOMBARDIA,37
38,BERGAMO,20200328,174,8675,LOMBARDIA,38
39,BERGAMO,20200329,102,8777,LOMBARDIA,39
40,BERGAMO,20200330,211,8988,LOMBARDIA,40
41,BERGAMO,20200331,175,9163,LOMBARDIA,41
42,BERGAMO,20200401,180,9343,LOMBARDIA,42
43,BERGAMO,20200402,212,9555,LOMBARDIA,43
44,BERGAMO,20200403,142,9697,LOMBARDIA,44
45,BERGAMO,20200404,100,9797,LOMBARDIA,45
46,BERGAMO,20200405,62,9859,LOMBARDIA,46
47,BERGAMO,20200406,121,9980,LOMBARDIA,47
48,BERGAMO,20200407,107,10087,LOMBARDIA,48
49,BERGAMO,20200408,89,10176,LOMBARDIA,49
50,BERGAMO,20200409,53,10229,LOMBARDIA,50
51,BERGAMO,20200410,115,10344,LOMBARDIA,51
52,BERGAMO,20200411,61,10405,LOMBARDIA,52
53,BERGAMO,20200412,32,10437,LOMBARDIA,53
54,BERGAMO,20200413,24,10461,LOMBARDIA,54
55,BERGAMO,20200414,64,10525,LOMBARDIA,55
56,BERGAMO,20200415,88,10613,LOMBARDIA,56
57,BERGAMO,20200416,62,10675,LOMBARDIA,57
58,BERGAMO,20200417,90,10765,LOMBARDIA,58
59,BERGAMO,20200418,65,10830,LOMBARDIA,59
60,BERGAMO,20200419,21,10851,LOMBARDIA,60
61,BERGAMO,20200420,65,10916,LOMBARDIA,61
62,BERGAMO,20200421,50,10966,LOMBARDIA,62
63,BERGAMO,20200422,36,11002,LOMBARDIA,63
64,BERGAMO,20200423,114,11116,LOMBARDIA,64
65,BERGAMO,20200424,68,11184,LOMBARDIA,65
66,BERGAMO,20200425,50,11234,LOMBARDIA,66
67,BERGAMO,20200426,7,11241,LOMBARDIA,67
68,BERGAMO,20200427,118,11359,LOMBARDIA,68
69,BERGAMO,20200428,107,11466,LOMBARDIA,69
70,BERGAMO,20200429,136,11602,LOMBARDIA,70
71,BERGAMO,20200430,170,11772,LOMBARDIA,71
72,BERGAMO,20200501,27,11799,LOMBARDIA,72
73,BERGAMO,20200502,18,11817,LOMBARDIA,73
74,BERGAMO,20200503,8,11825,LOMBARDIA,74
75,BERGAMO,20200504,102,11927,LOMBARDIA,75
76,BERGAMO,20200505,62,11989,LOMBARDIA,76
77,BERGAMO,20200506,79,12068,LOMBARDIA,77
78,BERGAMO,20200507,116,12184,LOMBARDIA,78
79,BERGAMO,20200508,50,12234,LOMBARDIA,79
80,BERGAMO,20200509,38,12272,LOMBARDIA,80
81,BERGAMO,20200510,24,12296,LOMBARDIA,81
82,BERGAMO,20200511,27,12323,LOMBARDIA,82
83,BERGAMO,20200512,26,12349,LOMBARDIA,83
