OBJECTID,PROVINCIA,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
874,MONZA E DELLA BRIANZA,20200328,91,2297,LOMBARDIA,1
875,MONZA E DELLA BRIANZA,20200329,53,2350,LOMBARDIA,2
876,MONZA E DELLA BRIANZA,20200330,131,2481,LOMBARDIA,3
877,MONZA E DELLA BRIANZA,20200331,99,2580,LOMBARDIA,4
878,MONZA E DELLA BRIANZA,20200401,141,2721,LOMBARDIA,5
879,MONZA E DELLA BRIANZA,20200402,167,2888,LOMBARDIA,6
880,MONZA E DELLA BRIANZA,20200403,120,3008,LOMBARDIA,7
881,MONZA E DELLA BRIANZA,20200404,66,3074,LOMBARDIA,8
882,MONZA E DELLA BRIANZA,20200405,30,3104,LOMBARDIA,9
883,MONZA E DELLA BRIANZA,20200406,110,3214,LOMBARDIA,10
884,MONZA E DELLA BRIANZA,20200407,118,3332,LOMBARDIA,11
885,MONZA E DELLA BRIANZA,20200408,86,3418,LOMBARDIA,12
886,MONZA E DELLA BRIANZA,20200409,103,3521,LOMBARDIA,13
887,MONZA E DELLA BRIANZA,20200410,99,3620,LOMBARDIA,14
888,MONZA E DELLA BRIANZA,20200411,80,3700,LOMBARDIA,15
889,MONZA E DELLA BRIANZA,20200412,35,3735,LOMBARDIA,16
890,MONZA E DELLA BRIANZA,20200413,51,3786,LOMBARDIA,17
891,MONZA E DELLA BRIANZA,20200414,75,3861,LOMBARDIA,18
892,MONZA E DELLA BRIANZA,20200415,66,3927,LOMBARDIA,19
893,MONZA E DELLA BRIANZA,20200416,73,4000,LOMBARDIA,20
894,MONZA E DELLA BRIANZA,20200417,65,4065,LOMBARDIA,21
895,MONZA E DELLA BRIANZA,20200418,50,4115,LOMBARDIA,22
896,MONZA E DELLA BRIANZA,20200419,9,4124,LOMBARDIA,23
897,MONZA E DELLA BRIANZA,20200420,47,4171,LOMBARDIA,24
898,MONZA E DELLA BRIANZA,20200421,85,4256,LOMBARDIA,25
899,MONZA E DELLA BRIANZA,20200422,44,4300,LOMBARDIA,26
900,MONZA E DELLA BRIANZA,20200423,70,4370,LOMBARDIA,27
901,MONZA E DELLA BRIANZA,20200424,78,4448,LOMBARDIA,28
902,MONZA E DELLA BRIANZA,20200425,54,4502,LOMBARDIA,29
903,MONZA E DELLA BRIANZA,20200426,41,4543,LOMBARDIA,30
904,MONZA E DELLA BRIANZA,20200427,41,4584,LOMBARDIA,31
905,MONZA E DELLA BRIANZA,20200428,42,4626,LOMBARDIA,32
906,MONZA E DELLA BRIANZA,20200429,56,4682,LOMBARDIA,33
907,MONZA E DELLA BRIANZA,20200430,43,4725,LOMBARDIA,34
908,MONZA E DELLA BRIANZA,20200501,29,4754,LOMBARDIA,35
909,MONZA E DELLA BRIANZA,20200502,11,4765,LOMBARDIA,36
910,MONZA E DELLA BRIANZA,20200503,14,4779,LOMBARDIA,37
911,MONZA E DELLA BRIANZA,20200504,42,4821,LOMBARDIA,38
912,MONZA E DELLA BRIANZA,20200505,66,4887,LOMBARDIA,39
913,MONZA E DELLA BRIANZA,20200506,42,4929,LOMBARDIA,40
914,MONZA E DELLA BRIANZA,20200507,38,4967,LOMBARDIA,41
915,MONZA E DELLA BRIANZA,20200508,29,4996,LOMBARDIA,42
916,MONZA E DELLA BRIANZA,20200509,10,5006,LOMBARDIA,43
917,MONZA E DELLA BRIANZA,20200510,4,5010,LOMBARDIA,44
918,MONZA E DELLA BRIANZA,20200511,33,5043,LOMBARDIA,45
919,MONZA E DELLA BRIANZA,20200512,35,5078,LOMBARDIA,46
920,MONZA E DELLA BRIANZA,20200513,29,5107,LOMBARDIA,47
921,MONZA E DELLA BRIANZA,20200514,48,5155,LOMBARDIA,48
922,MONZA E DELLA BRIANZA,20200515,34,5189,LOMBARDIA,49
923,MONZA E DELLA BRIANZA,20200516,29,5218,LOMBARDIA,50
681,MANTOVA,20200322,42,1029,LOMBARDIA,51
682,MANTOVA,20200323,128,1157,LOMBARDIA,52
683,MANTOVA,20200324,90,1247,LOMBARDIA,53
684,MANTOVA,20200325,94,1341,LOMBARDIA,54
685,MANTOVA,20200326,107,1448,LOMBARDIA,55
686,MANTOVA,20200327,109,1557,LOMBARDIA,56
687,MANTOVA,20200328,68,1625,LOMBARDIA,57
688,MANTOVA,20200329,38,1663,LOMBARDIA,58
689,MANTOVA,20200330,81,1744,LOMBARDIA,59
690,MANTOVA,20200331,69,1813,LOMBARDIA,60
691,MANTOVA,20200401,81,1894,LOMBARDIA,61
692,MANTOVA,20200402,69,1963,LOMBARDIA,62
693,MANTOVA,20200403,94,2057,LOMBARDIA,63
694,MANTOVA,20200404,32,2089,LOMBARDIA,64
695,MANTOVA,20200405,74,2163,LOMBARDIA,65
696,MANTOVA,20200406,83,2246,LOMBARDIA,66
697,MANTOVA,20200407,60,2306,LOMBARDIA,67
698,MANTOVA,20200408,91,2397,LOMBARDIA,68
699,MANTOVA,20200409,98,2495,LOMBARDIA,69
700,MANTOVA,20200410,79,2574,LOMBARDIA,70
701,MANTOVA,20200411,50,2624,LOMBARDIA,71
702,MANTOVA,20200412,8,2632,LOMBARDIA,72
703,MANTOVA,20200413,19,2651,LOMBARDIA,73
704,MANTOVA,20200414,33,2684,LOMBARDIA,74
705,MANTOVA,20200415,43,2727,LOMBARDIA,75
706,MANTOVA,20200416,51,2778,LOMBARDIA,76
707,MANTOVA,20200417,101,2879,LOMBARDIA,77
708,MANTOVA,20200418,29,2908,LOMBARDIA,78
709,MANTOVA,20200419,12,2920,LOMBARDIA,79
