OBJECTID,PROVINCIA,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
197,LECCO,20200303,9,16,LOMBARDIA,1
198,LECCO,20200304,12,28,LOMBARDIA,2
199,LECCO,20200305,14,42,LOMBARDIA,3
200,LECCO,20200306,29,71,LOMBARDIA,4
201,LECCO,20200307,36,107,LOMBARDIA,5
202,LECCO,20200308,28,135,LOMBARDIA,6
203,LECCO,20200309,49,184,LOMBARDIA,7
204,LECCO,20200310,55,239,LOMBARDIA,8
205,LECCO,20200311,45,284,LOMBARDIA,9
206,LECCO,20200312,78,362,LOMBARDIA,10
207,LECCO,20200313,76,438,LOMBARDIA,11
208,LECCO,20200314,60,498,LOMBARDIA,12
209,LECCO,20200315,49,547,LOMBARDIA,13
210,LECCO,20200316,69,616,LOMBARDIA,14
211,LECCO,20200317,80,696,LOMBARDIA,15
212,LECCO,20200318,60,756,LOMBARDIA,16
213,LECCO,20200319,75,831,LOMBARDIA,17
214,LECCO,20200320,88,919,LOMBARDIA,18
215,LECCO,20200321,52,971,LOMBARDIA,19
216,LECCO,20200322,45,1016,LOMBARDIA,20
217,LECCO,20200323,65,1081,LOMBARDIA,21
218,LECCO,20200324,88,1169,LOMBARDIA,22
219,LECCO,20200325,58,1227,LOMBARDIA,23
220,LECCO,20200326,101,1328,LOMBARDIA,24
221,LECCO,20200327,74,1402,LOMBARDIA,25
222,LECCO,20200328,44,1446,LOMBARDIA,26
223,LECCO,20200329,31,1477,LOMBARDIA,27
224,LECCO,20200330,35,1512,LOMBARDIA,28
225,LECCO,20200331,5,1517,LOMBARDIA,29
226,LODI,20200221,24,24,LOMBARDIA,30
227,LODI,20200222,47,71,LOMBARDIA,31
228,LODI,20200223,90,161,LOMBARDIA,32
229,LODI,20200224,64,225,LOMBARDIA,33
230,LODI,20200225,43,268,LOMBARDIA,34
231,LODI,20200226,41,309,LOMBARDIA,35
232,LODI,20200227,30,339,LOMBARDIA,36
233,LODI,20200228,49,388,LOMBARDIA,37
234,LODI,20200229,90,478,LOMBARDIA,38
235,LODI,20200301,73,551,LOMBARDIA,39
236,LODI,20200302,64,615,LOMBARDIA,40
237,LODI,20200303,102,717,LOMBARDIA,41
238,LODI,20200304,73,790,LOMBARDIA,42
239,LODI,20200305,61,851,LOMBARDIA,43
240,LODI,20200306,73,924,LOMBARDIA,44
241,LODI,20200307,51,975,LOMBARDIA,45
242,LODI,20200308,85,1060,LOMBARDIA,46
243,LODI,20200309,52,1112,LOMBARDIA,47
244,LODI,20200310,72,1184,LOMBARDIA,48
245,LODI,20200311,88,1272,LOMBARDIA,49
246,LODI,20200312,73,1345,LOMBARDIA,50
447,SONDRIO,20200331,1,484,LOMBARDIA,51
448,VARESE,20200225,2,2,LOMBARDIA,52
449,VARESE,20200226,2,4,LOMBARDIA,53
450,VARESE,20200228,1,5,LOMBARDIA,54
451,VARESE,20200301,5,10,LOMBARDIA,55
452,VARESE,20200302,5,15,LOMBARDIA,56
453,VARESE,20200303,5,20,LOMBARDIA,57
454,VARESE,20200304,4,24,LOMBARDIA,58
455,VARESE,20200305,8,32,LOMBARDIA,59
456,VARESE,20200306,11,43,LOMBARDIA,60
457,VARESE,20200307,11,54,LOMBARDIA,61
458,VARESE,20200308,10,64,LOMBARDIA,62
459,VARESE,20200309,17,81,LOMBARDIA,63
