date,nuoviCasiGiornalieri
2020-10-07T00:00:00,964
2020-10-08T00:00:00,1246
2020-10-09T00:00:00,1545
2020-10-10T00:00:00,1139
2020-10-11T00:00:00,307
2020-10-12T00:00:00,2222
2020-10-13T00:00:00,2246
2020-10-14T00:00:00,2625
2020-10-15T00:00:00,3049
2020-10-16T00:00:00,3315
2020-10-17T00:00:00,2504
2020-10-18T00:00:00,701
2020-10-19T00:00:00,4751
2020-10-20T00:00:00,5075
2020-10-21T00:00:00,5987
2020-10-22T00:00:00,6641
2020-10-23T00:00:00,6969
2020-10-24T00:00:00,4708
2020-10-25T00:00:00,1943
2020-10-26T00:00:00,7866
2020-10-27T00:00:00,8983
2020-10-28T00:00:00,9206
2020-10-29T00:00:00,9347
2020-10-30T00:00:00,9733
2020-10-31T00:00:00,5898
2020-11-01T00:00:00,2098
2020-11-02T00:00:00,9645
2020-11-03T00:00:00,10486
2020-11-04T00:00:00,10557
2020-11-05T00:00:00,10156
2020-11-06T00:00:00,10409
2020-11-07T00:00:00,6591
2020-11-08T00:00:00,2187
2020-11-09T00:00:00,9378
2020-11-10T00:00:00,10444
2020-11-11T00:00:00,9693
2020-11-12T00:00:00,9316
2020-11-13T00:00:00,9645
2020-11-14T00:00:00,5578
2020-11-15T00:00:00,1538
2020-11-16T00:00:00,8593
2020-11-17T00:00:00,9130
2020-11-18T00:00:00,8100
2020-11-19T00:00:00,7949
2020-11-20T00:00:00,7310
2020-11-21T00:00:00,4076
2020-11-22T00:00:00,1069
2020-11-23T00:00:00,5311
2020-11-24T00:00:00,5977
2020-11-25T00:00:00,5195
2020-11-26T00:00:00,4826
2020-11-27T00:00:00,4065
2020-11-28T00:00:00,2755
2020-11-29T00:00:00,640
2020-11-30T00:00:00,3698
2020-12-01T00:00:00,4214
2020-12-02T00:00:00,3556
2020-12-03T00:00:00,3221
2020-12-04T00:00:00,2885
2020-12-05T00:00:00,1838
2020-12-06T00:00:00,434
2020-12-07T00:00:00,2575
2020-12-08T00:00:00,437
2020-12-09T00:00:00,3341
2020-12-10T00:00:00,3352
2020-12-11T00:00:00,2978
2020-12-12T00:00:00,1883
2020-12-13T00:00:00,367
2020-12-14T00:00:00,2587
2020-12-15T00:00:00,3064
2020-12-16T00:00:00,2555
2020-12-17T00:00:00,2335
2020-12-18T00:00:00,2245
2020-12-19T00:00:00,1656
2020-12-20T00:00:00,316
2020-12-21T00:00:00,2296
2020-12-22T00:00:00,2765
2020-12-23T00:00:00,2583
2020-12-24T00:00:00,2008
2020-12-25T00:00:00,201
2020-12-26T00:00:00,621
2020-12-27T00:00:00,525
2020-12-28T00:00:00,1925
2020-12-29T00:00:00,3491
2020-12-30T00:00:00,3293
2020-12-31T00:00:00,2605
2021-01-01T00:00:00,237
2021-01-02T00:00:00,1680
2021-01-03T00:00:00,509
2021-01-04T00:00:00,3010
2021-01-05T00:00:00,4139
2021-01-06T00:00:00,523
2021-01-07T00:00:00,3150
2021-01-08T00:00:00,3138
2021-01-09T00:00:00,2073
2021-01-10T00:00:00,364
2021-01-11T00:00:00,2192
2021-01-12T00:00:00,2508
2021-01-13T00:00:00,2195
2021-01-14T00:00:00,2038
2021-01-15T00:00:00,2015
2021-01-16T00:00:00,1390
2021-01-17T00:00:00,364
2021-01-18T00:00:00,1944
2021-01-19T00:00:00,2183
2021-01-20T00:00:00,2086
2021-01-21T00:00:00,1790
2021-01-22T00:00:00,1847
2021-01-23T00:00:00,1464
2021-01-24T00:00:00,342
2021-01-25T00:00:00,1985
2021-01-26T00:00:00,2324
2021-01-27T00:00:00,2058
2021-01-28T00:00:00,1781
2021-01-29T00:00:00,1805
2021-01-30T00:00:00,1423
2021-01-31T00:00:00,297
2021-02-01T00:00:00,1763
2021-02-02T00:00:00,2298
2021-02-03T00:00:00,2002
2021-02-04T00:00:00,1970
2021-02-05T00:00:00,1959
2021-02-06T00:00:00,1551
2021-02-07T00:00:00,366
2021-02-08T00:00:00,2046
2021-02-09T00:00:00,2534
2021-02-10T00:00:00,2448
2021-02-11T00:00:00,2215
2021-02-12T00:00:00,2309
2021-02-13T00:00:00,1773
2021-02-14T00:00:00,458
2021-02-15T00:00:00,2150
2021-02-16T00:00:00,2867
2021-02-17T00:00:00,2876
2021-02-18T00:00:00,3037
2021-02-19T00:00:00,3181
2021-02-20T00:00:00,2477
2021-02-21T00:00:00,681
2021-02-22T00:00:00,3515
2021-02-23T00:00:00,4401
2021-02-24T00:00:00,4345
2021-02-25T00:00:00,4357
2021-02-26T00:00:00,4753
2021-02-27T00:00:00,3397
2021-02-28T00:00:00,811
2021-03-01T00:00:00,4658
2021-03-02T00:00:00,5442
2021-03-03T00:00:00,5307
2021-03-04T00:00:00,5317
2021-03-05T00:00:00,5554
2021-03-06T00:00:00,3492
2021-03-07T00:00:00,932
2021-03-08T00:00:00,5339
2021-03-09T00:00:00,5788
2021-03-10T00:00:00,6352
2021-03-11T00:00:00,5806
2021-03-12T00:00:00,5713
2021-03-13T00:00:00,3515
2021-03-14T00:00:00,926
2021-03-15T00:00:00,5291
2021-03-16T00:00:00,5646
2021-03-17T00:00:00,5545
2021-03-18T00:00:00,4870
2021-03-19T00:00:00,4902
2021-03-20T00:00:00,3162
2021-03-21T00:00:00,836
2021-03-22T00:00:00,4819
2021-03-23T00:00:00,5325
2021-03-24T00:00:00,5113
2021-03-25T00:00:00,4579
2021-03-26T00:00:00,4667
2021-03-27T00:00:00,2895
2021-03-28T00:00:00,663
2021-03-29T00:00:00,4356
2021-03-30T00:00:00,4495
2021-03-31T00:00:00,3959
2021-04-01T00:00:00,4103
2021-04-02T00:00:00,3707
2021-04-03T00:00:00,2311
2021-04-04T00:00:00,441
2021-04-05T00:00:00,945
2021-04-06T00:00:00,3099
2021-04-07T00:00:00,3351
2021-04-08T00:00:00,2792
2021-04-09T00:00:00,2594
2021-04-10T00:00:00,1896
2021-04-11T00:00:00,444
2021-04-12T00:00:00,2590
2021-04-13T00:00:00,2837
2021-04-14T00:00:00,2557
2021-04-15T00:00:00,2306
2021-04-16T00:00:00,2271
2021-04-17T00:00:00,1492
2021-04-18T00:00:00,403
2021-04-19T00:00:00,2398
2021-04-20T00:00:00,2592
2021-04-21T00:00:00,2308
2021-04-22T00:00:00,2275
2021-04-23T00:00:00,2310
2021-04-24T00:00:00,1696
2021-04-25T00:00:00,359
2021-04-26T00:00:00,2345
2021-04-27T00:00:00,2534
2021-04-28T00:00:00,2134
2021-04-29T00:00:00,1911
2021-04-30T00:00:00,2092
2021-05-01T00:00:00,555
2021-05-02T00:00:00,421
2021-05-03T00:00:00,1870
2021-05-04T00:00:00,2196
2021-05-05T00:00:00,1758
2021-05-06T00:00:00,1500
2021-05-07T00:00:00,1391
2021-05-08T00:00:00,884
2021-05-09T00:00:00,235
2021-05-10T00:00:00,1423
2021-05-11T00:00:00,1384
2021-05-12T00:00:00,1282
2021-05-13T00:00:00,1113
2021-05-14T00:00:00,1048
2021-05-15T00:00:00,788
2021-05-16T00:00:00,160
2021-05-17T00:00:00,965
2021-05-18T00:00:00,1030
2021-05-19T00:00:00,829
2021-05-20T00:00:00,838
2021-05-21T00:00:00,749
2021-05-22T00:00:00,570
2021-05-23T00:00:00,108
2021-05-24T00:00:00,684
2021-05-25T00:00:00,748
2021-05-26T00:00:00,662
2021-05-27T00:00:00,513
2021-05-28T00:00:00,580
2021-05-29T00:00:00,440
2021-05-30T00:00:00,81
2021-05-31T00:00:00,500
2021-06-01T00:00:00,576
2021-06-02T00:00:00,116
2021-06-03T00:00:00,487
2021-06-04T00:00:00,470
2021-06-05T00:00:00,320
2021-06-06T00:00:00,57
2021-06-07T00:00:00,342
2021-06-08T00:00:00,336
2021-06-09T00:00:00,343
2021-06-10T00:00:00,255
2021-06-11T00:00:00,298
2021-06-12T00:00:00,219
2021-06-13T00:00:00,39
2021-06-14T00:00:00,269
2021-06-15T00:00:00,230
2021-06-16T00:00:00,186
2021-06-17T00:00:00,172
2021-06-18T00:00:00,164
2021-06-19T00:00:00,132
2021-06-20T00:00:00,32
2021-06-21T00:00:00,156
2021-06-22T00:00:00,159
2021-06-23T00:00:00,107
2021-06-24T00:00:00,152
2021-06-25T00:00:00,132
2021-06-26T00:00:00,93
