date,nuoviCasiGiornalieri
2020-09-30T00:00:00,39
2020-10-01T00:00:00,49
2020-10-02T00:00:00,63
2020-10-03T00:00:00,34
2020-10-04T00:00:00,27
2020-10-05T00:00:00,74
2020-10-06T00:00:00,58
2020-10-07T00:00:00,68
2020-10-08T00:00:00,105
2020-10-09T00:00:00,93
2020-10-10T00:00:00,69
2020-10-11T00:00:00,55
2020-10-12T00:00:00,165
2020-10-13T00:00:00,120
2020-10-14T00:00:00,164
2020-10-15T00:00:00,133
2020-10-16T00:00:00,181
2020-10-17T00:00:00,180
2020-10-18T00:00:00,62
2020-10-19T00:00:00,301
2020-10-20T00:00:00,300
2020-10-21T00:00:00,444
2020-10-22T00:00:00,347
2020-10-23T00:00:00,478
2020-10-24T00:00:00,321
2020-10-25T00:00:00,164
2020-10-26T00:00:00,499
2020-10-27T00:00:00,618
2020-10-28T00:00:00,508
2020-10-29T00:00:00,646
2020-10-30T00:00:00,575
2020-10-31T00:00:00,558
2020-11-01T00:00:00,163
2020-11-02T00:00:00,547
2020-11-03T00:00:00,739
2020-11-04T00:00:00,654
2020-11-05T00:00:00,687
2020-11-06T00:00:00,790
2020-11-07T00:00:00,605
2020-11-08T00:00:00,244
2020-11-09T00:00:00,666
2020-11-10T00:00:00,716
2020-11-11T00:00:00,548
2020-11-12T00:00:00,631
2020-11-13T00:00:00,540
2020-11-14T00:00:00,408
2020-11-15T00:00:00,248
2020-11-16T00:00:00,536
2020-11-17T00:00:00,586
2020-11-18T00:00:00,374
2020-11-19T00:00:00,493
2020-11-20T00:00:00,435
2020-11-21T00:00:00,419
2020-11-22T00:00:00,122
2020-11-23T00:00:00,438
2020-11-24T00:00:00,482
2020-11-25T00:00:00,431
2020-11-26T00:00:00,505
2020-11-27T00:00:00,479
2020-11-28T00:00:00,419
2020-11-29T00:00:00,155
2020-11-30T00:00:00,443
2020-12-01T00:00:00,495
2020-12-02T00:00:00,473
2020-12-03T00:00:00,429
2020-12-04T00:00:00,385
2020-12-05T00:00:00,345
2020-12-06T00:00:00,103
2020-12-07T00:00:00,370
2020-12-08T00:00:00,134
2020-12-09T00:00:00,407
2020-12-10T00:00:00,422
2020-12-11T00:00:00,388
2020-12-12T00:00:00,437
2020-12-13T00:00:00,84
2020-12-14T00:00:00,458
2020-12-15T00:00:00,486
2020-12-16T00:00:00,369
2020-12-17T00:00:00,360
2020-12-18T00:00:00,384
2020-12-19T00:00:00,381
2020-12-20T00:00:00,159
2020-12-21T00:00:00,397
2020-12-22T00:00:00,470
2020-12-23T00:00:00,664
2020-12-24T00:00:00,334
2020-12-25T00:00:00,84
2020-12-26T00:00:00,208
2020-12-27T00:00:00,195
2020-12-28T00:00:00,653
2020-12-29T00:00:00,710
2020-12-30T00:00:00,676
2020-12-31T00:00:00,579
2021-01-01T00:00:00,171
2021-01-02T00:00:00,565
2021-01-03T00:00:00,163
2021-01-04T00:00:00,651
2021-01-05T00:00:00,692
2021-01-06T00:00:00,300
2021-01-07T00:00:00,679
2021-01-08T00:00:00,623
2021-01-09T00:00:00,488
2021-01-10T00:00:00,154
2021-01-11T00:00:00,543
2021-01-12T00:00:00,498
2021-01-13T00:00:00,493
2021-01-14T00:00:00,443
2021-01-15T00:00:00,446
2021-01-16T00:00:00,379
2021-01-17T00:00:00,129
2021-01-18T00:00:00,481
2021-01-19T00:00:00,495
2021-01-20T00:00:00,452
2021-01-21T00:00:00,403
2021-01-22T00:00:00,425
2021-01-23T00:00:00,396
2021-01-24T00:00:00,117
2021-01-25T00:00:00,449
2021-01-26T00:00:00,498
2021-01-27T00:00:00,485
2021-01-28T00:00:00,367
2021-01-29T00:00:00,389
2021-01-30T00:00:00,362
2021-01-31T00:00:00,86
2021-02-01T00:00:00,444
2021-02-02T00:00:00,439
2021-02-03T00:00:00,415
2021-02-04T00:00:00,412
2021-02-05T00:00:00,354
2021-02-06T00:00:00,371
2021-02-07T00:00:00,125
2021-02-08T00:00:00,409
2021-02-09T00:00:00,535
2021-02-10T00:00:00,490
2021-02-11T00:00:00,451
2021-02-12T00:00:00,364
2021-02-13T00:00:00,287
2021-02-14T00:00:00,82
2021-02-15T00:00:00,520
2021-02-16T00:00:00,539
2021-02-17T00:00:00,436
2021-02-18T00:00:00,510
2021-02-19T00:00:00,536
2021-02-20T00:00:00,462
2021-02-21T00:00:00,94
2021-02-22T00:00:00,688
2021-02-23T00:00:00,758
2021-02-24T00:00:00,784
2021-02-25T00:00:00,696
2021-02-26T00:00:00,720
2021-02-27T00:00:00,622
2021-02-28T00:00:00,156
2021-03-01T00:00:00,807
2021-03-02T00:00:00,912
2021-03-03T00:00:00,848
2021-03-04T00:00:00,924
2021-03-05T00:00:00,782
2021-03-06T00:00:00,672
2021-03-07T00:00:00,149
2021-03-08T00:00:00,932
2021-03-09T00:00:00,987
2021-03-10T00:00:00,884
2021-03-11T00:00:00,919
2021-03-12T00:00:00,795
2021-03-13T00:00:00,703
2021-03-14T00:00:00,149
2021-03-15T00:00:00,864
2021-03-16T00:00:00,846
2021-03-17T00:00:00,799
2021-03-18T00:00:00,713
2021-03-19T00:00:00,703
2021-03-20T00:00:00,497
2021-03-21T00:00:00,212
2021-03-22T00:00:00,637
2021-03-23T00:00:00,618
2021-03-24T00:00:00,631
2021-03-25T00:00:00,620
2021-03-26T00:00:00,664
2021-03-27T00:00:00,460
2021-03-28T00:00:00,85
2021-03-29T00:00:00,625
2021-03-30T00:00:00,580
2021-03-31T00:00:00,512
2021-04-01T00:00:00,554
2021-04-02T00:00:00,408
2021-04-03T00:00:00,299
2021-04-04T00:00:00,55
2021-04-05T00:00:00,176
2021-04-06T00:00:00,444
2021-04-07T00:00:00,441
2021-04-08T00:00:00,382
2021-04-09T00:00:00,428
2021-04-10T00:00:00,266
2021-04-11T00:00:00,75
2021-04-12T00:00:00,404
2021-04-13T00:00:00,362
2021-04-14T00:00:00,318
2021-04-15T00:00:00,295
2021-04-16T00:00:00,434
2021-04-17T00:00:00,186
2021-04-18T00:00:00,28
2021-04-19T00:00:00,354
2021-04-20T00:00:00,346
2021-04-21T00:00:00,334
2021-04-22T00:00:00,294
2021-04-23T00:00:00,295
2021-04-24T00:00:00,285
2021-04-25T00:00:00,40
2021-04-26T00:00:00,324
2021-04-27T00:00:00,311
2021-04-28T00:00:00,275
2021-04-29T00:00:00,262
2021-04-30T00:00:00,241
2021-05-01T00:00:00,73
2021-05-02T00:00:00,51
2021-05-03T00:00:00,329
2021-05-04T00:00:00,262
2021-05-05T00:00:00,291
2021-05-06T00:00:00,240
2021-05-07T00:00:00,264
2021-05-08T00:00:00,195
2021-05-09T00:00:00,29
2021-05-10T00:00:00,205
2021-05-11T00:00:00,228
2021-05-12T00:00:00,239
2021-05-13T00:00:00,199
2021-05-14T00:00:00,185
2021-05-15T00:00:00,145
2021-05-16T00:00:00,32
2021-05-17T00:00:00,152
2021-05-18T00:00:00,196
2021-05-19T00:00:00,182
2021-05-20T00:00:00,121
2021-05-21T00:00:00,129
2021-05-22T00:00:00,114
2021-05-23T00:00:00,21
2021-05-24T00:00:00,139
2021-05-25T00:00:00,120
2021-05-26T00:00:00,115
2021-05-27T00:00:00,86
2021-05-28T00:00:00,92
2021-05-29T00:00:00,68
2021-05-30T00:00:00,27
2021-05-31T00:00:00,85
2021-06-01T00:00:00,92
2021-06-02T00:00:00,27
2021-06-03T00:00:00,103
2021-06-04T00:00:00,80
2021-06-05T00:00:00,46
2021-06-06T00:00:00,7
2021-06-07T00:00:00,72
2021-06-08T00:00:00,65
2021-06-09T00:00:00,38
2021-06-10T00:00:00,28
2021-06-11T00:00:00,49
2021-06-12T00:00:00,14
2021-06-13T00:00:00,3
2021-06-14T00:00:00,22
2021-06-15T00:00:00,20
2021-06-16T00:00:00,32
2021-06-17T00:00:00,12
2021-06-18T00:00:00,13
2021-06-19T00:00:00,11
