date,nuoviCasiGiornalieri
2020-10-19T00:00:00,1274
2020-10-20T00:00:00,1385
2020-10-21T00:00:00,1400
2020-10-22T00:00:00,1507
2020-10-23T00:00:00,1697
2020-10-24T00:00:00,1569
2020-10-25T00:00:00,1658
2020-10-26T00:00:00,1967
2020-10-27T00:00:00,1962
2020-10-28T00:00:00,2002
2020-10-29T00:00:00,2096
2020-10-30T00:00:00,2287
2020-10-31T00:00:00,2067
2020-11-01T00:00:00,1926
2020-11-02T00:00:00,2426
2020-11-03T00:00:00,2476
2020-11-04T00:00:00,2595
2020-11-05T00:00:00,2617
2020-11-06T00:00:00,2558
2020-11-07T00:00:00,2434
2020-11-08T00:00:00,2184
2020-11-09T00:00:00,2495
2020-11-10T00:00:00,2524
2020-11-11T00:00:00,2635
2020-11-12T00:00:00,2538
2020-11-13T00:00:00,2547
2020-11-14T00:00:00,2316
2020-11-15T00:00:00,2012
2020-11-16T00:00:00,2477
2020-11-17T00:00:00,2464
2020-11-18T00:00:00,2318
2020-11-19T00:00:00,2308
2020-11-20T00:00:00,2205
2020-11-21T00:00:00,1819
2020-11-22T00:00:00,1604
2020-11-23T00:00:00,2022
2020-11-24T00:00:00,1957
2020-11-25T00:00:00,1843
2020-11-26T00:00:00,1779
2020-11-27T00:00:00,1777
2020-11-28T00:00:00,1613
2020-11-29T00:00:00,1378
2020-11-30T00:00:00,1597
2020-12-01T00:00:00,1616
2020-12-02T00:00:00,1616
2020-12-03T00:00:00,1568
2020-12-04T00:00:00,1541
2020-12-05T00:00:00,1428
2020-12-06T00:00:00,1264
2020-12-07T00:00:00,1416
2020-12-08T00:00:00,1285
2020-12-09T00:00:00,1431
2020-12-10T00:00:00,1392
2020-12-11T00:00:00,1439
2020-12-12T00:00:00,1257
2020-12-13T00:00:00,1042
2020-12-14T00:00:00,1347
2020-12-15T00:00:00,1268
2020-12-16T00:00:00,1246
2020-12-17T00:00:00,1289
2020-12-18T00:00:00,1259
2020-12-19T00:00:00,1189
2020-12-20T00:00:00,1034
2020-12-21T00:00:00,1254
2020-12-22T00:00:00,1276
2020-12-23T00:00:00,1235
2020-12-24T00:00:00,1249
2020-12-25T00:00:00,993
2020-12-26T00:00:00,1136
2020-12-27T00:00:00,1193
2020-12-28T00:00:00,1346
2020-12-29T00:00:00,1404
2020-12-30T00:00:00,1326
2020-12-31T00:00:00,1365
2021-01-01T00:00:00,1141
2021-01-02T00:00:00,1401
2021-01-03T00:00:00,1193
2021-01-04T00:00:00,1423
2021-01-05T00:00:00,1451
2021-01-06T00:00:00,1208
2021-01-07T00:00:00,1397
2021-01-08T00:00:00,1460
2021-01-09T00:00:00,1271
2021-01-10T00:00:00,1142
2021-01-11T00:00:00,1340
2021-01-12T00:00:00,1294
2021-01-13T00:00:00,1277
2021-01-14T00:00:00,1278
2021-01-15T00:00:00,1244
2021-01-16T00:00:00,1184
2021-01-17T00:00:00,924
2021-01-18T00:00:00,1153
2021-01-19T00:00:00,1072
2021-01-20T00:00:00,1071
2021-01-21T00:00:00,1133
2021-01-22T00:00:00,1058
2021-01-23T00:00:00,986
2021-01-24T00:00:00,853
2021-01-25T00:00:00,1158
2021-01-26T00:00:00,972
2021-01-27T00:00:00,919
2021-01-28T00:00:00,973
2021-01-29T00:00:00,1015
2021-01-30T00:00:00,896
2021-01-31T00:00:00,821
2021-02-01T00:00:00,1049
2021-02-02T00:00:00,978
2021-02-03T00:00:00,975
2021-02-04T00:00:00,968
2021-02-05T00:00:00,975
2021-02-06T00:00:00,894
2021-02-07T00:00:00,835
2021-02-08T00:00:00,1026
2021-02-09T00:00:00,952
2021-02-10T00:00:00,997
2021-02-11T00:00:00,970
2021-02-12T00:00:00,933
2021-02-13T00:00:00,847
2021-02-14T00:00:00,728
2021-02-15T00:00:00,969
2021-02-16T00:00:00,942
2021-02-17T00:00:00,1020
2021-02-18T00:00:00,1049
2021-02-19T00:00:00,1032
2021-02-20T00:00:00,989
2021-02-21T00:00:00,934
2021-02-22T00:00:00,1270
2021-02-23T00:00:00,1268
2021-02-24T00:00:00,1195
2021-02-25T00:00:00,1200
2021-02-26T00:00:00,1342
2021-02-27T00:00:00,1329
2021-02-28T00:00:00,1157
2021-03-01T00:00:00,1453
2021-03-02T00:00:00,1635
2021-03-03T00:00:00,1598
2021-03-04T00:00:00,1573
2021-03-05T00:00:00,1692
2021-03-06T00:00:00,1570
2021-03-07T00:00:00,1363
2021-03-08T00:00:00,1832
2021-03-09T00:00:00,1829
2021-03-10T00:00:00,1830
2021-03-11T00:00:00,1708
2021-03-12T00:00:00,1858
2021-03-13T00:00:00,1832
2021-03-14T00:00:00,1594
2021-03-15T00:00:00,2011
2021-03-16T00:00:00,2028
2021-03-17T00:00:00,1892
2021-03-18T00:00:00,1799
2021-03-19T00:00:00,1865
2021-03-20T00:00:00,1801
2021-03-21T00:00:00,1622
2021-03-22T00:00:00,1897
2021-03-23T00:00:00,1833
2021-03-24T00:00:00,1788
2021-03-25T00:00:00,1840
2021-03-26T00:00:00,1896
2021-03-27T00:00:00,1695
2021-03-28T00:00:00,1392
2021-03-29T00:00:00,1845
2021-03-30T00:00:00,1748
2021-03-31T00:00:00,1717
2021-04-01T00:00:00,1709
2021-04-02T00:00:00,1828
2021-04-03T00:00:00,1598
2021-04-04T00:00:00,1293
2021-04-05T00:00:00,1366
2021-04-06T00:00:00,1596
2021-04-07T00:00:00,1463
2021-04-08T00:00:00,1358
2021-04-09T00:00:00,1372
2021-04-10T00:00:00,1251
2021-04-11T00:00:00,1103
2021-04-12T00:00:00,1216
2021-04-13T00:00:00,1299
2021-04-14T00:00:00,1139
2021-04-15T00:00:00,1121
2021-04-16T00:00:00,1035
2021-04-17T00:00:00,990
2021-04-18T00:00:00,1003
2021-04-19T00:00:00,1100
2021-04-20T00:00:00,1099
2021-04-21T00:00:00,1080
2021-04-22T00:00:00,971
2021-04-23T00:00:00,1032
2021-04-24T00:00:00,934
2021-04-25T00:00:00,823
2021-04-26T00:00:00,998
2021-04-27T00:00:00,921
2021-04-28T00:00:00,954
2021-04-29T00:00:00,841
2021-04-30T00:00:00,882
2021-05-01T00:00:00,739
2021-05-02T00:00:00,657
2021-05-03T00:00:00,835
2021-05-04T00:00:00,828
2021-05-05T00:00:00,742
2021-05-06T00:00:00,672
2021-05-07T00:00:00,669
2021-05-08T00:00:00,610
2021-05-09T00:00:00,454
2021-05-10T00:00:00,650
2021-05-11T00:00:00,537
2021-05-12T00:00:00,547
2021-05-13T00:00:00,541
2021-05-14T00:00:00,489
2021-05-15T00:00:00,417
2021-05-16T00:00:00,359
2021-05-17T00:00:00,466
2021-05-18T00:00:00,376
2021-05-19T00:00:00,362
2021-05-20T00:00:00,366
2021-05-21T00:00:00,321
2021-05-22T00:00:00,274
2021-05-23T00:00:00,263
2021-05-24T00:00:00,298
2021-05-25T00:00:00,254
2021-05-26T00:00:00,282
2021-05-27T00:00:00,220
2021-05-28T00:00:00,267
2021-05-29T00:00:00,215
2021-05-30T00:00:00,179
2021-05-31T00:00:00,214
2021-06-01T00:00:00,209
2021-06-02T00:00:00,169
2021-06-03T00:00:00,179
2021-06-04T00:00:00,187
2021-06-05T00:00:00,143
2021-06-06T00:00:00,159
2021-06-07T00:00:00,174
2021-06-08T00:00:00,159
2021-06-09T00:00:00,147
2021-06-10T00:00:00,121
2021-06-11T00:00:00,124
2021-06-12T00:00:00,124
2021-06-13T00:00:00,112
2021-06-14T00:00:00,107
2021-06-15T00:00:00,113
2021-06-16T00:00:00,102
2021-06-17T00:00:00,82
2021-06-18T00:00:00,84
2021-06-19T00:00:00,70
2021-06-20T00:00:00,62
2021-06-21T00:00:00,69
2021-06-22T00:00:00,97
2021-06-23T00:00:00,63
2021-06-24T00:00:00,82
2021-06-25T00:00:00,67
2021-06-26T00:00:00,65
