date,regione,ricoveri,sintomatici,terapia_intensiva
2021-03-03T00:00:00,campania,0,2,
2021-03-04T00:00:00,campania,0,0,
2021-03-05T00:00:00,campania,0,1,
2021-03-06T00:00:00,campania,0,0,
2021-03-07T00:00:00,campania,0,1,
2021-03-08T00:00:00,campania,0,3,
2021-03-09T00:00:00,campania,0,3,
2021-03-10T00:00:00,campania,0,2,
2021-03-11T00:00:00,campania,0,8,
2021-03-12T00:00:00,campania,0,2,
2021-03-13T00:00:00,campania,0,1,
2021-03-14T00:00:00,campania,0,2,
2021-03-15T00:00:00,campania,0,4,
2021-03-16T00:00:00,campania,0,3,
2021-03-17T00:00:00,campania,1,1,
2021-03-18T00:00:00,campania,0,2,
2021-03-19T00:00:00,campania,1,2,
2021-03-20T00:00:00,campania,2,0,
2021-03-21T00:00:00,campania,2,4,
2021-03-22T00:00:00,campania,0,4,
2021-03-23T00:00:00,campania,1,4,
2021-03-24T00:00:00,campania,2,6,
2021-03-25T00:00:00,campania,0,5,
2021-03-26T00:00:00,campania,0,4,
2021-03-27T00:00:00,campania,0,2,
2021-03-28T00:00:00,campania,0,2,
2021-03-29T00:00:00,campania,0,5,
2021-03-30T00:00:00,campania,0,4,
2021-03-31T00:00:00,campania,0,2,
2021-04-01T00:00:00,campania,0,4,
2021-04-02T00:00:00,campania,0,4,
2021-04-03T00:00:00,campania,1,0,
2021-04-04T00:00:00,campania,0,0,
2021-04-05T00:00:00,campania,1,8,
2021-04-06T00:00:00,campania,0,9,
2021-04-07T00:00:00,campania,1,3,
2021-04-08T00:00:00,campania,0,4,
2021-04-09T00:00:00,campania,0,1,
2021-04-10T00:00:00,campania,0,1,
2021-04-11T00:00:00,campania,0,10,
2021-04-12T00:00:00,campania,0,3,
2021-04-13T00:00:00,campania,0,8,
2021-04-14T00:00:00,campania,0,5,
2021-04-15T00:00:00,campania,0,7,
2021-04-16T00:00:00,campania,1,5,
2021-04-17T00:00:00,campania,0,1,
2021-04-18T00:00:00,campania,1,8,
2021-04-19T00:00:00,campania,0,4,
2021-04-20T00:00:00,campania,1,4,
2021-04-21T00:00:00,campania,2,6,
2021-04-22T00:00:00,campania,1,3,
2021-04-23T00:00:00,campania,2,5,
2021-04-24T00:00:00,campania,0,4,
2021-04-25T00:00:00,campania,2,9,
2021-04-26T00:00:00,campania,0,4,
2021-04-27T00:00:00,campania,0,7,
2021-04-28T00:00:00,campania,0,2,
2021-04-29T00:00:00,campania,0,7,
2021-04-30T00:00:00,campania,0,2,
2021-05-01T00:00:00,campania,0,2,
2021-05-02T00:00:00,campania,0,4,
2021-05-03T00:00:00,campania,0,1,
2021-05-04T00:00:00,campania,1,5,
2021-05-05T00:00:00,campania,1,4,
2021-05-06T00:00:00,campania,1,4,
2021-05-07T00:00:00,campania,1,4,
2021-05-08T00:00:00,campania,0,1,
2021-05-09T00:00:00,campania,0,5,
2021-05-10T00:00:00,campania,0,1,
2021-05-11T00:00:00,campania,0,2,
2021-05-12T00:00:00,campania,0,1,
2021-05-13T00:00:00,campania,0,1,
2021-05-14T00:00:00,campania,0,3,
2021-05-15T00:00:00,campania,1,0,
2021-05-16T00:00:00,campania,0,1,
2021-05-17T00:00:00,campania,0,2,
2021-05-18T00:00:00,campania,0,3,
2021-05-19T00:00:00,campania,0,1,
2021-05-20T00:00:00,campania,0,0,
2021-05-21T00:00:00,campania,0,1,
2021-05-22T00:00:00,campania,0,1,
2021-05-23T00:00:00,campania,0,3,
2021-05-24T00:00:00,campania,0,0,
2021-05-25T00:00:00,campania,1,0,
2021-05-26T00:00:00,campania,0,1,
2021-05-27T00:00:00,campania,1,2,
2021-05-28T00:00:00,campania,0,0,
2021-05-29T00:00:00,campania,0,1,
2021-05-30T00:00:00,campania,0,3,
2021-05-31T00:00:00,campania,0,3,
2021-06-01T00:00:00,campania,0,1,
2021-06-02T00:00:00,campania,0,0,
2021-06-03T00:00:00,campania,0,2,
2021-06-04T00:00:00,campania,1,0,
2021-06-05T00:00:00,campania,0,1,
2021-06-06T00:00:00,campania,0,1,
2021-06-07T00:00:00,campania,0,0,
2021-06-08T00:00:00,campania,0,0,
2021-06-09T00:00:00,campania,0,0,
2021-06-10T00:00:00,campania,0,1,
2021-06-11T00:00:00,campania,0,0,
2021-06-12T00:00:00,campania,0,0,
2021-06-13T00:00:00,campania,0,0,
2021-06-14T00:00:00,campania,0,0,
2021-06-15T00:00:00,campania,0,0,
2021-06-16T00:00:00,campania,0,0,
2021-06-17T00:00:00,campania,0,0,
2021-06-18T00:00:00,campania,0,0,
2021-06-19T00:00:00,campania,0,1,
2021-06-20T00:00:00,campania,0,0,
2021-06-21T00:00:00,campania,0,1,
2021-06-22T00:00:00,campania,0,0,
2021-06-23T00:00:00,campania,0,1,
2021-06-24T00:00:00,campania,0,1,
2021-06-25T00:00:00,campania,0,0,
2021-06-26T00:00:00,campania,0,0,
2021-06-27T00:00:00,campania,,0,
2021-06-28T00:00:00,campania,,3,
2021-06-29T00:00:00,campania,,1,
2021-06-30T00:00:00,campania,,1,
2020-02-02T00:00:00,emiliaromagna_,,2,
2020-02-03T00:00:00,emiliaromagna_,,0,
2020-02-04T00:00:00,emiliaromagna_,,0,
2020-02-05T00:00:00,emiliaromagna_,,0,
2020-02-06T00:00:00,emiliaromagna_,,0,
2020-02-07T00:00:00,emiliaromagna_,,0,
2020-02-08T00:00:00,emiliaromagna_,,0,
2020-02-09T00:00:00,emiliaromagna_,,0,
2020-02-10T00:00:00,emiliaromagna_,,1,
2020-02-11T00:00:00,emiliaromagna_,,0,
2020-02-12T00:00:00,emiliaromagna_,,0,
2020-02-13T00:00:00,emiliaromagna_,,0,
2020-02-14T00:00:00,emiliaromagna_,,1,
2020-02-15T00:00:00,emiliaromagna_,,1,
2020-02-16T00:00:00,emiliaromagna_,,0,
2020-02-17T00:00:00,emiliaromagna_,,0,
2020-02-18T00:00:00,emiliaromagna_,,1,
2020-02-19T00:00:00,emiliaromagna_,,2,
2020-02-20T00:00:00,emiliaromagna_,,8,
2020-02-21T00:00:00,emiliaromagna_,,4,
2020-02-22T00:00:00,emiliaromagna_,1,7,
2020-02-23T00:00:00,emiliaromagna_,1,10,
2020-02-24T00:00:00,emiliaromagna_,0,14,
2020-02-25T00:00:00,emiliaromagna_,0,13,
2020-02-26T00:00:00,emiliaromagna_,2,14,
2020-02-27T00:00:00,emiliaromagna_,1,10,
2020-02-28T00:00:00,emiliaromagna_,2,17,2
2020-02-29T00:00:00,emiliaromagna_,0,18,0
2020-03-01T00:00:00,emiliaromagna_,1,34,0
2020-03-02T00:00:00,emiliaromagna_,2,28,0
2020-03-03T00:00:00,emiliaromagna_,2,40,0
2020-03-04T00:00:00,emiliaromagna_,2,35,0
2020-03-05T00:00:00,emiliaromagna_,6,54,0
2020-03-06T00:00:00,emiliaromagna_,7,59,0
2020-03-07T00:00:00,emiliaromagna_,4,66,1
2020-03-08T00:00:00,emiliaromagna_,3,80,2
2020-03-09T00:00:00,emiliaromagna_,7,90,0
2020-03-10T00:00:00,emiliaromagna_,5,93,1
2020-03-11T00:00:00,emiliaromagna_,7,93,1
2020-03-12T00:00:00,emiliaromagna_,5,115,0
2020-03-13T00:00:00,emiliaromagna_,8,125,0
2020-03-14T00:00:00,emiliaromagna_,5,101,2
2020-03-15T00:00:00,emiliaromagna_,3,115,2
2020-03-16T00:00:00,emiliaromagna_,11,147,0
2020-03-17T00:00:00,emiliaromagna_,11,106,0
2020-03-18T00:00:00,emiliaromagna_,11,107,1
2020-03-19T00:00:00,emiliaromagna_,9,83,1
2020-03-20T00:00:00,emiliaromagna_,10,96,1
2020-03-21T00:00:00,emiliaromagna_,15,79,2
2020-03-22T00:00:00,emiliaromagna_,11,85,0
2020-03-23T00:00:00,emiliaromagna_,11,91,2
2020-03-24T00:00:00,emiliaromagna_,11,82,2
2020-03-25T00:00:00,emiliaromagna_,9,82,3
2020-03-26T00:00:00,emiliaromagna_,14,72,1
2020-03-27T00:00:00,emiliaromagna_,12,83,3
2020-03-28T00:00:00,emiliaromagna_,15,88,1
2020-03-29T00:00:00,emiliaromagna_,14,73,1
2020-03-30T00:00:00,emiliaromagna_,11,117,0
2020-03-31T00:00:00,emiliaromagna_,15,91,0
2020-04-01T00:00:00,emiliaromagna_,12,107,1
2020-04-02T00:00:00,emiliaromagna_,15,60,0
2020-04-03T00:00:00,emiliaromagna_,7,69,0
2020-04-04T00:00:00,emiliaromagna_,6,67,0
2020-04-05T00:00:00,emiliaromagna_,8,45,0
2020-04-06T00:00:00,emiliaromagna_,15,85,1
2020-04-07T00:00:00,emiliaromagna_,7,55,1
2020-04-08T00:00:00,emiliaromagna_,13,57,0
2020-04-09T00:00:00,emiliaromagna_,9,39,1
2020-04-10T00:00:00,emiliaromagna_,6,56,1
2020-04-11T00:00:00,emiliaromagna_,11,53,0
2020-04-12T00:00:00,emiliaromagna_,9,42,1
2020-04-13T00:00:00,emiliaromagna_,6,35,0
2020-04-14T00:00:00,emiliaromagna_,6,40,1
2020-04-15T00:00:00,emiliaromagna_,5,43,0
2020-04-16T00:00:00,emiliaromagna_,8,23,1
2020-04-17T00:00:00,emiliaromagna_,11,29,0
2020-04-18T00:00:00,emiliaromagna_,5,27,1
2020-04-19T00:00:00,emiliaromagna_,4,21,0
2020-04-20T00:00:00,emiliaromagna_,11,35,0
2020-04-21T00:00:00,emiliaromagna_,7,25,0
2020-04-22T00:00:00,emiliaromagna_,6,26,1
2020-04-23T00:00:00,emiliaromagna_,5,20,1
2020-04-24T00:00:00,emiliaromagna_,2,24,0
2020-04-25T00:00:00,emiliaromagna_,2,16,0
2020-04-26T00:00:00,emiliaromagna_,2,12,0
2020-04-27T00:00:00,emiliaromagna_,2,18,0
2020-04-28T00:00:00,emiliaromagna_,3,18,0
2020-04-29T00:00:00,emiliaromagna_,3,19,0
2020-04-30T00:00:00,emiliaromagna_,2,12,0
2020-05-01T00:00:00,emiliaromagna_,1,10,0
2020-05-02T00:00:00,emiliaromagna_,3,7,0
2020-05-03T00:00:00,emiliaromagna_,1,14,0
2020-05-04T00:00:00,emiliaromagna_,4,7,0
2020-05-05T00:00:00,emiliaromagna_,1,7,0
2020-05-06T00:00:00,emiliaromagna_,4,11,0
2020-05-07T00:00:00,emiliaromagna_,4,12,0
2020-05-08T00:00:00,emiliaromagna_,2,6,0
2020-05-09T00:00:00,emiliaromagna_,3,7,0
2020-05-10T00:00:00,emiliaromagna_,1,4,0
2020-05-11T00:00:00,emiliaromagna_,3,3,0
2020-05-12T00:00:00,emiliaromagna_,1,5,0
2020-05-13T00:00:00,emiliaromagna_,1,3,0
2020-05-14T00:00:00,emiliaromagna_,0,3,0
2020-05-15T00:00:00,emiliaromagna_,2,2,0
2020-05-16T00:00:00,emiliaromagna_,0,3,0
2020-05-17T00:00:00,emiliaromagna_,0,2,0
2020-05-18T00:00:00,emiliaromagna_,1,3,0
2020-05-19T00:00:00,emiliaromagna_,0,0,0
2020-05-20T00:00:00,emiliaromagna_,1,0,0
2020-05-21T00:00:00,emiliaromagna_,0,2,0
2020-05-22T00:00:00,emiliaromagna_,0,1,0
2020-05-23T00:00:00,emiliaromagna_,0,0,0
2020-05-24T00:00:00,emiliaromagna_,0,1,0
2020-05-25T00:00:00,emiliaromagna_,1,1,0
2020-05-26T00:00:00,emiliaromagna_,0,1,0
2020-05-27T00:00:00,emiliaromagna_,0,0,0
2020-05-28T00:00:00,emiliaromagna_,0,0,0
2020-05-29T00:00:00,emiliaromagna_,0,0,0
2020-05-30T00:00:00,emiliaromagna_,0,0,0
2020-05-31T00:00:00,emiliaromagna_,0,0,0
2020-06-01T00:00:00,emiliaromagna_,1,0,0
2020-06-02T00:00:00,emiliaromagna_,0,1,0
2020-06-03T00:00:00,emiliaromagna_,0,1,0
2020-06-04T00:00:00,emiliaromagna_,0,0,0
2020-06-05T00:00:00,emiliaromagna_,1,0,0
2020-06-06T00:00:00,emiliaromagna_,1,1,0
2020-06-07T00:00:00,emiliaromagna_,0,2,0
2020-06-08T00:00:00,emiliaromagna_,0,1,0
2020-06-09T00:00:00,emiliaromagna_,0,0,0
2020-06-10T00:00:00,emiliaromagna_,0,0,0
2020-06-11T00:00:00,emiliaromagna_,0,0,0
2020-06-12T00:00:00,emiliaromagna_,0,0,0
2020-06-13T00:00:00,emiliaromagna_,0,0,0
2020-06-14T00:00:00,emiliaromagna_,0,3,0
2020-06-15T00:00:00,emiliaromagna_,0,1,0
2020-06-16T00:00:00,emiliaromagna_,0,1,0
2020-06-17T00:00:00,emiliaromagna_,0,0,0
2020-06-18T00:00:00,emiliaromagna_,0,0,0
2020-06-19T00:00:00,emiliaromagna_,0,2,0
2020-06-20T00:00:00,emiliaromagna_,0,0,0
2020-06-21T00:00:00,emiliaromagna_,0,0,0
2020-06-22T00:00:00,emiliaromagna_,0,0,0
2020-06-23T00:00:00,emiliaromagna_,0,0,0
2020-06-24T00:00:00,emiliaromagna_,0,0,0
2020-06-25T00:00:00,emiliaromagna_,1,1,0
2020-06-26T00:00:00,emiliaromagna_,1,0,0
2020-06-27T00:00:00,emiliaromagna_,0,1,0
2020-06-28T00:00:00,emiliaromagna_,0,0,0
2020-06-29T00:00:00,emiliaromagna_,0,0,0
2020-06-30T00:00:00,emiliaromagna_,0,0,0
2020-07-01T00:00:00,emiliaromagna_,0,0,0
2020-07-02T00:00:00,emiliaromagna_,0,0,0
2020-07-03T00:00:00,emiliaromagna_,0,0,0
2020-07-04T00:00:00,emiliaromagna_,0,0,0
2020-07-05T00:00:00,emiliaromagna_,0,2,0
2020-07-06T00:00:00,emiliaromagna_,0,0,0
2020-07-07T00:00:00,emiliaromagna_,0,0,0
2020-07-08T00:00:00,emiliaromagna_,0,0,0
2020-07-09T00:00:00,emiliaromagna_,0,0,0
2020-07-10T00:00:00,emiliaromagna_,0,0,0
2020-07-11T00:00:00,emiliaromagna_,0,1,0
2020-07-12T00:00:00,emiliaromagna_,0,0,0
2020-07-13T00:00:00,emiliaromagna_,0,0,0
2020-07-14T00:00:00,emiliaromagna_,0,0,0
2020-07-15T00:00:00,emiliaromagna_,0,1,0
2020-07-16T00:00:00,emiliaromagna_,0,0,0
2020-07-17T00:00:00,emiliaromagna_,0,0,0
2020-07-18T00:00:00,emiliaromagna_,0,1,0
2020-07-19T00:00:00,emiliaromagna_,0,1,0
2020-07-20T00:00:00,emiliaromagna_,0,1,0
2020-07-21T00:00:00,emiliaromagna_,0,3,0
2020-07-22T00:00:00,emiliaromagna_,0,2,0
2020-07-23T00:00:00,emiliaromagna_,0,2,0
2020-07-24T00:00:00,emiliaromagna_,0,3,0
2020-07-25T00:00:00,emiliaromagna_,0,1,0
2020-07-26T00:00:00,emiliaromagna_,0,0,0
2020-07-27T00:00:00,emiliaromagna_,0,0,0
2020-07-28T00:00:00,emiliaromagna_,0,0,0
2020-07-29T00:00:00,emiliaromagna_,0,1,0
2020-07-30T00:00:00,emiliaromagna_,0,0,0
2020-07-31T00:00:00,emiliaromagna_,0,0,0
2020-08-01T00:00:00,emiliaromagna_,0,0,0
2020-08-02T00:00:00,emiliaromagna_,0,1,0
2020-08-03T00:00:00,emiliaromagna_,1,0,0
2020-08-04T00:00:00,emiliaromagna_,1,0,0
2020-08-05T00:00:00,emiliaromagna_,0,0,0
2020-08-06T00:00:00,emiliaromagna_,0,0,0
2020-08-07T00:00:00,emiliaromagna_,0,0,0
2020-08-08T00:00:00,emiliaromagna_,0,0,0
2020-08-09T00:00:00,emiliaromagna_,0,0,0
2020-08-10T00:00:00,emiliaromagna_,0,0,0
2020-08-11T00:00:00,emiliaromagna_,0,0,0
2020-08-12T00:00:00,emiliaromagna_,0,0,0
2020-08-13T00:00:00,emiliaromagna_,0,1,0
2020-08-14T00:00:00,emiliaromagna_,0,0,0
2020-08-15T00:00:00,emiliaromagna_,0,0,0
2020-08-16T00:00:00,emiliaromagna_,0,0,0
2020-08-17T00:00:00,emiliaromagna_,0,3,0
2020-08-18T00:00:00,emiliaromagna_,1,0,0
2020-08-19T00:00:00,emiliaromagna_,0,0,0
2020-08-20T00:00:00,emiliaromagna_,0,1,0
2020-08-21T00:00:00,emiliaromagna_,0,2,0
2020-08-22T00:00:00,emiliaromagna_,0,0,0
2020-08-23T00:00:00,emiliaromagna_,1,3,0
2020-08-24T00:00:00,emiliaromagna_,0,3,0
2020-08-25T00:00:00,emiliaromagna_,0,2,0
2020-08-26T00:00:00,emiliaromagna_,0,3,0
2020-08-27T00:00:00,emiliaromagna_,0,0,0
2020-08-28T00:00:00,emiliaromagna_,0,1,0
2020-08-29T00:00:00,emiliaromagna_,0,0,0
2020-08-30T00:00:00,emiliaromagna_,0,0,0
2020-08-31T00:00:00,emiliaromagna_,0,2,0
2020-09-01T00:00:00,emiliaromagna_,0,2,0
2020-09-02T00:00:00,emiliaromagna_,0,2,0
2020-09-03T00:00:00,emiliaromagna_,0,3,0
2020-09-04T00:00:00,emiliaromagna_,0,2,0
2020-09-05T00:00:00,emiliaromagna_,0,4,0
2020-09-06T00:00:00,emiliaromagna_,0,1,0
2020-09-07T00:00:00,emiliaromagna_,0,2,0
2020-09-08T00:00:00,emiliaromagna_,0,0,0
2020-09-09T00:00:00,emiliaromagna_,0,1,0
2020-09-10T00:00:00,emiliaromagna_,0,1,0
2020-09-11T00:00:00,emiliaromagna_,1,2,0
2020-09-12T00:00:00,emiliaromagna_,0,2,0
2020-09-13T00:00:00,emiliaromagna_,0,0,0
2020-09-14T00:00:00,emiliaromagna_,0,2,0
2020-09-15T00:00:00,emiliaromagna_,0,4,0
2020-09-16T00:00:00,emiliaromagna_,0,0,0
2020-09-17T00:00:00,emiliaromagna_,1,2,0
2020-09-18T00:00:00,emiliaromagna_,0,1,0
2020-09-19T00:00:00,emiliaromagna_,0,2,0
2020-09-20T00:00:00,emiliaromagna_,0,2,0
2020-09-21T00:00:00,emiliaromagna_,0,2,0
2020-09-22T00:00:00,emiliaromagna_,0,1,0
2020-09-23T00:00:00,emiliaromagna_,0,0,0
2020-09-24T00:00:00,emiliaromagna_,0,3,0
2020-09-25T00:00:00,emiliaromagna_,0,0,0
2020-09-26T00:00:00,emiliaromagna_,0,1,0
2020-09-27T00:00:00,emiliaromagna_,0,1,0
2020-09-28T00:00:00,emiliaromagna_,0,4,0
2020-09-29T00:00:00,emiliaromagna_,0,6,0
2020-09-30T00:00:00,emiliaromagna_,0,4,0
2020-10-01T00:00:00,emiliaromagna_,0,6,0
2020-10-02T00:00:00,emiliaromagna_,1,9,0
2020-10-03T00:00:00,emiliaromagna_,0,7,0
2020-10-04T00:00:00,emiliaromagna_,0,8,0
2020-10-05T00:00:00,emiliaromagna_,0,6,0
2020-10-06T00:00:00,emiliaromagna_,0,9,0
2020-10-07T00:00:00,emiliaromagna_,0,9,0
2020-10-08T00:00:00,emiliaromagna_,0,14,0
2020-10-09T00:00:00,emiliaromagna_,1,15,0
2020-10-10T00:00:00,emiliaromagna_,2,17,0
2020-10-11T00:00:00,emiliaromagna_,0,15,1
2020-10-12T00:00:00,emiliaromagna_,2,22,0
2020-10-13T00:00:00,emiliaromagna_,0,21,0
2020-10-14T00:00:00,emiliaromagna_,0,16,0
2020-10-15T00:00:00,emiliaromagna_,1,24,0
2020-10-16T00:00:00,emiliaromagna_,3,24,0
2020-10-17T00:00:00,emiliaromagna_,2,25,0
2020-10-18T00:00:00,emiliaromagna_,1,31,0
2020-10-19T00:00:00,emiliaromagna_,1,31,0
2020-10-20T00:00:00,emiliaromagna_,2,40,0
2020-10-21T00:00:00,emiliaromagna_,0,27,0
2020-10-22T00:00:00,emiliaromagna_,2,29,0
2020-10-23T00:00:00,emiliaromagna_,2,48,0
2020-10-24T00:00:00,emiliaromagna_,2,33,0
2020-10-25T00:00:00,emiliaromagna_,1,53,1
2020-10-26T00:00:00,emiliaromagna_,0,33,1
2020-10-27T00:00:00,emiliaromagna_,0,36,0
2020-10-28T00:00:00,emiliaromagna_,2,33,0
2020-10-29T00:00:00,emiliaromagna_,5,33,0
2020-10-30T00:00:00,emiliaromagna_,5,40,0
2020-10-31T00:00:00,emiliaromagna_,3,34,1
2020-11-01T00:00:00,emiliaromagna_,6,40,0
2020-11-02T00:00:00,emiliaromagna_,2,36,1
2020-11-03T00:00:00,emiliaromagna_,5,31,0
2020-11-04T00:00:00,emiliaromagna_,2,38,0
2020-11-05T00:00:00,emiliaromagna_,1,28,0
2020-11-06T00:00:00,emiliaromagna_,4,39,1
2020-11-07T00:00:00,emiliaromagna_,5,40,0
2020-11-08T00:00:00,emiliaromagna_,3,40,0
2020-11-09T00:00:00,emiliaromagna_,3,46,0
2020-11-10T00:00:00,emiliaromagna_,1,46,1
2020-11-11T00:00:00,emiliaromagna_,6,42,0
2020-11-12T00:00:00,emiliaromagna_,3,48,0
2020-11-13T00:00:00,emiliaromagna_,3,52,1
2020-11-14T00:00:00,emiliaromagna_,5,43,0
2020-11-15T00:00:00,emiliaromagna_,4,47,0
2020-11-16T00:00:00,emiliaromagna_,3,54,2
2020-11-17T00:00:00,emiliaromagna_,4,45,0
2020-11-18T00:00:00,emiliaromagna_,5,42,2
2020-11-19T00:00:00,emiliaromagna_,2,30,0
2020-11-20T00:00:00,emiliaromagna_,3,47,0
2020-11-21T00:00:00,emiliaromagna_,1,31,0
2020-11-22T00:00:00,emiliaromagna_,2,38,0
2020-11-23T00:00:00,emiliaromagna_,4,50,1
2020-11-24T00:00:00,emiliaromagna_,5,46,0
2020-11-25T00:00:00,emiliaromagna_,2,38,0
2020-11-26T00:00:00,emiliaromagna_,0,55,0
2020-11-27T00:00:00,emiliaromagna_,3,55,0
2020-11-28T00:00:00,emiliaromagna_,1,33,0
2020-11-29T00:00:00,emiliaromagna_,3,44,0
2020-11-30T00:00:00,emiliaromagna_,4,48,0
2020-12-01T00:00:00,emiliaromagna_,3,50,1
2020-12-02T00:00:00,emiliaromagna_,5,53,1
2020-12-03T00:00:00,emiliaromagna_,1,58,0
2020-12-04T00:00:00,emiliaromagna_,4,42,0
2020-12-05T00:00:00,emiliaromagna_,3,43,0
2020-12-06T00:00:00,emiliaromagna_,4,56,1
2020-12-07T00:00:00,emiliaromagna_,7,48,2
2020-12-08T00:00:00,emiliaromagna_,5,44,0
2020-12-09T00:00:00,emiliaromagna_,9,61,2
2020-12-10T00:00:00,emiliaromagna_,2,56,0
2020-12-11T00:00:00,emiliaromagna_,1,45,1
2020-12-12T00:00:00,emiliaromagna_,5,53,0
2020-12-13T00:00:00,emiliaromagna_,3,58,0
2020-12-14T00:00:00,emiliaromagna_,1,65,2
2020-12-15T00:00:00,emiliaromagna_,2,47,0
2020-12-16T00:00:00,emiliaromagna_,5,52,0
2020-12-17T00:00:00,emiliaromagna_,0,55,0
2020-12-18T00:00:00,emiliaromagna_,6,47,0
2020-12-19T00:00:00,emiliaromagna_,4,55,1
2020-12-20T00:00:00,emiliaromagna_,0,55,1
2020-12-21T00:00:00,emiliaromagna_,4,56,0
2020-12-22T00:00:00,emiliaromagna_,2,58,0
2020-12-23T00:00:00,emiliaromagna_,3,59,1
2020-12-24T00:00:00,emiliaromagna_,4,31,0
2020-12-25T00:00:00,emiliaromagna_,3,43,0
2020-12-26T00:00:00,emiliaromagna_,0,39,0
2020-12-27T00:00:00,emiliaromagna_,1,54,0
2020-12-28T00:00:00,emiliaromagna_,5,63,1
2020-12-29T00:00:00,emiliaromagna_,3,45,0
2020-12-30T00:00:00,emiliaromagna_,3,50,0
2020-12-31T00:00:00,emiliaromagna_,6,60,0
2021-01-01T00:00:00,emiliaromagna_,3,48,0
2021-01-02T00:00:00,emiliaromagna_,2,50,0
2021-01-03T00:00:00,emiliaromagna_,2,59,0
2021-01-04T00:00:00,emiliaromagna_,3,52,0
2021-01-05T00:00:00,emiliaromagna_,2,43,0
2021-01-06T00:00:00,emiliaromagna_,2,48,0
2021-01-07T00:00:00,emiliaromagna_,6,58,0
2021-01-08T00:00:00,emiliaromagna_,3,51,0
2021-01-09T00:00:00,emiliaromagna_,2,41,0
2021-01-10T00:00:00,emiliaromagna_,2,49,0
2021-01-11T00:00:00,emiliaromagna_,1,57,1
2021-01-12T00:00:00,emiliaromagna_,4,41,0
2021-01-13T00:00:00,emiliaromagna_,5,44,0
2021-01-14T00:00:00,emiliaromagna_,4,34,1
2021-01-15T00:00:00,emiliaromagna_,3,38,0
2021-01-16T00:00:00,emiliaromagna_,3,43,0
2021-01-17T00:00:00,emiliaromagna_,3,39,0
2021-01-18T00:00:00,emiliaromagna_,2,49,0
2021-01-19T00:00:00,emiliaromagna_,1,37,0
2021-01-20T00:00:00,emiliaromagna_,8,35,0
2021-01-21T00:00:00,emiliaromagna_,3,29,0
2021-01-22T00:00:00,emiliaromagna_,1,35,1
2021-01-23T00:00:00,emiliaromagna_,2,26,0
2021-01-24T00:00:00,emiliaromagna_,1,15,0
2021-01-25T00:00:00,emiliaromagna_,2,22,0
2021-01-26T00:00:00,emiliaromagna_,2,14,0
2021-01-27T00:00:00,emiliaromagna_,1,22,0
2021-01-28T00:00:00,emiliaromagna_,2,10,0
2021-01-29T00:00:00,emiliaromagna_,0,16,2
2021-01-30T00:00:00,emiliaromagna_,2,14,0
2021-01-31T00:00:00,emiliaromagna_,1,15,0
2021-02-01T00:00:00,emiliaromagna_,3,21,0
2021-02-02T00:00:00,emiliaromagna_,0,17,0
2021-02-03T00:00:00,emiliaromagna_,0,9,0
2021-02-04T00:00:00,emiliaromagna_,0,16,0
2021-02-05T00:00:00,emiliaromagna_,1,14,0
2021-02-06T00:00:00,emiliaromagna_,2,8,0
2021-02-07T00:00:00,emiliaromagna_,0,20,0
2021-02-08T00:00:00,emiliaromagna_,3,17,0
2021-02-09T00:00:00,emiliaromagna_,0,15,0
2021-02-10T00:00:00,emiliaromagna_,2,8,0
2021-02-11T00:00:00,emiliaromagna_,1,15,1
2021-02-12T00:00:00,emiliaromagna_,1,8,0
2021-02-13T00:00:00,emiliaromagna_,1,12,0
2021-02-14T00:00:00,emiliaromagna_,1,8,1
2021-02-15T00:00:00,emiliaromagna_,3,11,0
2021-02-16T00:00:00,emiliaromagna_,1,9,0
2021-02-17T00:00:00,emiliaromagna_,2,7,0
2021-02-18T00:00:00,emiliaromagna_,1,16,0
2021-02-19T00:00:00,emiliaromagna_,4,14,0
2021-02-20T00:00:00,emiliaromagna_,1,13,0
2021-02-21T00:00:00,emiliaromagna_,1,11,0
2021-02-22T00:00:00,emiliaromagna_,0,11,1
2021-02-23T00:00:00,emiliaromagna_,2,13,0
2021-02-24T00:00:00,emiliaromagna_,0,7,0
2021-02-25T00:00:00,emiliaromagna_,0,8,1
2021-02-26T00:00:00,emiliaromagna_,0,16,0
2021-02-27T00:00:00,emiliaromagna_,1,14,0
2021-02-28T00:00:00,emiliaromagna_,0,12,0
2021-03-01T00:00:00,emiliaromagna_,2,25,0
2021-03-02T00:00:00,emiliaromagna_,2,8,0
2021-03-03T00:00:00,emiliaromagna_,0,19,0
2021-03-04T00:00:00,emiliaromagna_,2,12,0
2021-03-05T00:00:00,emiliaromagna_,1,9,0
2021-03-06T00:00:00,emiliaromagna_,3,9,0
2021-03-07T00:00:00,emiliaromagna_,2,15,0
2021-03-08T00:00:00,emiliaromagna_,3,20,0
2021-03-09T00:00:00,emiliaromagna_,2,14,2
2021-03-10T00:00:00,emiliaromagna_,1,14,0
2021-03-11T00:00:00,emiliaromagna_,2,13,2
2021-03-12T00:00:00,emiliaromagna_,3,15,0
2021-03-13T00:00:00,emiliaromagna_,1,17,1
2021-03-14T00:00:00,emiliaromagna_,0,6,0
2021-03-15T00:00:00,emiliaromagna_,1,13,0
2021-03-16T00:00:00,emiliaromagna_,2,15,0
2021-03-17T00:00:00,emiliaromagna_,0,12,0
