OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
1,20200220,3,3,LOMBARDIA,1
2,20200221,30,33,LOMBARDIA,2
3,20200222,32,65,LOMBARDIA,3
4,20200223,47,112,LOMBARDIA,4
5,20200224,60,172,LOMBARDIA,5
6,20200225,96,268,LOMBARDIA,6
7,20200226,117,385,LOMBARDIA,7
8,20200227,147,532,LOMBARDIA,8
9,20200228,204,736,LOMBARDIA,9
10,20200229,250,986,LOMBARDIA,10
11,20200301,284,1270,LOMBARDIA,11
12,20200302,397,1667,LOMBARDIA,12
13,20200303,477,2144,LOMBARDIA,13
14,20200304,630,2774,LOMBARDIA,14
15,20200305,793,3567,LOMBARDIA,15
16,20200306,904,4471,LOMBARDIA,16
17,20200307,701,5172,LOMBARDIA,17
18,20200308,772,5944,LOMBARDIA,18
19,20200309,1216,7160,LOMBARDIA,19
20,20200310,1353,8513,LOMBARDIA,20
21,20200311,1335,9848,LOMBARDIA,21
22,20200312,1362,11210,LOMBARDIA,22
23,20200313,1723,12933,LOMBARDIA,23
24,20200314,1375,14308,LOMBARDIA,24
25,20200315,1194,15502,LOMBARDIA,25
26,20200316,2134,17636,LOMBARDIA,26
27,20200317,2087,19723,LOMBARDIA,27
28,20200318,2161,21884,LOMBARDIA,28
29,20200319,2231,24115,LOMBARDIA,29
30,20200320,2225,26340,LOMBARDIA,30
31,20200321,1410,27750,LOMBARDIA,31
32,20200322,1163,28913,LOMBARDIA,32
33,20200323,2191,31104,LOMBARDIA,33
34,20200324,2159,33263,LOMBARDIA,34
35,20200325,2053,35316,LOMBARDIA,35
36,20200326,2054,37370,LOMBARDIA,36
37,20200327,1993,39363,LOMBARDIA,37
38,20200328,1364,40727,LOMBARDIA,38
39,20200329,758,41485,LOMBARDIA,39
40,20200330,1760,43245,LOMBARDIA,40
41,20200331,1542,44787,LOMBARDIA,41
42,20200401,1812,46599,LOMBARDIA,42
43,20200402,1625,48224,LOMBARDIA,43
44,20200403,1618,49842,LOMBARDIA,44
45,20200404,1081,50923,LOMBARDIA,45
46,20200405,640,51563,LOMBARDIA,46
47,20200406,1569,53132,LOMBARDIA,47
48,20200407,1490,54622,LOMBARDIA,48
49,20200408,1501,56123,LOMBARDIA,49
50,20200409,1929,58052,LOMBARDIA,50
51,20200410,2051,60103,LOMBARDIA,51
52,20200411,1136,61239,LOMBARDIA,52
53,20200412,553,61792,LOMBARDIA,53
54,20200413,568,62360,LOMBARDIA,54
55,20200414,1151,63511,LOMBARDIA,55
56,20200415,1382,64893,LOMBARDIA,56
57,20200416,1254,66147,LOMBARDIA,57
58,20200417,1308,67455,LOMBARDIA,58
59,20200418,757,68212,LOMBARDIA,59
60,20200419,392,68604,LOMBARDIA,60
61,20200420,1160,69764,LOMBARDIA,61
62,20200421,1074,70838,LOMBARDIA,62
63,20200422,968,71806,LOMBARDIA,63
64,20200423,1210,73016,LOMBARDIA,64
65,20200424,1023,74039,LOMBARDIA,65
66,20200425,496,74535,LOMBARDIA,66
67,20200426,228,74763,LOMBARDIA,67
68,20200427,925,75688,LOMBARDIA,68
69,20200428,869,76557,LOMBARDIA,69
70,20200429,1049,77606,LOMBARDIA,70
71,20200430,1034,78640,LOMBARDIA,71
72,20200501,259,78899,LOMBARDIA,72
73,20200502,289,79188,LOMBARDIA,73
74,20200503,115,79303,LOMBARDIA,74
75,20200504,709,80012,LOMBARDIA,75
76,20200505,764,80776,LOMBARDIA,76
77,20200506,716,81492,LOMBARDIA,77
78,20200507,688,82180,LOMBARDIA,78
79,20200508,664,82844,LOMBARDIA,79
80,20200509,248,83092,LOMBARDIA,80
81,20200510,89,83181,LOMBARDIA,81
82,20200511,473,83654,LOMBARDIA,82
83,20200512,430,84084,LOMBARDIA,83
84,20200513,418,84502,LOMBARDIA,84
85,20200514,396,84898,LOMBARDIA,85
86,20200515,361,85259,LOMBARDIA,86
87,20200516,299,85558,LOMBARDIA,87
88,20200517,87,85645,LOMBARDIA,88
89,20200518,321,85966,LOMBARDIA,89
90,20200519,363,86329,LOMBARDIA,90
91,20200520,373,86702,LOMBARDIA,91
92,20200521,349,87051,LOMBARDIA,92
93,20200522,437,87488,LOMBARDIA,93
94,20200523,167,87655,LOMBARDIA,94
95,20200524,63,87718,LOMBARDIA,95
96,20200525,289,88007,LOMBARDIA,96
97,20200526,321,88328,LOMBARDIA,97
98,20200527,350,88678,LOMBARDIA,98
99,20200528,317,88995,LOMBARDIA,99
100,20200529,222,89217,LOMBARDIA,100
101,20200530,172,89389,LOMBARDIA,101
102,20200531,26,89415,LOMBARDIA,102
103,20200601,246,89661,LOMBARDIA,103
105,20200603,252,89944,LOMBARDIA,104
