OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
61,20200420,1161,69803,LOMBARDIA,1
1,20200220,3,3,LOMBARDIA,2
121,20200619,188,92993,LOMBARDIA,3
62,20200421,1074,70877,LOMBARDIA,4
2,20200221,31,34,LOMBARDIA,5
122,20200620,60,93053,LOMBARDIA,6
63,20200422,970,71847,LOMBARDIA,7
3,20200222,32,66,LOMBARDIA,8
123,20200621,12,93065,LOMBARDIA,9
64,20200423,1211,73058,LOMBARDIA,10
4,20200223,47,113,LOMBARDIA,11
124,20200622,170,93235,LOMBARDIA,12
65,20200424,1025,74083,LOMBARDIA,13
5,20200224,60,173,LOMBARDIA,14
125,20200623,149,93384,LOMBARDIA,15
66,20200425,496,74579,LOMBARDIA,16
6,20200225,97,270,LOMBARDIA,17
126,20200624,117,93501,LOMBARDIA,18
67,20200426,228,74807,LOMBARDIA,19
7,20200226,118,388,LOMBARDIA,20
127,20200625,101,93602,LOMBARDIA,21
68,20200427,927,75734,LOMBARDIA,22
8,20200227,147,535,LOMBARDIA,23
128,20200626,106,93708,LOMBARDIA,24
69,20200428,871,76605,LOMBARDIA,25
9,20200228,206,741,LOMBARDIA,26
129,20200627,45,93753,LOMBARDIA,27
70,20200429,1051,77656,LOMBARDIA,28
10,20200229,250,991,LOMBARDIA,29
130,20200628,29,93782,LOMBARDIA,30
71,20200430,1034,78690,LOMBARDIA,31
11,20200301,284,1275,LOMBARDIA,32
131,20200629,137,93919,LOMBARDIA,33
72,20200501,259,78949,LOMBARDIA,34
12,20200302,399,1674,LOMBARDIA,35
132,20200630,99,94018,LOMBARDIA,36
73,20200502,287,79236,LOMBARDIA,37
13,20200303,477,2151,LOMBARDIA,38
133,20200701,125,94143,LOMBARDIA,39
74,20200503,115,79351,LOMBARDIA,40
134,20200702,130,94273,LOMBARDIA,41
14,20200304,630,2781,LOMBARDIA,42
75,20200504,710,80061,LOMBARDIA,43
135,20200703,109,94382,LOMBARDIA,44
15,20200305,794,3575,LOMBARDIA,45
76,20200505,764,80825,LOMBARDIA,46
136,20200704,102,94484,LOMBARDIA,47
16,20200306,906,4481,LOMBARDIA,48
77,20200506,717,81542,LOMBARDIA,49
137,20200705,22,94506,LOMBARDIA,50
17,20200307,701,5182,LOMBARDIA,51
78,20200507,689,82231,LOMBARDIA,52
138,20200706,130,94636,LOMBARDIA,53
18,20200308,773,5955,LOMBARDIA,54
79,20200508,665,82896,LOMBARDIA,55
139,20200707,94,94730,LOMBARDIA,56
19,20200309,1218,7173,LOMBARDIA,57
80,20200509,249,83145,LOMBARDIA,58
140,20200708,120,94850,LOMBARDIA,59
20,20200310,1356,8529,LOMBARDIA,60
81,20200510,89,83234,LOMBARDIA,61
141,20200709,100,94950,LOMBARDIA,62
21,20200311,1335,9864,LOMBARDIA,63
82,20200511,475,83709,LOMBARDIA,64
142,20200710,106,95056,LOMBARDIA,65
22,20200312,1363,11227,LOMBARDIA,66
83,20200512,430,84139,LOMBARDIA,67
143,20200711,59,95115,LOMBARDIA,68
23,20200313,1723,12950,LOMBARDIA,69
84,20200513,418,84557,LOMBARDIA,70
144,20200712,11,95126,LOMBARDIA,71
24,20200314,1376,14326,LOMBARDIA,72
85,20200514,397,84954,LOMBARDIA,73
145,20200713,63,95189,LOMBARDIA,74
25,20200315,1194,15520,LOMBARDIA,75
86,20200515,361,85315,LOMBARDIA,76
146,20200714,79,95268,LOMBARDIA,77
26,20200316,2135,17655,LOMBARDIA,78
87,20200516,299,85614,LOMBARDIA,79
147,20200715,77,95345,LOMBARDIA,80
27,20200317,2089,19744,LOMBARDIA,81
88,20200517,86,85700,LOMBARDIA,82
148,20200716,65,95410,LOMBARDIA,83
28,20200318,2162,21906,LOMBARDIA,84
89,20200518,321,86021,LOMBARDIA,85
149,20200717,85,95495,LOMBARDIA,86
29,20200319,2231,24137,LOMBARDIA,87
90,20200519,363,86384,LOMBARDIA,88
150,20200718,49,95544,LOMBARDIA,89
30,20200320,2227,26364,LOMBARDIA,90
91,20200520,375,86759,LOMBARDIA,91
151,20200719,15,95559,LOMBARDIA,92
152,20200720,72,95631,LOMBARDIA,93
31,20200321,1411,27775,LOMBARDIA,94
92,20200521,348,87107,LOMBARDIA,95
153,20200721,69,95700,LOMBARDIA,96
32,20200322,1163,28938,LOMBARDIA,97
93,20200522,437,87544,LOMBARDIA,98
154,20200722,61,95761,LOMBARDIA,99
33,20200323,2192,31130,LOMBARDIA,100
94,20200523,167,87711,LOMBARDIA,101
155,20200723,91,95852,LOMBARDIA,102
34,20200324,2160,33290,LOMBARDIA,103
95,20200524,65,87776,LOMBARDIA,104
156,20200724,83,95935,LOMBARDIA,105
35,20200325,2053,35343,LOMBARDIA,106
36,20200326,2056,37399,LOMBARDIA,107
37,20200327,1994,39393,LOMBARDIA,108
38,20200328,1364,40757,LOMBARDIA,109
39,20200329,758,41515,LOMBARDIA,110
40,20200330,1761,43276,LOMBARDIA,111
41,20200331,1543,44819,LOMBARDIA,112
42,20200401,1814,46633,LOMBARDIA,113
43,20200402,1625,48258,LOMBARDIA,114
44,20200403,1619,49877,LOMBARDIA,115
45,20200404,1081,50958,LOMBARDIA,116
46,20200405,640,51598,LOMBARDIA,117
47,20200406,1571,53169,LOMBARDIA,118
48,20200407,1490,54659,LOMBARDIA,119
49,20200408,1501,56160,LOMBARDIA,120
50,20200409,1929,58089,LOMBARDIA,121
51,20200410,2051,60140,LOMBARDIA,122
52,20200411,1136,61276,LOMBARDIA,123
53,20200412,553,61829,LOMBARDIA,124
54,20200413,568,62397,LOMBARDIA,125
55,20200414,1152,63549,LOMBARDIA,126
56,20200415,1382,64931,LOMBARDIA,127
