OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
229,20201005,656,109327,LOMBARDIA,1
230,20201006,828,110155,LOMBARDIA,2
231,20201007,964,111119,LOMBARDIA,3
232,20201008,1246,112365,LOMBARDIA,4
233,20201009,1534,113899,LOMBARDIA,5
234,20201010,1123,115022,LOMBARDIA,6
235,20201011,306,115328,LOMBARDIA,7
236,20201012,1782,117110,LOMBARDIA,8
237,20201013,1182,118292,LOMBARDIA,9
238,20201014,419,118711,LOMBARDIA,10
1,20200220,3,3,LOMBARDIA,11
2,20200221,30,33,LOMBARDIA,12
3,20200222,32,65,LOMBARDIA,13
4,20200223,47,112,LOMBARDIA,14
5,20200224,60,172,LOMBARDIA,15
6,20200225,96,268,LOMBARDIA,16
7,20200226,116,384,LOMBARDIA,17
8,20200227,147,531,LOMBARDIA,18
9,20200228,204,735,LOMBARDIA,19
10,20200229,250,985,LOMBARDIA,20
11,20200301,283,1268,LOMBARDIA,21
12,20200302,396,1664,LOMBARDIA,22
13,20200303,477,2141,LOMBARDIA,23
14,20200304,629,2770,LOMBARDIA,24
15,20200305,790,3560,LOMBARDIA,25
16,20200306,904,4464,LOMBARDIA,26
17,20200307,701,5165,LOMBARDIA,27
18,20200308,770,5935,LOMBARDIA,28
19,20200309,1215,7150,LOMBARDIA,29
20,20200310,1353,8503,LOMBARDIA,30
21,20200311,1335,9838,LOMBARDIA,31
22,20200312,1361,11199,LOMBARDIA,32
23,20200313,1720,12919,LOMBARDIA,33
24,20200314,1372,14291,LOMBARDIA,34
25,20200315,1194,15485,LOMBARDIA,35
26,20200316,2133,17618,LOMBARDIA,36
27,20200317,2086,19704,LOMBARDIA,37
28,20200318,2161,21865,LOMBARDIA,38
29,20200319,2230,24095,LOMBARDIA,39
30,20200320,2225,26320,LOMBARDIA,40
31,20200321,1409,27729,LOMBARDIA,41
32,20200322,1163,28892,LOMBARDIA,42
33,20200323,2190,31082,LOMBARDIA,43
34,20200324,2156,33238,LOMBARDIA,44
35,20200325,2050,35288,LOMBARDIA,45
36,20200326,2050,37338,LOMBARDIA,46
37,20200327,1989,39327,LOMBARDIA,47
38,20200328,1362,40689,LOMBARDIA,48
39,20200329,756,41445,LOMBARDIA,49
40,20200330,1759,43204,LOMBARDIA,50
41,20200331,1539,44743,LOMBARDIA,51
42,20200401,1812,46555,LOMBARDIA,52
43,20200402,1625,48180,LOMBARDIA,53
44,20200403,1617,49797,LOMBARDIA,54
45,20200404,1080,50877,LOMBARDIA,55
46,20200405,638,51515,LOMBARDIA,56
47,20200406,1567,53082,LOMBARDIA,57
48,20200407,1488,54570,LOMBARDIA,58
49,20200408,1500,56070,LOMBARDIA,59
50,20200409,1926,57996,LOMBARDIA,60
51,20200410,2051,60047,LOMBARDIA,61
52,20200411,1136,61183,LOMBARDIA,62
53,20200412,552,61735,LOMBARDIA,63
54,20200413,566,62301,LOMBARDIA,64
55,20200414,1150,63451,LOMBARDIA,65
56,20200415,1382,64833,LOMBARDIA,66
57,20200416,1252,66085,LOMBARDIA,67
58,20200417,1306,67391,LOMBARDIA,68
59,20200418,755,68146,LOMBARDIA,69
60,20200419,389,68535,LOMBARDIA,70
61,20200420,1156,69691,LOMBARDIA,71
62,20200421,1074,70765,LOMBARDIA,72
63,20200422,967,71732,LOMBARDIA,73
64,20200423,1208,72940,LOMBARDIA,74
65,20200424,1020,73960,LOMBARDIA,75
66,20200425,496,74456,LOMBARDIA,76
67,20200426,228,74684,LOMBARDIA,77
68,20200427,924,75608,LOMBARDIA,78
69,20200428,867,76475,LOMBARDIA,79
70,20200429,1049,77524,LOMBARDIA,80
71,20200430,1027,78551,LOMBARDIA,81
72,20200501,259,78810,LOMBARDIA,82
73,20200502,287,79097,LOMBARDIA,83
74,20200503,115,79212,LOMBARDIA,84
75,20200504,710,79922,LOMBARDIA,85
76,20200505,764,80686,LOMBARDIA,86
77,20200506,716,81402,LOMBARDIA,87
78,20200507,688,82090,LOMBARDIA,88
79,20200508,664,82754,LOMBARDIA,89
80,20200509,247,83001,LOMBARDIA,90
81,20200510,89,83090,LOMBARDIA,91
82,20200511,473,83563,LOMBARDIA,92
83,20200512,430,83993,LOMBARDIA,93
84,20200513,418,84411,LOMBARDIA,94
85,20200514,396,84807,LOMBARDIA,95
86,20200515,361,85168,LOMBARDIA,96
87,20200516,299,85467,LOMBARDIA,97
88,20200517,87,85554,LOMBARDIA,98
89,20200518,320,85874,LOMBARDIA,99
90,20200519,360,86234,LOMBARDIA,100
91,20200520,372,86606,LOMBARDIA,101
92,20200521,350,86956,LOMBARDIA,102
93,20200522,435,87391,LOMBARDIA,103
94,20200523,166,87557,LOMBARDIA,104
95,20200524,63,87620,LOMBARDIA,105
96,20200525,289,87909,LOMBARDIA,106
97,20200526,320,88229,LOMBARDIA,107
98,20200527,349,88578,LOMBARDIA,108
99,20200528,317,88895,LOMBARDIA,109
100,20200529,223,89118,LOMBARDIA,110
101,20200530,172,89290,LOMBARDIA,111
102,20200531,26,89316,LOMBARDIA,112
103,20200601,246,89562,LOMBARDIA,113
104,20200602,31,89593,LOMBARDIA,114
105,20200603,252,89845,LOMBARDIA,115
106,20200604,248,90093,LOMBARDIA,116
107,20200605,254,90347,LOMBARDIA,117
108,20200606,119,90466,LOMBARDIA,118
109,20200607,35,90501,LOMBARDIA,119
110,20200608,173,90674,LOMBARDIA,120
111,20200609,248,90922,LOMBARDIA,121
112,20200610,241,91163,LOMBARDIA,122
113,20200611,323,91486,LOMBARDIA,123
114,20200612,279,91765,LOMBARDIA,124
115,20200613,124,91889,LOMBARDIA,125
116,20200614,40,91929,LOMBARDIA,126
117,20200615,195,92124,LOMBARDIA,127
118,20200616,169,92293,LOMBARDIA,128
119,20200617,203,92496,LOMBARDIA,129
120,20200618,136,92632,LOMBARDIA,130
121,20200619,188,92820,LOMBARDIA,131
122,20200620,60,92880,LOMBARDIA,132
123,20200621,12,92892,LOMBARDIA,133
124,20200622,169,93061,LOMBARDIA,134
125,20200623,149,93210,LOMBARDIA,135
126,20200624,117,93327,LOMBARDIA,136
127,20200625,101,93428,LOMBARDIA,137
128,20200626,107,93535,LOMBARDIA,138
129,20200627,45,93580,LOMBARDIA,139
130,20200628,28,93608,LOMBARDIA,140
131,20200629,135,93743,LOMBARDIA,141
132,20200630,98,93841,LOMBARDIA,142
133,20200701,124,93965,LOMBARDIA,143
134,20200702,130,94095,LOMBARDIA,144
135,20200703,108,94203,LOMBARDIA,145
136,20200704,102,94305,LOMBARDIA,146
137,20200705,22,94327,LOMBARDIA,147
138,20200706,129,94456,LOMBARDIA,148
139,20200707,94,94550,LOMBARDIA,149
140,20200708,118,94668,LOMBARDIA,150
141,20200709,99,94767,LOMBARDIA,151
142,20200710,105,94872,LOMBARDIA,152
143,20200711,59,94931,LOMBARDIA,153
144,20200712,11,94942,LOMBARDIA,154
145,20200713,62,95004,LOMBARDIA,155
146,20200714,78,95082,LOMBARDIA,156
147,20200715,75,95157,LOMBARDIA,157
148,20200716,66,95223,LOMBARDIA,158
149,20200717,85,95308,LOMBARDIA,159
150,20200718,49,95357,LOMBARDIA,160
151,20200719,15,95372,LOMBARDIA,161
152,20200720,71,95443,LOMBARDIA,162
153,20200721,69,95512,LOMBARDIA,163
154,20200722,61,95573,LOMBARDIA,164
