OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
1,20200220,3,3,LOMBARDIA,1
2,20200221,30,33,LOMBARDIA,2
3,20200222,32,65,LOMBARDIA,3
4,20200223,47,112,LOMBARDIA,4
5,20200224,60,172,LOMBARDIA,5
6,20200225,96,268,LOMBARDIA,6
7,20200226,117,385,LOMBARDIA,7
8,20200227,147,532,LOMBARDIA,8
9,20200228,204,736,LOMBARDIA,9
10,20200229,250,986,LOMBARDIA,10
11,20200301,284,1270,LOMBARDIA,11
12,20200302,399,1669,LOMBARDIA,12
13,20200303,477,2146,LOMBARDIA,13
14,20200304,630,2776,LOMBARDIA,14
15,20200305,794,3570,LOMBARDIA,15
16,20200306,906,4476,LOMBARDIA,16
17,20200307,701,5177,LOMBARDIA,17
18,20200308,772,5949,LOMBARDIA,18
19,20200309,1217,7166,LOMBARDIA,19
20,20200310,1355,8521,LOMBARDIA,20
21,20200311,1335,9856,LOMBARDIA,21
22,20200312,1362,11218,LOMBARDIA,22
23,20200313,1723,12941,LOMBARDIA,23
24,20200314,1375,14316,LOMBARDIA,24
25,20200315,1194,15510,LOMBARDIA,25
26,20200316,2135,17645,LOMBARDIA,26
27,20200317,2089,19734,LOMBARDIA,27
28,20200318,2162,21896,LOMBARDIA,28
29,20200319,2231,24127,LOMBARDIA,29
30,20200320,2227,26354,LOMBARDIA,30
31,20200321,1410,27764,LOMBARDIA,31
32,20200322,1163,28927,LOMBARDIA,32
33,20200323,2192,31119,LOMBARDIA,33
34,20200324,2159,33278,LOMBARDIA,34
35,20200325,2053,35331,LOMBARDIA,35
36,20200326,2056,37387,LOMBARDIA,36
37,20200327,1993,39380,LOMBARDIA,37
38,20200328,1364,40744,LOMBARDIA,38
39,20200329,758,41502,LOMBARDIA,39
40,20200330,1760,43262,LOMBARDIA,40
41,20200331,1542,44804,LOMBARDIA,41
42,20200401,1813,46617,LOMBARDIA,42
43,20200402,1625,48242,LOMBARDIA,43
44,20200403,1619,49861,LOMBARDIA,44
45,20200404,1081,50942,LOMBARDIA,45
46,20200405,640,51582,LOMBARDIA,46
47,20200406,1570,53152,LOMBARDIA,47
48,20200407,1490,54642,LOMBARDIA,48
49,20200408,1501,56143,LOMBARDIA,49
50,20200409,1929,58072,LOMBARDIA,50
51,20200410,2051,60123,LOMBARDIA,51
52,20200411,1136,61259,LOMBARDIA,52
53,20200412,553,61812,LOMBARDIA,53
54,20200413,568,62380,LOMBARDIA,54
55,20200414,1152,63532,LOMBARDIA,55
56,20200415,1382,64914,LOMBARDIA,56
57,20200416,1254,66168,LOMBARDIA,57
58,20200417,1308,67476,LOMBARDIA,58
59,20200418,757,68233,LOMBARDIA,59
60,20200419,392,68625,LOMBARDIA,60
61,20200420,1160,69785,LOMBARDIA,61
62,20200421,1074,70859,LOMBARDIA,62
63,20200422,968,71827,LOMBARDIA,63
64,20200423,1211,73038,LOMBARDIA,64
65,20200424,1025,74063,LOMBARDIA,65
66,20200425,496,74559,LOMBARDIA,66
67,20200426,228,74787,LOMBARDIA,67
68,20200427,927,75714,LOMBARDIA,68
69,20200428,871,76585,LOMBARDIA,69
70,20200429,1051,77636,LOMBARDIA,70
71,20200430,1034,78670,LOMBARDIA,71
72,20200501,259,78929,LOMBARDIA,72
73,20200502,287,79216,LOMBARDIA,73
74,20200503,115,79331,LOMBARDIA,74
75,20200504,709,80040,LOMBARDIA,75
76,20200505,764,80804,LOMBARDIA,76
77,20200506,717,81521,LOMBARDIA,77
78,20200507,688,82209,LOMBARDIA,78
79,20200508,665,82874,LOMBARDIA,79
80,20200509,249,83123,LOMBARDIA,80
81,20200510,89,83212,LOMBARDIA,81
82,20200511,475,83687,LOMBARDIA,82
83,20200512,430,84117,LOMBARDIA,83
84,20200513,418,84535,LOMBARDIA,84
85,20200514,397,84932,LOMBARDIA,85
86,20200515,361,85293,LOMBARDIA,86
87,20200516,299,85592,LOMBARDIA,87
88,20200517,86,85678,LOMBARDIA,88
89,20200518,321,85999,LOMBARDIA,89
90,20200519,363,86362,LOMBARDIA,90
91,20200520,374,86736,LOMBARDIA,91
92,20200521,348,87084,LOMBARDIA,92
93,20200522,437,87521,LOMBARDIA,93
94,20200523,167,87688,LOMBARDIA,94
95,20200524,64,87752,LOMBARDIA,95
96,20200525,289,88041,LOMBARDIA,96
97,20200526,322,88363,LOMBARDIA,97
98,20200527,351,88714,LOMBARDIA,98
99,20200528,317,89031,LOMBARDIA,99
100,20200529,223,89254,LOMBARDIA,100
101,20200530,172,89426,LOMBARDIA,101
102,20200531,26,89452,LOMBARDIA,102
103,20200601,246,89698,LOMBARDIA,103
104,20200602,31,89729,LOMBARDIA,104
