OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
109,20200607,35,90695,LOMBARDIA,1
1,20200220,3,3,LOMBARDIA,2
110,20200608,173,90868,LOMBARDIA,3
2,20200221,31,34,LOMBARDIA,4
3,20200222,32,66,LOMBARDIA,5
111,20200609,248,91116,LOMBARDIA,6
4,20200223,47,113,LOMBARDIA,7
5,20200224,60,173,LOMBARDIA,8
112,20200610,241,91357,LOMBARDIA,9
113,20200611,323,91680,LOMBARDIA,10
6,20200225,97,270,LOMBARDIA,11
7,20200226,118,388,LOMBARDIA,12
114,20200612,280,91960,LOMBARDIA,13
115,20200613,123,92083,LOMBARDIA,14
8,20200227,147,535,LOMBARDIA,15
116,20200614,40,92123,LOMBARDIA,16
117,20200615,195,92318,LOMBARDIA,17
9,20200228,206,741,LOMBARDIA,18
10,20200229,250,991,LOMBARDIA,19
118,20200616,169,92487,LOMBARDIA,20
119,20200617,204,92691,LOMBARDIA,21
11,20200301,284,1275,LOMBARDIA,22
12,20200302,399,1674,LOMBARDIA,23
120,20200618,138,92829,LOMBARDIA,24
121,20200619,187,93016,LOMBARDIA,25
13,20200303,478,2152,LOMBARDIA,26
14,20200304,630,2782,LOMBARDIA,27
122,20200620,60,93076,LOMBARDIA,28
123,20200621,12,93088,LOMBARDIA,29
15,20200305,794,3576,LOMBARDIA,30
16,20200306,907,4483,LOMBARDIA,31
124,20200622,170,93258,LOMBARDIA,32
125,20200623,149,93407,LOMBARDIA,33
17,20200307,703,5186,LOMBARDIA,34
18,20200308,773,5959,LOMBARDIA,35
126,20200624,116,93523,LOMBARDIA,36
127,20200625,101,93624,LOMBARDIA,37
19,20200309,1218,7177,LOMBARDIA,38
20,20200310,1357,8534,LOMBARDIA,39
128,20200626,105,93729,LOMBARDIA,40
21,20200311,1336,9870,LOMBARDIA,41
22,20200312,1364,11234,LOMBARDIA,42
129,20200627,45,93774,LOMBARDIA,43
130,20200628,29,93803,LOMBARDIA,44
23,20200313,1723,12957,LOMBARDIA,45
131,20200629,137,93940,LOMBARDIA,46
132,20200630,99,94039,LOMBARDIA,47
24,20200314,1376,14333,LOMBARDIA,48
25,20200315,1195,15528,LOMBARDIA,49
133,20200701,125,94164,LOMBARDIA,50
134,20200702,130,94294,LOMBARDIA,51
26,20200316,2135,17663,LOMBARDIA,52
135,20200703,109,94403,LOMBARDIA,53
27,20200317,2089,19752,LOMBARDIA,54
28,20200318,2162,21914,LOMBARDIA,55
136,20200704,102,94505,LOMBARDIA,56
137,20200705,22,94527,LOMBARDIA,57
29,20200319,2231,24145,LOMBARDIA,58
30,20200320,2227,26372,LOMBARDIA,59
138,20200706,130,94657,LOMBARDIA,60
139,20200707,94,94751,LOMBARDIA,61
31,20200321,1410,27782,LOMBARDIA,62
32,20200322,1163,28945,LOMBARDIA,63
140,20200708,119,94870,LOMBARDIA,64
141,20200709,99,94969,LOMBARDIA,65
33,20200323,2193,31138,LOMBARDIA,66
34,20200324,2160,33298,LOMBARDIA,67
142,20200710,106,95075,LOMBARDIA,68
143,20200711,59,95134,LOMBARDIA,69
35,20200325,2053,35351,LOMBARDIA,70
36,20200326,2056,37407,LOMBARDIA,71
144,20200712,11,95145,LOMBARDIA,72
145,20200713,63,95208,LOMBARDIA,73
37,20200327,1995,39402,LOMBARDIA,74
38,20200328,1364,40766,LOMBARDIA,75
146,20200714,79,95287,LOMBARDIA,76
147,20200715,77,95364,LOMBARDIA,77
39,20200329,758,41524,LOMBARDIA,78
40,20200330,1762,43286,LOMBARDIA,79
148,20200716,65,95429,LOMBARDIA,80
41,20200331,1543,44829,LOMBARDIA,81
42,20200401,1814,46643,LOMBARDIA,82
149,20200717,84,95513,LOMBARDIA,83
150,20200718,48,95561,LOMBARDIA,84
43,20200402,1626,48269,LOMBARDIA,85
44,20200403,1619,49888,LOMBARDIA,86
151,20200719,15,95576,LOMBARDIA,87
152,20200720,72,95648,LOMBARDIA,88
45,20200404,1081,50969,LOMBARDIA,89
46,20200405,640,51609,LOMBARDIA,90
153,20200721,69,95717,LOMBARDIA,91
154,20200722,60,95777,LOMBARDIA,92
47,20200406,1572,53181,LOMBARDIA,93
155,20200723,93,95870,LOMBARDIA,94
156,20200724,81,95951,LOMBARDIA,95
48,20200407,1491,54672,LOMBARDIA,96
49,20200408,1502,56174,LOMBARDIA,97
157,20200725,40,95991,LOMBARDIA,98
158,20200726,15,96006,LOMBARDIA,99
50,20200409,1930,58104,LOMBARDIA,100
51,20200410,2052,60156,LOMBARDIA,101
159,20200727,66,96072,LOMBARDIA,102
160,20200728,53,96125,LOMBARDIA,103
52,20200411,1136,61292,LOMBARDIA,104
55,20200414,1152,63565,LOMBARDIA,105
161,20200729,17,96142,LOMBARDIA,106
53,20200412,553,61845,LOMBARDIA,107
56,20200415,1383,64948,LOMBARDIA,108
54,20200413,568,62413,LOMBARDIA,109
57,20200416,1255,66203,LOMBARDIA,110
58,20200417,1308,67511,LOMBARDIA,111
59,20200418,758,68269,LOMBARDIA,112
60,20200419,392,68661,LOMBARDIA,113
61,20200420,1161,69822,LOMBARDIA,114
62,20200421,1074,70896,LOMBARDIA,115
63,20200422,971,71867,LOMBARDIA,116
64,20200423,1211,73078,LOMBARDIA,117
65,20200424,1025,74103,LOMBARDIA,118
66,20200425,496,74599,LOMBARDIA,119
67,20200426,228,74827,LOMBARDIA,120
68,20200427,929,75756,LOMBARDIA,121
69,20200428,872,76628,LOMBARDIA,122
70,20200429,1050,77678,LOMBARDIA,123
71,20200430,1036,78714,LOMBARDIA,124
72,20200501,259,78973,LOMBARDIA,125
73,20200502,287,79260,LOMBARDIA,126
74,20200503,115,79375,LOMBARDIA,127
75,20200504,712,80087,LOMBARDIA,128
76,20200505,764,80851,LOMBARDIA,129
77,20200506,717,81568,LOMBARDIA,130
78,20200507,698,82266,LOMBARDIA,131
79,20200508,665,82931,LOMBARDIA,132
80,20200509,249,83180,LOMBARDIA,133
81,20200510,89,83269,LOMBARDIA,134
82,20200511,475,83744,LOMBARDIA,135
83,20200512,430,84174,LOMBARDIA,136
84,20200513,417,84591,LOMBARDIA,137
85,20200514,397,84988,LOMBARDIA,138
86,20200515,361,85349,LOMBARDIA,139
87,20200516,299,85648,LOMBARDIA,140
88,20200517,86,85734,LOMBARDIA,141
89,20200518,321,86055,LOMBARDIA,142
90,20200519,363,86418,LOMBARDIA,143
91,20200520,373,86791,LOMBARDIA,144
92,20200521,348,87139,LOMBARDIA,145
93,20200522,437,87576,LOMBARDIA,146
94,20200523,167,87743,LOMBARDIA,147
95,20200524,65,87808,LOMBARDIA,148
96,20200525,289,88097,LOMBARDIA,149
97,20200526,322,88419,LOMBARDIA,150
98,20200527,352,88771,LOMBARDIA,151
99,20200528,317,89088,LOMBARDIA,152
100,20200529,223,89311,LOMBARDIA,153
101,20200530,173,89484,LOMBARDIA,154
102,20200531,26,89510,LOMBARDIA,155
103,20200601,246,89756,LOMBARDIA,156
104,20200602,31,89787,LOMBARDIA,157
105,20200603,253,90040,LOMBARDIA,158
106,20200604,248,90288,LOMBARDIA,159
107,20200605,255,90543,LOMBARDIA,160
108,20200606,117,90660,LOMBARDIA,161
