OBJECTID,DATA_RICEVIMENTO_TAMPONE,NUM_TAMP,INCREMENTO,REGIONE,ObjectId2
119,20200617,204,92667,LOMBARDIA,1
60,20200419,392,68642,LOMBARDIA,2
1,20200220,3,3,LOMBARDIA,3
120,20200618,138,92805,LOMBARDIA,4
61,20200420,1161,69803,LOMBARDIA,5
2,20200221,31,34,LOMBARDIA,6
121,20200619,188,92993,LOMBARDIA,7
62,20200421,1074,70877,LOMBARDIA,8
3,20200222,32,66,LOMBARDIA,9
122,20200620,60,93053,LOMBARDIA,10
63,20200422,970,71847,LOMBARDIA,11
4,20200223,47,113,LOMBARDIA,12
123,20200621,12,93065,LOMBARDIA,13
64,20200423,1211,73058,LOMBARDIA,14
5,20200224,60,173,LOMBARDIA,15
124,20200622,170,93235,LOMBARDIA,16
65,20200424,1025,74083,LOMBARDIA,17
6,20200225,97,270,LOMBARDIA,18
125,20200623,149,93384,LOMBARDIA,19
66,20200425,496,74579,LOMBARDIA,20
7,20200226,118,388,LOMBARDIA,21
126,20200624,117,93501,LOMBARDIA,22
67,20200426,228,74807,LOMBARDIA,23
8,20200227,147,535,LOMBARDIA,24
127,20200625,101,93602,LOMBARDIA,25
68,20200427,927,75734,LOMBARDIA,26
9,20200228,206,741,LOMBARDIA,27
128,20200626,106,93708,LOMBARDIA,28
69,20200428,871,76605,LOMBARDIA,29
10,20200229,250,991,LOMBARDIA,30
129,20200627,45,93753,LOMBARDIA,31
70,20200429,1051,77656,LOMBARDIA,32
11,20200301,284,1275,LOMBARDIA,33
130,20200628,29,93782,LOMBARDIA,34
71,20200430,1034,78690,LOMBARDIA,35
12,20200302,399,1674,LOMBARDIA,36
131,20200629,137,93919,LOMBARDIA,37
72,20200501,259,78949,LOMBARDIA,38
13,20200303,477,2151,LOMBARDIA,39
132,20200630,99,94018,LOMBARDIA,40
73,20200502,287,79236,LOMBARDIA,41
14,20200304,630,2781,LOMBARDIA,42
133,20200701,125,94143,LOMBARDIA,43
74,20200503,115,79351,LOMBARDIA,44
15,20200305,794,3575,LOMBARDIA,45
134,20200702,130,94273,LOMBARDIA,46
75,20200504,710,80061,LOMBARDIA,47
16,20200306,906,4481,LOMBARDIA,48
135,20200703,109,94382,LOMBARDIA,49
76,20200505,764,80825,LOMBARDIA,50
17,20200307,701,5182,LOMBARDIA,51
136,20200704,102,94484,LOMBARDIA,52
77,20200506,717,81542,LOMBARDIA,53
18,20200308,773,5955,LOMBARDIA,54
137,20200705,22,94506,LOMBARDIA,55
78,20200507,689,82231,LOMBARDIA,56
19,20200309,1218,7173,LOMBARDIA,57
138,20200706,130,94636,LOMBARDIA,58
79,20200508,665,82896,LOMBARDIA,59
20,20200310,1356,8529,LOMBARDIA,60
139,20200707,94,94730,LOMBARDIA,61
80,20200509,249,83145,LOMBARDIA,62
21,20200311,1335,9864,LOMBARDIA,63
140,20200708,120,94850,LOMBARDIA,64
81,20200510,89,83234,LOMBARDIA,65
22,20200312,1363,11227,LOMBARDIA,66
141,20200709,100,94950,LOMBARDIA,67
82,20200511,475,83709,LOMBARDIA,68
23,20200313,1723,12950,LOMBARDIA,69
142,20200710,106,95056,LOMBARDIA,70
83,20200512,430,84139,LOMBARDIA,71
24,20200314,1376,14326,LOMBARDIA,72
143,20200711,59,95115,LOMBARDIA,73
84,20200513,418,84557,LOMBARDIA,74
25,20200315,1194,15520,LOMBARDIA,75
144,20200712,11,95126,LOMBARDIA,76
85,20200514,397,84954,LOMBARDIA,77
26,20200316,2135,17655,LOMBARDIA,78
145,20200713,63,95189,LOMBARDIA,79
86,20200515,361,85315,LOMBARDIA,80
27,20200317,2089,19744,LOMBARDIA,81
146,20200714,79,95268,LOMBARDIA,82
87,20200516,299,85614,LOMBARDIA,83
28,20200318,2162,21906,LOMBARDIA,84
147,20200715,77,95345,LOMBARDIA,85
88,20200517,86,85700,LOMBARDIA,86
29,20200319,2231,24137,LOMBARDIA,87
148,20200716,65,95410,LOMBARDIA,88
89,20200518,321,86021,LOMBARDIA,89
30,20200320,2227,26364,LOMBARDIA,90
149,20200717,85,95495,LOMBARDIA,91
90,20200519,363,86384,LOMBARDIA,92
31,20200321,1411,27775,LOMBARDIA,93
150,20200718,49,95544,LOMBARDIA,94
91,20200520,375,86759,LOMBARDIA,95
