date,valore
2020-03-24T00:00:00,1
2020-03-25T00:00:00,0
2020-03-26T00:00:00,0
2020-03-27T00:00:00,0
2020-03-28T00:00:00,0
2020-03-29T00:00:00,1
2020-03-30T00:00:00,1
2020-03-31T00:00:00,0
2020-04-01T00:00:00,0
2020-04-02T00:00:00,1
2020-04-03T00:00:00,0
2020-04-04T00:00:00,0
2020-04-05T00:00:00,0
2020-04-06T00:00:00,0
2020-04-07T00:00:00,0
2020-04-08T00:00:00,0
2020-04-09T00:00:00,0
2020-04-10T00:00:00,0
2020-04-11T00:00:00,0
2020-04-12T00:00:00,0
2020-04-13T00:00:00,0
