date,valore
2021-02-03T00:00:00,207
2021-02-04T00:00:00,200
2021-02-05T00:00:00,239
2021-02-06T00:00:00,165
2021-02-07T00:00:00,188
2021-02-08T00:00:00,287
2021-02-09T00:00:00,241
2021-02-10T00:00:00,240
2021-02-11T00:00:00,252
2021-02-12T00:00:00,200
2021-02-13T00:00:00,190
2021-02-14T00:00:00,215
2021-02-15T00:00:00,266
2021-02-16T00:00:00,243
2021-02-17T00:00:00,284
2021-02-18T00:00:00,300
2021-02-19T00:00:00,299
2021-02-20T00:00:00,264
2021-02-21T00:00:00,269
2021-02-22T00:00:00,346
2021-02-23T00:00:00,364
2021-02-24T00:00:00,357
2021-02-25T00:00:00,359
2021-02-26T00:00:00,439
2021-02-27T00:00:00,386
2021-02-28T00:00:00,341
2021-03-01T00:00:00,484
2021-03-02T00:00:00,556
2021-03-03T00:00:00,508
2021-03-04T00:00:00,533
2021-03-05T00:00:00,541
2021-03-06T00:00:00,486
2021-03-07T00:00:00,463
2021-03-08T00:00:00,662
2021-03-09T00:00:00,589
2021-03-10T00:00:00,597
2021-03-11T00:00:00,548
2021-03-12T00:00:00,597
2021-03-13T00:00:00,573
2021-03-14T00:00:00,521
2021-03-15T00:00:00,673
2021-03-16T00:00:00,614
2021-03-17T00:00:00,623
2021-03-18T00:00:00,549
2021-03-19T00:00:00,577
2021-03-20T00:00:00,519
2021-03-21T00:00:00,492
2021-03-22T00:00:00,575
2021-03-23T00:00:00,536
2021-03-24T00:00:00,567
2021-03-25T00:00:00,550
2021-03-26T00:00:00,553
2021-03-27T00:00:00,454
2021-03-28T00:00:00,385
2021-03-29T00:00:00,509
2021-03-30T00:00:00,479
2021-03-31T00:00:00,480
2021-04-01T00:00:00,456
2021-04-02T00:00:00,467
2021-04-03T00:00:00,397
2021-04-04T00:00:00,352
2021-04-05T00:00:00,351
2021-04-06T00:00:00,437
2021-04-07T00:00:00,389
2021-04-08T00:00:00,330
2021-04-09T00:00:00,326
2021-04-10T00:00:00,321
2021-04-11T00:00:00,262
2021-04-12T00:00:00,294
2021-04-13T00:00:00,293
2021-04-14T00:00:00,242
2021-04-15T00:00:00,263
2021-04-16T00:00:00,272
2021-04-17T00:00:00,226
2021-04-18T00:00:00,235
2021-04-19T00:00:00,251
2021-04-20T00:00:00,225
2021-04-21T00:00:00,253
2021-04-22T00:00:00,223
2021-04-23T00:00:00,232
2021-04-24T00:00:00,218
2021-04-25T00:00:00,203
2021-04-26T00:00:00,225
2021-04-27T00:00:00,202
2021-04-28T00:00:00,237
2021-04-29T00:00:00,197
2021-04-30T00:00:00,212
2021-05-01T00:00:00,170
2021-05-02T00:00:00,160
2021-05-03T00:00:00,195
2021-05-04T00:00:00,202
2021-05-05T00:00:00,172
2021-05-06T00:00:00,150
2021-05-07T00:00:00,147
2021-05-08T00:00:00,109
2021-05-09T00:00:00,93
2021-05-10T00:00:00,123
2021-05-11T00:00:00,113
2021-05-12T00:00:00,120
2021-05-13T00:00:00,131
2021-05-14T00:00:00,105
2021-05-15T00:00:00,93
2021-05-16T00:00:00,101
2021-05-17T00:00:00,119
2021-05-18T00:00:00,66
2021-05-19T00:00:00,87
2021-05-20T00:00:00,74
2021-05-21T00:00:00,80
2021-05-22T00:00:00,59
2021-05-23T00:00:00,76
2021-05-24T00:00:00,68
2021-05-25T00:00:00,46
2021-05-26T00:00:00,67
2021-05-27T00:00:00,47
2021-05-28T00:00:00,66
2021-05-29T00:00:00,66
2021-05-30T00:00:00,43
2021-05-31T00:00:00,51
2021-06-01T00:00:00,57
2021-06-02T00:00:00,38
2021-06-03T00:00:00,35
2021-06-04T00:00:00,50
2021-06-05T00:00:00,36
2021-06-06T00:00:00,47
2021-06-07T00:00:00,46
2021-06-08T00:00:00,36
2021-06-09T00:00:00,33
2021-06-10T00:00:00,44
2021-06-11T00:00:00,21
2021-06-12T00:00:00,28
2021-06-13T00:00:00,25
2021-06-14T00:00:00,22
2021-06-15T00:00:00,34
2021-06-16T00:00:00,29
2021-06-17T00:00:00,19
2021-06-18T00:00:00,19
2021-06-19T00:00:00,17
2021-06-20T00:00:00,16
2021-06-21T00:00:00,18
2021-06-22T00:00:00,24
2021-06-23T00:00:00,18
2021-06-24T00:00:00,23
2021-06-25T00:00:00,17
2021-06-26T00:00:00,16
